0;0;0
1;101602;85996.6
2;101602;95309.9
3;101602;96069.4
4;101602;97162.8
5;101602;96844.5
6;101602;86254.6
7;101602;96442.9
8;101602;96153.8
9;101602;96966.5
10;101602;92750.1
11;101602;96812.9
12;101602;95139.8
13;101602;93613.6
14;101602;97085.1
15;101602;95946.2
16;101602;93527.4
17;101602;99303.9
18;101602;97669.7
19;101602;97634.6
20;101602;86500
21;101923;101923
22;103089;103089
23;103089;102139
24;103089;96936.1
25;103089;93901.5
26;103089;96520.1
27;103089;97123.9
28;103089;96913.9
29;103089;102782
30;103089;99825.1
31;103089;97183.2
32;103089;89468.9
33;103089;99252.1
34;103089;99272.4
35;103089;99206.1
36;103089;102509
37;105286;105286
38;105286;102398
39;105551;105551
40;105551;96062.6
41;105551;100715
42;105551;90216.3
43;105551;99669.3
44;105551;93266.1
45;105551;98511.7
46;105551;97535.6
47;105551;102310
48;105551;97106.7
49;105551;97356.2
50;105551;95024.7
51;105551;92239.6
