Iterations;Overall best;Worst;Average;Best;FFE
0;78571;-121355;-9525;78571;100
1;4.58216e+06;-26802;116977;4.58216e+06;190
2;5.01925e+06;-217935;305772;5.01925e+06;285
3;5.73218e+06;-112921;1.13556e+06;5.73218e+06;378
4;6.24197e+06;-111824;2.57417e+06;6.24197e+06;471
5;6.82743e+06;-86389;3.21862e+06;6.82743e+06;565
6;6.82743e+06;-48796;4.00745e+06;6.82743e+06;655
7;7.10225e+06;-112541;4.6791e+06;7.10225e+06;745
8;8.29294e+06;-119863;4.22184e+06;8.29294e+06;841
9;8.29294e+06;-99510;4.55428e+06;8.29286e+06;936
10;8.29294e+06;-101353;5.40349e+06;7.75334e+06;1026
11;8.29294e+06;-54996;5.58506e+06;8.2502e+06;1123
12;8.40079e+06;-82234;5.5341e+06;8.40079e+06;1207
13;8.4946e+06;-59641;5.88841e+06;8.4946e+06;1298
14;8.4946e+06;-121868;5.40231e+06;8.4946e+06;1392
15;8.52307e+06;-122404;5.9711e+06;8.52307e+06;1476
16;8.52315e+06;-124100;4.8465e+06;8.52315e+06;1571
17;8.52315e+06;-124100;5.52266e+06;8.52315e+06;1660
18;8.52315e+06;-59763;6.29806e+06;8.52315e+06;1754
19;8.52315e+06;-80612;5.62968e+06;8.52315e+06;1847
20;8.52315e+06;-110810;6.53568e+06;8.52315e+06;1937
21;8.52315e+06;-124100;6.53645e+06;8.52315e+06;2025
22;8.52315e+06;-124178;6.19418e+06;8.52315e+06;2116
23;8.52315e+06;-124100;6.55848e+06;8.52315e+06;2213
24;8.52315e+06;-152388;6.10772e+06;8.52315e+06;2307
25;8.52315e+06;-111303;6.22928e+06;8.52315e+06;2395
26;8.52315e+06;-61853;6.02876e+06;8.52315e+06;2489
27;8.52315e+06;-123892;5.68254e+06;8.52315e+06;2585
28;8.52315e+06;-107422;6.17542e+06;8.52315e+06;2676
29;8.52315e+06;-61853;6.57152e+06;8.52315e+06;2765
30;8.52315e+06;-124100;5.87328e+06;8.52315e+06;2856
31;8.52315e+06;-124100;4.90554e+06;8.52315e+06;2950
32;8.52315e+06;-80612;6.52792e+06;8.52315e+06;3040
33;8.52315e+06;-123686;5.86594e+06;8.52315e+06;3128
34;8.52315e+06;-104092;5.86821e+06;8.52315e+06;3222
35;8.52315e+06;-124100;5.90794e+06;8.52315e+06;3312
36;8.52315e+06;-124100;6.2847e+06;8.52315e+06;3406
37;8.52315e+06;-61804;6.98092e+06;8.52315e+06;3501
38;8.52315e+06;-22603;6.46953e+06;8.52315e+06;3591
39;8.52315e+06;-107422;6.25367e+06;8.52315e+06;3684
40;8.52315e+06;-124100;6.12786e+06;8.52315e+06;3777
41;8.52315e+06;-32880;6.65456e+06;8.52315e+06;3871
42;8.52315e+06;-92461;6.3261e+06;8.52315e+06;3967
43;8.52315e+06;-61853;6.32569e+06;8.52315e+06;4058
44;8.52315e+06;-124100;6.08929e+06;8.52315e+06;4155
45;8.52315e+06;-61804;6.24584e+06;8.52315e+06;4245
46;8.52315e+06;-87778;6.21863e+06;8.52315e+06;4337
47;8.52315e+06;-61853;5.8543e+06;8.52315e+06;4423
48;8.52315e+06;-122739;5.66974e+06;8.52315e+06;4515
49;8.52315e+06;-98371;5.97232e+06;8.52315e+06;4600
50;8.52315e+06;-124100;6.03674e+06;8.52315e+06;4690
51;8.52315e+06;-122326;6.00244e+06;8.52315e+06;4781
52;8.52315e+06;-152388;6.38322e+06;8.52315e+06;4871
53;8.52315e+06;-122326;6.76718e+06;8.52315e+06;4959
54;8.52315e+06;-152388;6.85238e+06;8.52315e+06;5047
55;8.52315e+06;-61853;5.68266e+06;8.52315e+06;5138
56;8.52315e+06;-8489;6.66024e+06;8.52315e+06;5232
57;8.52315e+06;-118276;6.04106e+06;8.52315e+06;5323
58;8.52315e+06;-74448;5.92972e+06;8.52315e+06;5416
59;8.52315e+06;-124100;6.02926e+06;8.52315e+06;5507
60;8.52315e+06;-61804;6.17131e+06;8.52315e+06;5605
61;8.52315e+06;-124100;6.26516e+06;8.52315e+06;5695
62;8.52315e+06;-124100;6.68488e+06;8.52315e+06;5782
63;8.52315e+06;-50618;6.05219e+06;8.52315e+06;5872
64;8.52315e+06;-92461;6.21364e+06;8.52315e+06;5963
65;8.52315e+06;-98371;6.37488e+06;8.52315e+06;6054
66;8.52315e+06;-124100;6.69137e+06;8.52315e+06;6151
67;8.52315e+06;-121912;5.75292e+06;8.52315e+06;6249
68;8.52315e+06;-124100;6.59865e+06;8.52315e+06;6335
69;8.52315e+06;-124100;5.80764e+06;8.52315e+06;6430
70;8.52315e+06;-101862;6.60487e+06;8.52315e+06;6520
71;8.52315e+06;-121912;6.62535e+06;8.52315e+06;6611
72;8.52315e+06;-124100;5.66362e+06;8.52315e+06;6700
73;8.52315e+06;-124100;6.22998e+06;8.52315e+06;6782
74;8.52315e+06;-61901;5.53247e+06;8.52315e+06;6873
