Iterations;Overall best;Worst;Average;Best;FFE
0;-3064;-22317;-7667;-3064;100
1;-2943;-13438;-5127;-2943;191
2;-2607;-16162;-4481;-2607;283
3;-2406;-10509;-4171;-2406;378
4;-1537;-8887;-3433;-1537;465
5;-1481;-8476;-3045;-1481;556
6;-1281;-7672;-2854;-1281;647
7;-1189;-5518;-2556;-1189;739
8;-1189;-5368;-2379;-1189;824
9;-1138;-6009;-2387;-1138;919
10;-947;-8111;-2148;-947;1007
11;-802;-11229;-2127;-802;1100
12;-802;-4617;-1864;-802;1193
13;-802;-5217;-1959;-802;1290
14;-802;-5385;-1646;-802;1375
15;-802;-14078;-1869;-802;1468
16;-702;-4493;-1556;-702;1560
17;-702;-9903;-1637;-702;1650
18;-702;-12470;-1572;-702;1737
19;-702;-8157;-1539;-702;1829
20;-702;-5852;-1504;-702;1920
21;-702;-5672;-1490;-702;2015
22;-702;-4394;-1645;-702;2106
23;-702;-4394;-1476;-702;2200
24;-702;-4394;-1491;-702;2295
25;-702;-3257;-1390;-702;2388
26;-702;-6510;-1709;-702;2481
27;-702;-3921;-1391;-702;2574
28;-702;-12021;-1605;-702;2664
29;-702;-9812;-1688;-702;2760
30;-702;-11570;-1591;-702;2851
31;-702;-7239;-1714;-702;2943
32;-702;-6696;-1615;-702;3038
33;-702;-4394;-1581;-702;3135
34;-702;-4394;-1418;-702;3223
35;-702;-4394;-1576;-702;3314
36;-702;-10950;-1704;-702;3408
37;-702;-7856;-1640;-702;3497
38;-702;-4394;-1455;-702;3590
39;-702;-5129;-1445;-702;3685
40;-702;-3921;-1421;-702;3774
41;-702;-4866;-1389;-702;3871
42;-702;-4588;-1465;-702;3966
43;-702;-5111;-1392;-702;4053
44;-702;-4813;-1414;-702;4148
45;-702;-6527;-1701;-702;4246
46;-702;-5938;-1438;-702;4335
47;-702;-5410;-1453;-702;4424
48;-702;-3921;-1304;-702;4514
49;-702;-5129;-1512;-702;4610
50;-702;-9579;-1702;-702;4703
51;-702;-12637;-1735;-702;4791
52;-702;-10950;-1739;-702;4884
53;-702;-5129;-1563;-702;4973
54;-702;-5999;-1474;-702;5062
55;-702;-12637;-2078;-702;5152
56;-702;-8547;-1680;-702;5238
57;-702;-11219;-1994;-702;5332
58;-702;-11353;-1530;-702;5427
59;-702;-11609;-1608;-702;5523
60;-702;-4394;-1478;-702;5618
61;-702;-8772;-1668;-702;5711
62;-702;-4394;-1270;-702;5799
63;-702;-4591;-1625;-702;5891
64;-702;-4931;-1474;-702;5981
65;-702;-7982;-1565;-702;6076
66;-702;-5693;-1552;-702;6169
67;-702;-9718;-1583;-702;6255
68;-702;-4866;-1555;-702;6353
69;-702;-9579;-1510;-702;6441
70;-702;-4394;-1342;-702;6531
71;-702;-8734;-1763;-702;6625
72;-702;-4591;-1565;-702;6716
73;-702;-4588;-1443;-702;6806
74;-702;-10206;-1518;-702;6898
75;-702;-4408;-1689;-702;6987
76;-702;-4394;-1416;-702;7080
77;-702;-4394;-1365;-702;7161
78;-702;-6577;-1510;-702;7250
79;-702;-4394;-1392;-702;7347
80;-702;-4288;-1424;-702;7440
81;-702;-6136;-1485;-702;7533
82;-702;-9656;-1540;-702;7623
83;-702;-5493;-1448;-702;7710
84;-702;-8734;-1673;-702;7806
85;-702;-4394;-1363;-702;7893
86;-702;-6239;-1700;-702;7988
87;-702;-4394;-1354;-702;8083
88;-702;-6448;-1665;-702;8173
89;-702;-3921;-1305;-702;8265
90;-702;-7025;-1512;-702;8356
91;-702;-9425;-1866;-702;8453
92;-702;-4394;-1450;-702;8548
93;-702;-3921;-1251;-702;8642
94;-702;-11851;-1620;-702;8738
95;-702;-4394;-1378;-702;8825
96;-702;-4394;-1545;-702;8917
97;-702;-5511;-1531;-702;9013
98;-702;-4394;-1446;-702;9106
99;-702;-4394;-1595;-702;9195
100;-702;-9812;-1682;-702;9288
101;-702;-11851;-1596;-702;9383
102;-702;-5297;-1498;-702;9478
103;-702;-9450;-1439;-702;9554
104;-702;-5811;-1535;-702;9650
105;-702;-5829;-1375;-702;9739
106;-702;-5917;-1685;-702;9833
107;-702;-17646;-1658;-702;9924
108;-702;-11219;-1596;-702;10021
109;-702;-4588;-1304;-702;10114
110;-702;-3921;-1440;-702;10207
111;-702;-4116;-1351;-702;10291
112;-702;-4394;-1552;-702;10386
113;-702;-9911;-1409;-702;10470
114;-702;-4428;-1478;-702;10555
115;-702;-4839;-1291;-702;10647
116;-702;-21889;-1505;-702;10735
117;-702;-8626;-1418;-702;10823
118;-702;-8717;-1580;-702;10919
119;-702;-9812;-1759;-702;11013
120;-702;-12377;-1574;-702;11102
121;-702;-4394;-1489;-702;11195
122;-702;-4687;-1549;-702;11291
123;-702;-4394;-1447;-702;11384
124;-702;-4394;-1386;-702;11471
125;-702;-4394;-1568;-702;11563
126;-702;-3921;-1477;-702;11652
127;-702;-11638;-1594;-702;11742
128;-702;-4588;-1370;-702;11829
129;-702;-8230;-1609;-702;11923
130;-702;-8652;-1534;-702;12016
131;-702;-4493;-1445;-702;12109
132;-702;-4493;-1386;-702;12199
133;-702;-5306;-1490;-702;12294
134;-702;-4866;-1590;-702;12385
135;-702;-4394;-1599;-702;12477
136;-702;-3921;-1402;-702;12569
137;-702;-3184;-1243;-702;12656
138;-702;-4866;-1386;-702;12749
139;-702;-4394;-1306;-702;12842
140;-702;-4394;-1449;-702;12935
141;-702;-4394;-1420;-702;13023
142;-702;-4119;-1548;-702;13119
143;-702;-6082;-1420;-702;13209
144;-702;-4394;-1460;-702;13302
145;-702;-9122;-1534;-702;13396
146;-702;-7982;-1425;-702;13488
147;-702;-5111;-1463;-702;13581
148;-702;-7894;-1666;-702;13667
149;-702;-3921;-1416;-702;13762
150;-702;-9812;-1491;-702;13854
151;-702;-5113;-1325;-702;13941
152;-702;-4887;-1448;-702;14037
153;-702;-3921;-1418;-702;14129
154;-702;-5278;-1626;-702;14221
155;-702;-4318;-1402;-702;14312
156;-702;-4394;-1417;-702;14399
157;-702;-4650;-1524;-702;14485
158;-702;-7982;-1651;-702;14577
159;-702;-4394;-1447;-702;14660
160;-702;-4394;-1526;-702;14751
161;-702;-4687;-1468;-702;14841
162;-702;-4394;-1622;-702;14931
163;-702;-9786;-1774;-702;15020
164;-702;-4394;-1606;-702;15113
165;-702;-7117;-1495;-702;15205
166;-702;-4650;-1469;-702;15291
167;-702;-4612;-1440;-702;15387
168;-702;-5111;-1532;-702;15481
169;-702;-6460;-1554;-702;15574
170;-702;-4394;-1494;-702;15661
171;-702;-8734;-1541;-702;15753
172;-702;-4394;-1522;-702;15842
173;-702;-4394;-1595;-702;15937
174;-702;-12787;-1523;-702;16030
175;-702;-4394;-1436;-702;16119
176;-702;-4394;-1564;-702;16210
177;-702;-21401;-1828;-702;16307
178;-702;-5563;-1445;-702;16398
179;-702;-8975;-1595;-702;16495
180;-702;-4192;-1519;-702;16585
181;-702;-5672;-1549;-702;16677
182;-702;-4394;-1591;-702;16768
183;-702;-5202;-1685;-702;16864
184;-702;-4394;-1477;-702;16948
185;-702;-4394;-1441;-702;17043
186;-702;-4394;-1383;-702;17134
187;-702;-4394;-1399;-702;17225
188;-702;-5375;-1382;-702;17318
189;-702;-5811;-1581;-702;17415
190;-702;-4394;-1500;-702;17497
191;-702;-4588;-1519;-702;17591
192;-702;-5511;-1651;-702;17689
193;-702;-12637;-1532;-702;17785
194;-702;-4839;-1371;-702;17876
195;-702;-5199;-1480;-702;17970
196;-702;-14318;-1691;-702;18066
197;-702;-6339;-1586;-702;18159
198;-702;-4944;-1553;-702;18252
199;-702;-4394;-1526;-702;18345
200;-702;-5321;-1550;-702;18438
201;-702;-4394;-1504;-702;18531
202;-702;-5111;-1405;-702;18620
203;-702;-4866;-1632;-702;18712
204;-702;-6339;-1643;-702;18801
205;-702;-6696;-1482;-702;18898
206;-702;-4192;-1424;-702;18990
207;-702;-12232;-1372;-702;19085
208;-702;-21620;-1763;-702;19178
209;-702;-17835;-1633;-702;19275
210;-702;-5292;-1433;-702;19366
211;-702;-4394;-1499;-702;19453
212;-702;-5387;-1607;-702;19544
213;-702;-6696;-1445;-702;19637
214;-702;-5485;-1407;-702;19725
215;-702;-8314;-1693;-702;19816
216;-702;-5734;-1507;-702;19906
217;-702;-7147;-1669;-702;19996
218;-702;-12258;-1665;-702;20087
219;-702;-6288;-1508;-702;20181
220;-702;-13151;-1610;-702;20275
221;-702;-4394;-1523;-702;20367
222;-702;-6605;-1466;-702;20456
223;-702;-3921;-1425;-702;20546
224;-702;-4482;-1537;-702;20634
225;-702;-5306;-1394;-702;20730
226;-702;-3921;-1353;-702;20823
227;-702;-12396;-1578;-702;20914
228;-702;-4394;-1600;-702;21009
229;-702;-4317;-1407;-702;21100
230;-702;-5129;-1468;-702;21195
231;-702;-4952;-1416;-702;21287
232;-702;-9812;-1601;-702;21381
233;-702;-7323;-1507;-702;21469
234;-702;-3921;-1287;-702;21561
235;-702;-4394;-1378;-702;21648
236;-702;-21401;-1875;-702;21741
237;-702;-4394;-1576;-702;21831
238;-702;-5496;-1324;-702;21924
239;-702;-9812;-1582;-702;22016
240;-702;-6016;-1517;-702;22108
241;-702;-5822;-1601;-702;22206
242;-702;-4394;-1505;-702;22297
243;-702;-4394;-1361;-702;22386
244;-702;-4317;-1397;-702;22481
245;-702;-3921;-1490;-702;22570
246;-702;-3921;-1472;-702;22661
247;-702;-4394;-1648;-702;22752
248;-702;-4493;-1531;-702;22840
249;-702;-4394;-1465;-702;22935
250;-702;-4394;-1463;-702;23030
251;-702;-4634;-1468;-702;23123
252;-702;-5485;-1504;-702;23216
253;-702;-12637;-1433;-702;23305
254;-702;-6696;-1661;-702;23396
255;-702;-5111;-1434;-702;23491
256;-702;-5199;-1332;-702;23583
257;-702;-4394;-1517;-702;23676
258;-702;-3921;-1455;-702;23766
259;-702;-17980;-1712;-702;23862
260;-702;-7147;-1763;-702;23960
261;-702;-8734;-1585;-702;24054
262;-702;-5109;-1519;-702;24145
263;-702;-11337;-1604;-702;24239
264;-702;-8992;-1665;-702;24329
265;-702;-5423;-1387;-702;24418
266;-702;-3921;-1343;-702;24512
267;-702;-4588;-1384;-702;24606
268;-702;-4394;-1589;-702;24701
269;-702;-4394;-1485;-702;24789
270;-702;-5032;-1416;-702;24877
271;-702;-5297;-1639;-702;24972
272;-702;-5124;-1466;-702;25063
273;-702;-5169;-1466;-702;25152
274;-702;-7808;-1492;-702;25242
275;-702;-4394;-1370;-702;25332
276;-702;-17768;-1586;-702;25428
277;-702;-12724;-1613;-702;25524
278;-702;-3886;-1403;-702;25612
279;-702;-6107;-1492;-702;25708
280;-702;-3921;-1540;-702;25802
281;-702;-4931;-1565;-702;25895
282;-702;-4394;-1361;-702;25991
283;-702;-8626;-1349;-702;26083
284;-702;-5473;-1639;-702;26172
285;-702;-12724;-1912;-702;26268
286;-702;-4394;-1363;-702;26359
287;-702;-4394;-1438;-702;26445
288;-702;-5824;-1648;-702;26536
289;-702;-5214;-1480;-702;26628
290;-702;-5011;-1589;-702;26723
291;-702;-5410;-1411;-702;26816
292;-702;-7585;-1712;-702;26911
293;-702;-4394;-1434;-702;27002
294;-702;-4588;-1532;-702;27094
295;-702;-3464;-1289;-702;27177
296;-702;-6965;-1451;-702;27272
297;-702;-4394;-1436;-702;27367
298;-702;-4394;-1460;-702;27461
299;-702;-4394;-1490;-702;27542
