Iterations;Overall best;Worst;Average;Best;FFE
0;897011;-246340;-1657;897011;100
1;1.88906e+06;-273840;73254;1.88906e+06;186
2;5.59431e+06;-144568;435527;5.59431e+06;275
3;6.41246e+06;-101897;1.92804e+06;6.41246e+06;364
4;7.10695e+06;-74994;3.83674e+06;7.10695e+06;460
5;8.88756e+06;-101454;4.58217e+06;8.88756e+06;557
6;8.88756e+06;-115526;4.77285e+06;8.88756e+06;651
7;9.0189e+06;-101430;5.16537e+06;9.0189e+06;745
8;9.0189e+06;-126361;6.55966e+06;9.0189e+06;832
9;9.19666e+06;-154163;5.8638e+06;9.19666e+06;925
10;9.23511e+06;-91931;6.58588e+06;9.23511e+06;1016
11;9.23511e+06;-158540;7.34891e+06;9.23511e+06;1107
12;9.23511e+06;-134475;6.84557e+06;9.23511e+06;1198
13;9.23511e+06;-134317;7.01546e+06;9.23511e+06;1296
14;9.23511e+06;-134475;7.43701e+06;9.23511e+06;1385
15;9.23511e+06;-134475;6.3445e+06;9.23511e+06;1476
16;9.23511e+06;-33507;7.27362e+06;9.23511e+06;1570
17;9.23511e+06;-106472;6.92338e+06;9.23511e+06;1659
18;9.23511e+06;-134475;7.15902e+06;9.23511e+06;1749
19;9.23511e+06;-134475;6.80527e+06;9.23511e+06;1841
20;9.23511e+06;-59624;7.4226e+06;9.23511e+06;1933
21;9.23511e+06;-134475;6.80841e+06;9.23511e+06;2025
22;9.23511e+06;-107894;6.66589e+06;9.23511e+06;2121
23;9.23511e+06;-134475;7.14231e+06;9.23511e+06;2213
24;9.23511e+06;-30828;7.09943e+06;9.23511e+06;2309
25;9.23511e+06;-134475;6.7108e+06;9.23511e+06;2398
26;9.23511e+06;-134475;6.80619e+06;9.23511e+06;2486
27;9.23511e+06;-134475;7.21978e+06;9.23511e+06;2575
28;9.23511e+06;-134475;6.54027e+06;9.23511e+06;2667
29;9.23511e+06;-134431;7.81614e+06;9.23511e+06;2758
30;9.23511e+06;-134475;7.41635e+06;9.23511e+06;2848
