Iterations;Overall best;Worst;Average;Best;FFE
0;2.59026e+06;-332901;56927;2.59026e+06;100
1;3.64048e+06;-304655;242640;3.64048e+06;194
2;6.30904e+06;-121494;1.54855e+06;6.30904e+06;284
3;7.3683e+06;-63516;2.98978e+06;7.3683e+06;379
4;7.9318e+06;-89060;4.31879e+06;7.9318e+06;473
5;8.41374e+06;-117130;5.04048e+06;8.41374e+06;569
6;8.41374e+06;-70321;6.0721e+06;8.41374e+06;661
7;9.10642e+06;-117929;5.86873e+06;9.10642e+06;752
8;9.10642e+06;-31152;5.98547e+06;9.10642e+06;843
9;9.18078e+06;-125290;6.47109e+06;9.18078e+06;939
10;9.18078e+06;-132608;6.38096e+06;9.10642e+06;1033
11;9.22423e+06;-96083;6.93948e+06;9.22423e+06;1127
12;9.22423e+06;-130817;6.26026e+06;9.22423e+06;1221
13;9.23204e+06;-116847;7.1623e+06;9.23204e+06;1315
14;9.23204e+06;-129065;6.83266e+06;9.23204e+06;1411
15;9.23511e+06;-97601;7.04216e+06;9.23511e+06;1503
16;9.23511e+06;-154121;6.95016e+06;9.23511e+06;1593
17;9.23511e+06;-117178;6.40636e+06;9.23511e+06;1687
18;9.23511e+06;-60601;7.13902e+06;9.23511e+06;1773
19;9.23511e+06;-127707;7.01758e+06;9.23511e+06;1866
20;9.23511e+06;-127157;6.52407e+06;9.23511e+06;1957
21;9.23511e+06;-134475;6.66878e+06;9.23511e+06;2053
22;9.23511e+06;-134475;6.83221e+06;9.23511e+06;2143
23;9.23511e+06;-32186;6.72137e+06;9.23511e+06;2242
24;9.23511e+06;-129133;6.51633e+06;9.23511e+06;2335
25;9.23511e+06;-134475;7.22733e+06;9.23511e+06;2426
26;9.23511e+06;-90717;7.69282e+06;9.23511e+06;2518
27;9.23511e+06;-130817;6.94902e+06;9.23511e+06;2611
28;9.23511e+06;-33507;7.53447e+06;9.23511e+06;2702
29;9.23511e+06;-134475;6.99404e+06;9.23511e+06;2792
30;9.23511e+06;-134475;6.94686e+06;9.23511e+06;2889
31;9.23511e+06;-29337;7.01999e+06;9.23511e+06;2982
32;9.23511e+06;-134475;6.79884e+06;9.23511e+06;3077
33;9.23511e+06;-134475;7.46226e+06;9.23511e+06;3165
34;9.23511e+06;-134475;6.79781e+06;9.23511e+06;3260
35;9.23511e+06;-129133;7.26891e+06;9.23511e+06;3353
36;9.23511e+06;-32602;7.56156e+06;9.23511e+06;3449
37;9.23511e+06;-33507;7.1021e+06;9.23511e+06;3542
38;9.23511e+06;-121043;6.83333e+06;9.23511e+06;3631
39;9.23511e+06;-134475;6.72729e+06;9.23511e+06;3723
40;9.23511e+06;-134475;5.88836e+06;9.23511e+06;3817
41;9.23511e+06;-134475;6.72613e+06;9.23511e+06;3906
42;9.23511e+06;-33507;6.18e+06;9.23511e+06;4003
43;9.23511e+06;-129614;7.03689e+06;9.23511e+06;4090
44;9.23511e+06;-33507;6.93603e+06;9.23511e+06;4180
45;9.23511e+06;-33507;6.70111e+06;9.23511e+06;4273
46;9.23511e+06;-134475;6.55239e+06;9.23511e+06;4366
47;9.23511e+06;-121043;7.35272e+06;9.23511e+06;4452
48;9.23511e+06;-134337;7.12713e+06;9.23511e+06;4545
49;9.23511e+06;-82781;7.06138e+06;9.23511e+06;4635
50;9.23511e+06;-134475;7.50884e+06;9.23511e+06;4728
51;9.23511e+06;-134475;6.77146e+06;9.23511e+06;4820
52;9.23511e+06;-134337;6.54716e+06;9.23511e+06;4912
53;9.23511e+06;-76244;6.72513e+06;9.23511e+06;5006
54;9.23511e+06;-113426;6.45738e+06;9.23511e+06;5101
55;9.23511e+06;-134259;6.69042e+06;9.23511e+06;5194
56;9.23511e+06;-129859;6.86283e+06;9.23511e+06;5286
57;9.23511e+06;-134475;6.89719e+06;9.23511e+06;5372
58;9.23511e+06;-25342;6.08808e+06;9.23511e+06;5465
59;9.23511e+06;-134475;5.63906e+06;9.23511e+06;5553
60;9.23511e+06;-134475;6.11163e+06;9.23511e+06;5643
61;9.23511e+06;-122304;6.65938e+06;9.23511e+06;5733
62;9.23511e+06;-134475;7.17676e+06;9.23511e+06;5825
63;9.23511e+06;-134475;6.97711e+06;9.23511e+06;5914
64;9.23511e+06;-73550;7.67802e+06;9.23511e+06;6003
65;9.23511e+06;-134475;7.19284e+06;9.23511e+06;6094
66;9.23511e+06;-118004;7.44863e+06;9.23511e+06;6192
67;9.23511e+06;-126076;6.42969e+06;9.23511e+06;6291
68;9.23511e+06;-134475;7.74717e+06;9.23511e+06;6386
69;9.23511e+06;-129859;7.24778e+06;9.23511e+06;6473
70;9.23511e+06;-134475;6.61679e+06;9.23511e+06;6566
71;9.23511e+06;-119306;5.77198e+06;9.23511e+06;6663
72;9.23511e+06;-77513;6.967e+06;9.23511e+06;6760
73;9.23511e+06;-33507;6.52319e+06;9.23511e+06;6855
74;9.23511e+06;-163493;6.4596e+06;9.23511e+06;6950
75;9.23511e+06;-33507;6.95595e+06;9.23511e+06;7040
76;9.23511e+06;-122819;7.32589e+06;9.23511e+06;7131
77;9.23511e+06;-134475;7.03549e+06;9.23511e+06;7227
78;9.23511e+06;-33453;6.98024e+06;9.23511e+06;7319
79;9.23511e+06;-118004;7.25572e+06;9.23511e+06;7408
80;9.23511e+06;-34883;6.95569e+06;9.23511e+06;7497
81;9.23511e+06;-122819;6.64195e+06;9.23511e+06;7593
82;9.23511e+06;-134475;6.27633e+06;9.23511e+06;7681
83;9.23511e+06;-116892;6.92112e+06;9.23511e+06;7769
84;9.23511e+06;-134475;6.13649e+06;9.23511e+06;7862
85;9.23511e+06;-134475;6.95011e+06;9.23511e+06;7945
86;9.23511e+06;-134475;6.49342e+06;9.23511e+06;8031
87;9.23511e+06;-134475;6.80016e+06;9.23511e+06;8123
88;9.23511e+06;-34883;7.08475e+06;9.23511e+06;8220
89;9.23511e+06;-120778;7.0352e+06;9.23511e+06;8316
90;9.23511e+06;-163493;6.66698e+06;9.23511e+06;8408
91;9.23511e+06;-30465;6.64395e+06;9.23511e+06;8503
92;9.23511e+06;-134475;7.25165e+06;9.23511e+06;8600
93;9.23511e+06;-134475;6.98104e+06;9.23511e+06;8690
94;9.23511e+06;-134475;6.99796e+06;9.23511e+06;8784
95;9.23511e+06;-134475;6.17979e+06;9.23511e+06;8877
96;9.23511e+06;-33507;6.5217e+06;9.23511e+06;8971
97;9.23511e+06;-118004;6.77619e+06;9.23511e+06;9061
98;9.23511e+06;-134259;6.43334e+06;9.23511e+06;9154
99;9.23511e+06;-134475;6.70855e+06;9.23511e+06;9246
100;9.23511e+06;-116892;7.0516e+06;9.23511e+06;9344
101;9.23511e+06;-134259;6.87536e+06;9.23511e+06;9433
102;9.23511e+06;-134475;6.61416e+06;9.23511e+06;9530
103;9.23511e+06;-33453;7.11523e+06;9.23511e+06;9621
104;9.23511e+06;-134475;6.54158e+06;9.23511e+06;9710
105;9.23511e+06;-77809;6.95411e+06;9.23511e+06;9808
106;9.23511e+06;-134259;7.21781e+06;9.23511e+06;9903
107;9.23511e+06;-134475;6.816e+06;9.23511e+06;9997
