Iterations;Overall best;Worst;Average;Best;FFE
0;-28948;-117447;-62195;-28948;1000
1;-23359;-73212;-38357;-23359;1979
2;-19440;-56724;-29748;-19440;2959
3;-16970;-64689;-26028;-16970;3944
4;-14625;-45069;-23189;-14625;4929
5;-13838;-43996;-21011;-13838;5913
6;-12117;-44633;-19624;-12117;6901
7;-11149;-47456;-18074;-11149;7889
8;-9758;-46936;-16818;-9758;8873
9;-9214;-41140;-16194;-9214;9855
10;-8879;-37998;-15493;-8879;10838
11;-8421;-42942;-15253;-8421;11831
12;-8160;-43436;-14654;-8160;12817
13;-7094;-36469;-13597;-7094;13798
14;-6885;-47145;-12879;-6885;14783
15;-5039;-37253;-12452;-5039;15775
16;-4384;-44110;-12026;-4384;16772
17;-4384;-40444;-11199;-4602;17760
18;-4384;-30903;-10788;-4532;18745
19;-3771;-56841;-10318;-3771;19725
20;-3771;-32340;-9702;-3786;20712
21;-3166;-31038;-9352;-3166;21693
22;-2999;-33854;-9386;-2999;22681
23;-2893;-30188;-8997;-2893;23665
24;-2891;-30955;-8687;-2891;24651
25;-2659;-32103;-8682;-2659;25634
26;-2654;-31765;-8253;-2654;26621
27;-2553;-27683;-8097;-2553;27604
28;-2283;-26544;-8116;-2283;28597
29;-2283;-28567;-8130;-2339;29587
30;-2234;-30232;-7932;-2234;30578
31;-2219;-40351;-7833;-2219;31562
32;-2200;-30689;-7319;-2200;32547
33;-1902;-32618;-7487;-1902;33532
34;-1888;-34004;-7537;-1888;34516
35;-1720;-29707;-7436;-1720;35507
36;-1656;-30712;-7315;-1656;36491
37;-1568;-40165;-7293;-1568;37478
38;-1426;-37451;-7249;-1426;38463
39;-1426;-27709;-7260;-1462;39446
40;-1426;-32399;-7019;-1462;40434
41;-1340;-30039;-6813;-1340;41424
42;-1340;-29950;-7025;-1340;42413
43;-1280;-42240;-6848;-1280;43408
44;-1130;-41266;-6840;-1130;44396
45;-1081;-27894;-6751;-1081;45387
46;-1020;-31826;-6613;-1020;46377
