Iterations;Overall best;Worst;Average;Best;FFE
0;-30429;-122060;-62230;-30429;1000
1;-24082;-92381;-40100;-24082;1977
2;-20407;-73269;-31842;-20407;2967
3;-16071;-58190;-27429;-16071;3956
4;-14695;-47395;-24076;-14695;4944
5;-13560;-46854;-21055;-13560;5930
6;-12350;-39430;-18953;-12350;6923
7;-11282;-49865;-18032;-11282;7909
8;-10077;-40748;-17322;-10077;8889
9;-9657;-35174;-16769;-9657;9878
10;-9071;-35751;-15795;-9071;10860
11;-8807;-37359;-15263;-8807;11840
12;-8565;-41225;-14545;-8565;12823
13;-8044;-35365;-14022;-8044;13805
14;-7403;-33173;-14121;-7403;14797
15;-6735;-36763;-13470;-6735;15785
16;-6424;-34839;-13231;-6424;16770
17;-6193;-35760;-12919;-6193;17758
18;-5744;-36548;-12283;-5744;18743
19;-5338;-35520;-11954;-5338;19721
20;-5251;-31638;-11623;-5251;20701
21;-4813;-52383;-11328;-4813;21687
22;-4644;-43703;-11378;-4644;22677
23;-4554;-29574;-10196;-4554;23663
24;-3936;-32310;-10171;-3936;24651
25;-3222;-31878;-9867;-3222;25641
26;-3222;-35409;-9272;-3222;26627
27;-2998;-32267;-8771;-2998;27612
28;-2802;-27514;-8520;-2802;28596
29;-2694;-31971;-8446;-2694;29584
30;-2632;-34647;-8403;-2632;30572
31;-2423;-27772;-8143;-2423;31564
32;-2271;-38268;-8017;-2271;32559
33;-2271;-32271;-8088;-2271;33545
34;-2020;-29204;-7978;-2020;34537
35;-1934;-31937;-7965;-1934;35524
36;-1645;-28982;-7611;-1645;36508
37;-1567;-35638;-7251;-1567;37496
38;-1567;-36393;-7367;-1567;38485
39;-1455;-28631;-7462;-1455;39475
40;-1418;-27609;-7152;-1418;40461
41;-1153;-31777;-7089;-1153;41455
42;-1037;-27788;-6924;-1037;42440
43;-972;-31584;-6906;-972;43426
44;-749;-29372;-6999;-749;44412
45;-543;-29479;-7325;-543;45402
46;-401;-29372;-7150;-401;46391
47;-320;-29460;-6677;-320;47374
48;-153;-34277;-6565;-153;48364
49;-37;-33831;-6144;-37;49354
50;-34;-28013;-5897;-34;50346
51;-34;-23766;-5691;-34;51333
52;-18;-34477;-5627;-18;52322
53;200;-31009;-5698;200;53308
54;302;-31331;-5593;302;54295
55;302;-31442;-5681;302;55286
56;401;-27846;-5681;401;56276
57;401;-26867;-5521;401;57264
58;411;-31288;-5459;411;58249
59;411;-32124;-5323;411;59242
60;444;-23340;-5225;444;60226
61;444;-34562;-5404;411;61218
62;517;-42986;-5318;517;62201
63;517;-32097;-5354;517;63188
64;518;-30174;-5087;518;64178
65;518;-32346;-5343;518;65169
66;518;-28454;-5509;518;66161
67;525;-25602;-5310;525;67138
68;525;-30994;-5128;525;68125
69;585;-32689;-4969;585;69110
70;585;-25824;-5145;585;70097
71;587;-26555;-5417;587;71084
72;606;-32383;-5256;606;72072
73;621;-28976;-5170;621;73062
