Iterations;Overall best;Worst;Average;Best;FFE
0;-31498;-121942;-61992;-31498;1000
1;-25087;-94230;-40645;-25087;1987
2;-17392;-87477;-32714;-17392;2976
3;-15756;-63592;-27031;-15756;3956
4;-12538;-47153;-22606;-12538;4943
5;-11788;-45687;-19856;-11788;5930
6;-11107;-46160;-18015;-11107;6912
7;-9340;-48766;-17132;-9340;7893
8;-9340;-40329;-16664;-9340;8882
9;-8563;-33945;-15979;-8563;9871
10;-7882;-41554;-14907;-7882;10862
11;-7882;-42488;-14402;-7882;11856
12;-7625;-40671;-13734;-7625;12843
13;-7144;-38827;-13644;-7144;13833
14;-6760;-40536;-13123;-6760;14815
15;-6689;-38004;-12638;-6689;15801
16;-6084;-39043;-12110;-6084;16788
17;-6084;-30926;-12148;-6084;17771
18;-5443;-38302;-12134;-5443;18752
19;-5418;-37263;-11371;-5418;19740
20;-5336;-38563;-11038;-5336;20724
21;-4967;-38025;-11000;-4967;21714
22;-4695;-37519;-10254;-4695;22691
23;-4464;-40370;-10454;-4464;23682
24;-4065;-34993;-10163;-4065;24670
25;-3956;-32386;-9994;-3956;25652
26;-3956;-47998;-9641;-3956;26636
27;-3752;-38139;-9740;-3752;27625
28;-3720;-39307;-9691;-3720;28612
29;-3714;-30462;-9580;-3714;29600
30;-3525;-30679;-9354;-3525;30584
31;-3477;-45699;-9305;-3477;31566
32;-3424;-36270;-9416;-3424;32553
33;-3424;-27746;-9231;-3424;33536
34;-3293;-38496;-9026;-3293;34526
35;-3080;-29811;-9052;-3080;35516
36;-3080;-39303;-9028;-3080;36505
37;-2861;-30998;-9215;-2861;37493
38;-2861;-32236;-8955;-2868;38481
39;-2861;-30290;-8571;-2868;39461
40;-2848;-32893;-8414;-2848;40446
41;-2659;-31530;-8356;-2659;41425
42;-2522;-29430;-8243;-2522;42412
43;-2345;-29724;-8312;-2345;43401
44;-2194;-22495;-7839;-2194;44395
45;-2038;-29114;-7892;-2038;45384
46;-2018;-29664;-7617;-2018;46372
47;-1784;-29455;-7912;-1784;47362
48;-1764;-27218;-7442;-1764;48349
49;-1764;-37546;-7451;-1764;49335
50;-1672;-25793;-7087;-1672;50321
51;-1536;-32046;-7282;-1536;51311
52;-1536;-34317;-7115;-1536;52295
53;-1536;-27069;-7026;-1536;53287
54;-1443;-26475;-6943;-1443;54276
55;-1443;-31796;-7103;-1443;55263
56;-1381;-40132;-6658;-1381;56248
57;-1354;-32107;-6663;-1354;57229
58;-1332;-33214;-6643;-1332;58217
59;-1273;-27351;-6730;-1273;59200
60;-1240;-24446;-6941;-1240;60179
61;-1240;-37488;-7104;-1256;61164
62;-1209;-27140;-6978;-1209;62156
63;-1188;-36204;-6788;-1188;63146
64;-1188;-27592;-6712;-1188;64131
65;-1153;-27662;-6732;-1153;65114
66;-1125;-30686;-6692;-1125;66103
67;-1125;-23358;-6786;-1125;67098
68;-1125;-29508;-6599;-1125;68083
69;-1125;-30018;-6673;-1125;69068
70;-1107;-26490;-6459;-1107;70058
71;-1107;-33300;-6604;-1107;71043
72;-1101;-28978;-6708;-1101;72019
73;-1101;-30586;-6923;-1101;73004
74;-1083;-27965;-7367;-1083;73989
75;-1063;-28921;-7211;-1063;74977
76;-1063;-39009;-7374;-1063;75964
77;-1045;-31531;-7243;-1045;76952
78;-1045;-31115;-7208;-1045;77938
79;-1011;-34674;-7291;-1011;78928
80;-1011;-31350;-7345;-1011;79913
81;-1011;-31911;-7293;-1011;80901
82;-1011;-25742;-7221;-1011;81881
83;-994;-36478;-7394;-994;82864
84;-994;-39388;-7173;-994;83849
85;-774;-32801;-6989;-774;84830
86;-774;-33788;-6739;-774;85819
87;-774;-25715;-6504;-774;86806
88;-774;-27516;-6683;-774;87797
89;-734;-30715;-6649;-734;88788
90;-734;-29426;-6336;-734;89774
91;-734;-54907;-6455;-734;90761
92;-734;-26565;-6166;-734;91747
93;-734;-35979;-6183;-734;92724
94;-677;-23936;-6212;-677;93713
95;-677;-27193;-6360;-677;94704
96;-677;-27073;-6237;-677;95690
97;-677;-32520;-6182;-677;96678
98;-677;-34728;-6402;-677;97664
99;-677;-31199;-6383;-677;98650
100;-675;-29417;-6123;-675;99636
101;-675;-31039;-6233;-675;100620
102;-603;-27278;-6412;-603;101607
103;-572;-30774;-6115;-572;102598
104;-437;-26063;-6287;-437;103590
105;-341;-26781;-6442;-341;104582
106;-341;-32267;-6218;-341;105575
107;-341;-28085;-6455;-341;106561
108;-341;-24975;-6265;-341;107552
109;-339;-26145;-6564;-339;108537
110;-339;-31256;-6078;-339;109525
111;-339;-27158;-5995;-339;110512
112;-339;-30385;-5881;-339;111493
113;-339;-24721;-5899;-339;112482
114;-339;-37292;-6109;-339;113467
115;-339;-35313;-6056;-339;114456
116;-339;-30066;-5900;-339;115441
117;-293;-30399;-5750;-293;116431
118;-293;-29845;-5892;-293;117411
119;-265;-27963;-5668;-265;118397
120;-265;-35109;-6090;-265;119385
121;-265;-25449;-5770;-265;120369
122;-265;-30875;-5643;-265;121356
123;-251;-35327;-5876;-251;122342
124;-251;-25467;-5689;-251;123325
125;-251;-30341;-5718;-251;124316
126;-251;-32380;-5879;-251;125303
127;-251;-35090;-5910;-251;126290
128;-251;-30939;-6025;-251;127279
129;-202;-29512;-5955;-202;128266
130;-202;-28690;-5610;-202;129252
131;-202;-26348;-5760;-202;130241
132;-202;-33601;-5859;-202;131215
133;-202;-28821;-5662;-202;132199
134;-202;-32189;-5771;-202;133182
135;-202;-33037;-5833;-202;134169
136;-202;-32102;-5961;-202;135153
137;-202;-28553;-5781;-202;136140
138;-202;-22339;-5682;-202;137134
139;-202;-28014;-5733;-202;138114
140;-202;-34909;-5620;-202;139100
141;-202;-32777;-5742;-202;140087
142;-202;-30767;-5654;-202;141070
143;-202;-31213;-5981;-202;142055
144;-202;-26541;-5685;-202;143042
145;-202;-29940;-5692;-202;144027
146;-202;-30728;-6094;-202;145017
147;-202;-27679;-5713;-202;146004
148;-202;-32546;-5737;-202;146997
149;-202;-35723;-5751;-202;147988
150;-202;-31210;-5944;-202;148974
151;-202;-27073;-5677;-202;149960
152;-202;-30658;-5821;-202;150941
153;-182;-28265;-5700;-182;151929
154;-182;-29109;-5544;-182;152919
155;-182;-27192;-5713;-182;153902
156;-182;-25915;-5429;-182;154886
157;-182;-31126;-5733;-182;155872
158;-182;-30828;-5935;-182;156858
159;-182;-29348;-5523;-182;157844
160;-182;-34186;-5904;-182;158830
161;-182;-33054;-5745;-182;159812
162;-182;-29968;-5613;-182;160796
163;-182;-29420;-5490;-182;161783
164;-182;-25180;-5768;-182;162767
165;-182;-32455;-5680;-182;163757
166;-182;-31029;-5532;-182;164742
167;-182;-29734;-5599;-182;165724
168;-182;-37840;-5769;-182;166701
169;-182;-33244;-5619;-182;167691
170;-182;-26400;-5728;-182;168676
171;-182;-26856;-5736;-182;169658
172;-182;-30783;-5809;-182;170640
173;-182;-33049;-5571;-182;171621
174;-182;-27585;-5802;-182;172603
175;-182;-24488;-5673;-182;173581
176;-182;-24275;-5746;-182;174571
177;-182;-33477;-5511;-182;175555
178;-182;-33983;-5657;-182;176536
179;-182;-28943;-5623;-182;177522
180;-182;-26115;-5537;-182;178516
181;-182;-25693;-5539;-182;179507
182;-182;-28326;-5630;-182;180496
183;-182;-30111;-5846;-182;181481
184;-182;-34281;-6013;-182;182465
185;-182;-31675;-5766;-182;183456
186;-182;-29379;-5781;-182;184446
187;-182;-34466;-5543;-182;185433
188;-182;-28488;-5555;-182;186417
189;-182;-30366;-5627;-182;187407
190;-182;-34680;-5685;-182;188386
191;-182;-24709;-5592;-182;189367
192;-182;-25421;-5721;-182;190351
193;-182;-32217;-5814;-182;191335
194;-182;-40650;-5808;-182;192325
195;-182;-28394;-5789;-182;193315
196;-182;-39792;-5697;-182;194298
197;-182;-25884;-5757;-182;195290
198;-182;-26349;-5628;-182;196274
199;-182;-28206;-5753;-182;197263
200;-182;-34798;-5702;-182;198243
201;-182;-25327;-5719;-182;199232
202;-182;-28740;-5390;-182;200220
203;-182;-30957;-5790;-182;201206
204;-182;-27932;-5671;-182;202191
205;-182;-33022;-5531;-182;203184
206;-182;-27200;-5689;-182;204171
207;-182;-51865;-5682;-182;205162
208;-182;-37578;-5823;-182;206148
209;-182;-26953;-5493;-182;207138
210;-182;-28396;-5855;-182;208124
211;-182;-30846;-5772;-182;209115
212;-182;-26911;-5868;-182;210104
213;-182;-27370;-5704;-182;211093
214;-182;-24924;-5554;-182;212079
215;-182;-26089;-5672;-182;213063
216;-182;-25432;-5514;-182;214050
217;-182;-24793;-5842;-182;215044
218;-182;-27571;-5867;-182;216034
219;-182;-29002;-5549;-182;217015
220;-182;-24330;-5546;-182;218003
221;-182;-24767;-5479;-182;218995
222;-182;-38618;-5903;-182;219979
223;-182;-25237;-5466;-182;220966
224;-182;-27195;-5519;-182;221955
225;-182;-28525;-5448;-182;222939
226;-182;-30259;-5733;-182;223929
227;-182;-28884;-5683;-182;224917
228;-182;-33690;-5606;-182;225909
229;-182;-51330;-5797;-182;226899
230;-182;-31881;-5555;-182;227887
231;-182;-31580;-5716;-182;228870
232;-182;-28237;-5635;-182;229857
233;-182;-26018;-5381;-182;230843
234;-182;-30815;-5798;-182;231825
235;-182;-26605;-5662;-182;232808
236;-182;-33881;-5609;-182;233790
237;-182;-33465;-5688;-182;234778
238;-182;-39767;-5706;-182;235767
239;-182;-36555;-5692;-182;236761
240;-182;-29085;-5712;-182;237737
241;-182;-25432;-5633;-182;238724
242;-182;-31670;-5532;-182;239708
243;-182;-31042;-5758;-182;240701
244;-182;-32871;-5615;-182;241693
245;-182;-25417;-5604;-182;242675
246;-182;-25200;-5605;-182;243658
247;-182;-40822;-5711;-182;244649
248;-182;-28877;-5665;-182;245632
249;-182;-30378;-5687;-182;246612
250;-182;-32085;-5890;-182;247599
251;-182;-31923;-5654;-182;248581
252;-182;-26217;-5554;-182;249569
253;-182;-30831;-5889;-182;250558
254;-182;-25971;-5626;-182;251546
255;-182;-32211;-5597;-182;252536
256;-182;-25424;-5749;-182;253524
257;-182;-24453;-5468;-182;254510
258;-182;-23991;-5571;-182;255497
259;-182;-32299;-5596;-182;256482
260;-182;-29902;-5460;-182;257471
261;-182;-32432;-5578;-182;258454
262;-182;-27309;-5753;-182;259441
263;-182;-28736;-5764;-182;260427
264;-182;-30904;-5703;-182;261412
265;-182;-30340;-5490;-182;262397
266;-182;-28923;-5695;-182;263382
267;-182;-31463;-5488;-182;264365
268;-182;-28218;-5818;-182;265355
269;-182;-32411;-5513;-182;266336
270;-182;-31078;-5849;-182;267322
271;-182;-31909;-5976;-182;268311
272;-182;-24475;-5602;-182;269296
273;-182;-24885;-5679;-182;270279
274;-182;-27609;-5545;-182;271266
275;-182;-28414;-5515;-182;272252
276;-182;-35121;-5520;-182;273240
277;-182;-22841;-5434;-182;274225
278;-182;-33123;-5538;-182;275208
279;-182;-38346;-5695;-182;276190
280;-182;-36077;-5765;-182;277182
281;-182;-29292;-5639;-182;278166
282;-182;-27109;-6012;-182;279155
283;-182;-36226;-5999;-182;280142
284;-182;-32188;-5676;-182;281123
285;-182;-33204;-5807;-182;282102
286;-182;-24478;-5479;-182;283085
287;-182;-28523;-5457;-182;284070
288;-182;-28906;-5852;-182;285057
289;-182;-27435;-5941;-182;286049
290;-182;-26222;-5842;-182;287034
291;-182;-26540;-5491;-182;288024
292;-182;-29865;-5929;-182;289007
293;-182;-33605;-5580;-182;289991
294;-182;-25559;-5577;-182;290976
295;-182;-26448;-5767;-182;291961
296;-182;-29510;-5791;-182;292951
297;-182;-29521;-5670;-182;293942
298;-182;-28841;-5614;-182;294929
299;-182;-27478;-5641;-182;295913
