Iterations;Overall best;Worst;Average;Best;FFE
113;69;-29298;-5683;69;112377
114;69;-32753;-5508;69;113367
115;69;-24979;-5777;69;114359
116;69;-32555;-5472;69;115346
117;69;-25501;-5596;69;116336
118;69;-29850;-5762;69;117323
119;69;-28231;-5646;69;118307
120;69;-28540;-5564;69;119291
121;69;-35097;-5387;69;120270
122;69;-43748;-5585;69;121254
123;69;-26687;-5702;69;122240
124;85;-31914;-5646;85;123231
125;85;-26706;-5807;85;124220
126;85;-33282;-5566;85;125204
127;85;-31779;-5526;85;126192
128;111;-28392;-5829;111;127173
129;111;-27923;-5569;111;128162
130;111;-29743;-5759;111;129149
131;111;-32417;-5911;111;130138
132;135;-27937;-5355;135;131123
133;135;-29692;-5529;135;132113
134;135;-32006;-5699;135;133096
135;135;-24657;-5607;135;134081
136;135;-38116;-5705;135;135066
137;135;-35856;-5557;135;136043
138;135;-29572;-5461;135;137027
139;135;-27132;-5404;135;137999
140;135;-31624;-5614;135;138987
141;135;-37780;-5529;135;139973
142;135;-32814;-5471;135;140956
143;135;-23613;-5432;135;141944
144;135;-28925;-5533;135;142934
145;135;-25662;-5627;135;143921
146;135;-25789;-5511;135;144909
147;135;-33946;-5587;135;145893
148;135;-31122;-5685;135;146877
149;135;-38952;-5564;135;147867
150;135;-33133;-5607;135;148849
151;135;-41665;-5338;135;149832
152;135;-29885;-5676;135;150824
153;135;-30954;-5666;135;151802
154;135;-29729;-5707;135;152787
155;135;-23367;-5634;135;153774
156;135;-30849;-5473;135;154761
157;135;-39651;-5641;135;155747
158;135;-25773;-5261;135;156732
159;135;-31502;-5650;135;157718
160;135;-30971;-5662;135;158707
161;135;-26429;-5557;135;159689
162;135;-32445;-5489;135;160676
163;135;-29068;-5455;135;161662
164;135;-27553;-5790;135;162653
165;135;-28032;-5524;135;163640
166;135;-39964;-5952;135;164629
167;135;-35949;-5961;135;165620
168;135;-28368;-5683;135;166607
169;135;-25440;-5703;135;167597
170;135;-29438;-5527;135;168580
171;135;-30228;-5676;135;169568
172;135;-26511;-5441;135;170556
173;135;-27038;-5299;135;171543
174;135;-26029;-5458;135;172531
175;135;-34392;-5635;135;173521
176;135;-28583;-5571;135;174510
177;135;-26648;-5670;135;175496
178;135;-24238;-5442;135;176483
179;135;-49223;-5658;135;177471
180;135;-27799;-5717;135;178458
181;135;-22457;-5777;135;179452
182;135;-29522;-5815;135;180443
183;135;-30126;-5346;135;181427
184;135;-39467;-5888;135;182408
185;135;-35304;-5691;135;183395
186;135;-36126;-5602;135;184382
187;135;-34297;-5541;135;185367
188;135;-26656;-5507;135;186347
189;135;-35502;-5469;135;187330
190;135;-28857;-5316;135;188310
191;135;-25317;-5444;135;189300
192;135;-31970;-5786;135;190289
193;135;-25660;-5500;135;191280
194;135;-34029;-5789;135;192265
195;135;-36876;-5922;135;193252
196;135;-25091;-5412;135;194238
197;135;-29338;-5046;135;195214
198;135;-32127;-5341;135;196203
199;135;-28597;-5464;135;197186
200;135;-32529;-5769;135;198175
201;135;-28991;-5450;135;199155
202;135;-31000;-5751;135;200142
203;135;-30628;-5462;135;201132
204;135;-31398;-5490;135;202123
205;135;-28064;-5393;135;203108
206;135;-23394;-5409;135;204086
207;135;-30619;-5201;135;205076
208;135;-32532;-5747;135;206068
209;135;-28897;-5720;135;207054
210;135;-27556;-5502;135;208039
211;135;-33452;-5205;135;209017
212;135;-23827;-5579;135;210002
213;135;-33459;-5901;135;210989
214;135;-26468;-5568;135;211974
215;135;-29510;-5591;135;212957
216;135;-37922;-5634;135;213944
217;135;-30811;-5509;135;214932
218;135;-32351;-5370;135;215912
219;135;-28665;-5673;135;216900
220;135;-33139;-5723;135;217886
221;135;-23953;-5868;135;218880
222;135;-31007;-5743;135;219863
223;135;-30527;-5784;135;220857
224;135;-27041;-5446;135;221839
225;135;-31408;-5460;135;222830
226;135;-27152;-5705;135;223814
227;135;-38502;-5678;135;224798
228;135;-30164;-5551;135;225788
229;135;-29207;-5582;135;226774
230;135;-29236;-5663;135;227763
231;135;-26073;-5702;135;228754
232;135;-29134;-5582;135;229741
233;135;-35312;-5549;135;230726
234;135;-33704;-5580;135;231704
235;135;-32455;-5966;135;232685
236;135;-27869;-5620;135;233675
237;135;-26404;-5521;135;234665
238;135;-32779;-5382;135;235653
239;135;-25084;-5643;135;236638
240;135;-29234;-5757;135;237624
241;135;-27825;-5444;135;238611
242;135;-27295;-5412;135;239596
243;135;-30188;-5446;135;240587
244;135;-31691;-5570;135;241566
245;135;-22830;-5568;135;242548
246;135;-27853;-5626;135;243536
247;135;-34493;-5615;135;244523
248;135;-31327;-5501;135;245505
249;135;-25876;-5552;135;246495
250;135;-30609;-5868;135;247482
251;135;-26842;-5657;135;248466
252;135;-29822;-5650;135;249456
253;135;-35539;-5689;135;250451
254;135;-31817;-5507;135;251429
255;135;-36425;-5540;135;252418
256;135;-28248;-5311;135;253405
257;135;-33097;-5614;135;254390
258;135;-34150;-5639;135;255379
259;135;-28735;-5620;135;256361
260;135;-26657;-5518;135;257340
261;135;-31390;-5415;135;258330
262;135;-24471;-5578;135;259319
263;135;-31766;-5681;135;260304
264;135;-32724;-5497;135;261292
265;135;-30056;-5756;135;262280
266;135;-31774;-5402;135;263265
267;135;-25967;-5401;135;264249
268;135;-24092;-5656;135;265236
269;135;-25497;-5321;135;266221
270;135;-29826;-5490;135;267209
271;135;-35033;-5681;135;268192
272;135;-29406;-5311;135;269177
273;135;-35094;-5317;135;270162
274;135;-29386;-5487;135;271153
275;135;-33503;-5637;135;272144
276;135;-32996;-5681;135;273127
277;135;-28575;-5699;135;274109
278;135;-30166;-5528;135;275089
279;135;-30677;-5584;135;276073
280;135;-26442;-5864;135;277065
281;135;-27774;-5228;135;278044
282;135;-33867;-5564;135;279032
283;135;-28513;-5640;135;280019
284;135;-32143;-5763;135;281005
285;135;-31239;-5548;135;281989
286;135;-28426;-5461;135;282970
287;135;-27255;-5382;135;283955
288;135;-29448;-5525;135;284943
289;135;-31078;-5483;135;285924
290;135;-40590;-5601;135;286913
291;135;-28157;-5460;135;287901
292;135;-26769;-5753;135;288890
293;135;-28629;-5424;135;289870
294;135;-26791;-5593;135;290861
295;135;-31098;-5334;135;291852
296;135;-32526;-5392;135;292840
297;135;-26846;-5621;135;293828
298;135;-29291;-5673;135;294816
299;135;-26520;-5321;135;295801
