Iterations;Overall best;Worst;Average;Best;FFE
0;-24748;-116623;-62747;-24748;1000
1;-17679;-71106;-38818;-17679;1984
2;-17333;-63724;-29662;-17333;2974
3;-16227;-53987;-25034;-16227;3965
4;-14210;-42991;-21222;-14210;4947
5;-13184;-42798;-19885;-13184;5938
6;-12636;-43048;-19082;-12636;6922
7;-11168;-42144;-18290;-11168;7904
8;-9844;-41300;-17328;-9844;8887
9;-9750;-39010;-16474;-9750;9875
10;-9559;-39607;-16000;-9559;10858
11;-9120;-34300;-15403;-9120;11841
12;-8676;-36138;-14885;-8676;12827
13;-8200;-42233;-14481;-8200;13812
14;-7942;-46466;-14303;-7942;14798
15;-7473;-36507;-14254;-7473;15788
16;-7226;-35992;-13760;-7226;16772
17;-7042;-38253;-13325;-7042;17767
18;-6308;-34797;-13305;-6308;18756
19;-6128;-35117;-12728;-6128;19737
20;-6086;-35120;-12703;-6086;20723
21;-5864;-34296;-12291;-5864;21711
22;-5864;-33128;-11816;-5864;22699
23;-5058;-32480;-11689;-5058;23686
24;-4943;-31050;-11329;-4943;24680
25;-4908;-35917;-11215;-4908;25665
26;-4045;-33139;-11057;-4045;26648
27;-4045;-33824;-10919;-4045;27634
28;-4045;-44994;-10555;-4045;28620
29;-4045;-48306;-10122;-4045;29605
30;-3710;-35786;-9406;-3710;30593
31;-3595;-29904;-9321;-3595;31583
32;-3551;-34876;-9328;-3551;32573
33;-3481;-47927;-9116;-3481;33562
34;-3460;-34242;-9290;-3460;34552
35;-3247;-31698;-9173;-3247;35537
36;-3227;-31299;-8847;-3227;36521
37;-3139;-30236;-9090;-3139;37511
38;-3099;-38396;-8719;-3099;38491
39;-2980;-27133;-8396;-2980;39479
40;-2842;-27397;-8541;-2842;40463
41;-2827;-30325;-8762;-2827;41449
42;-2766;-46498;-8526;-2766;42438
43;-2766;-29482;-8576;-2766;43422
44;-2539;-38512;-8500;-2539;44410
45;-2539;-35516;-8571;-2669;45403
46;-2210;-35794;-8724;-2210;46392
47;-2210;-33015;-8344;-2210;47377
48;-2210;-43085;-8067;-2210;48361
49;-2088;-32128;-7919;-2088;49349
50;-2088;-35392;-8184;-2088;50340
51;-2067;-27494;-7652;-2067;51324
52;-2012;-26661;-7671;-2012;52302
53;-1733;-31111;-7793;-1733;53286
54;-1132;-29486;-7772;-1132;54267
55;-923;-48461;-7627;-923;55253
56;-923;-36338;-7564;-933;56242
57;-876;-39108;-7537;-876;57231
58;-715;-32850;-6957;-715;58217
59;-622;-48184;-6767;-622;59203
60;-588;-44112;-6658;-588;60183
61;-588;-32185;-6624;-614;61168
62;-383;-28157;-6546;-383;62156
63;-331;-33602;-6469;-331;63149
64;-331;-27902;-6831;-331;64135
65;-331;-30790;-6535;-331;65126
66;-331;-28706;-6874;-334;66114
67;-232;-27048;-6454;-232;67107
68;-209;-32453;-6087;-209;68096
69;-185;-29430;-6322;-185;69079
70;-185;-25514;-5730;-185;70062
71;-162;-36785;-6130;-162;71048
72;-94;-21959;-5780;-94;72033
73;-71;-25203;-5531;-71;73016
74;-71;-34325;-5912;-71;74007
75;-50;-28999;-6027;-50;74991
76;-43;-23767;-5710;-43;75979
77;-43;-43661;-5802;-43;76969
78;-43;-26147;-5663;-43;77950
79;0;-30689;-5794;0;78936
80;0;-33050;-5815;0;79925
81;0;-30736;-5760;0;80910
82;0;-26480;-5920;0;81889
83;20;-25022;-6098;20;82872
84;20;-34948;-5742;20;83858
85;76;-39136;-5903;76;84841
86;76;-25708;-5963;76;85831
87;201;-33829;-5763;201;86816
88;201;-28995;-6004;201;87804
89;201;-26073;-5927;201;88791
90;257;-30899;-5559;257;89774
91;257;-34139;-5700;257;90755
92;277;-27489;-5696;277;91737
93;289;-26971;-5791;289;92724
94;289;-35690;-5567;289;93706
