Iterations;Overall best;Worst;Average;Best;FFE
0;-29615;-121230;-63009;-29615;1000
1;-23642;-77529;-38959;-23642;1985
2;-20100;-62542;-31257;-20100;2970
3;-17184;-56349;-26206;-17184;3961
4;-14644;-51200;-23697;-14644;4958
5;-12484;-47193;-21853;-12484;5943
6;-12101;-47726;-20175;-12101;6924
7;-10502;-41978;-18402;-10502;7913
8;-9000;-40597;-17297;-9000;8904
9;-8957;-36412;-16185;-8957;9888
10;-8662;-44468;-14968;-8662;10873
11;-8171;-40096;-13802;-8171;11862
12;-8057;-35833;-13731;-8057;12847
13;-7463;-31778;-13330;-7463;13834
14;-6626;-30815;-13076;-6626;14816
15;-6084;-36727;-12574;-6084;15801
16;-6084;-30991;-12183;-6084;16782
17;-5893;-32539;-11663;-5893;17770
18;-5692;-30792;-11455;-5692;18753
19;-5481;-33420;-11140;-5481;19742
20;-5316;-35582;-11022;-5316;20722
21;-5270;-37174;-10893;-5270;21715
22;-5024;-33108;-10638;-5024;22699
23;-4680;-31133;-10634;-4680;23683
24;-4374;-29200;-10430;-4374;24667
25;-4180;-35200;-10363;-4180;25645
26;-4180;-31240;-9981;-4180;26627
27;-4167;-42557;-9783;-4167;27610
28;-4098;-41294;-9724;-4098;28599
29;-3989;-33180;-9513;-3989;29579
30;-3916;-32120;-9487;-3916;30563
31;-3682;-31428;-9629;-3682;31543
32;-3682;-39862;-9230;-3682;32527
33;-3238;-33154;-9110;-3238;33521
34;-3014;-37682;-8982;-3014;34512
35;-2919;-34067;-8993;-2919;35501
36;-2919;-30883;-8503;-2966;36476
37;-2886;-33615;-8348;-2886;37461
38;-2767;-31586;-8227;-2767;38444
39;-2751;-32272;-8200;-2751;39435
40;-2553;-30449;-8401;-2553;40426
41;-2553;-40050;-8624;-2553;41418
42;-2406;-30917;-8373;-2406;42407
43;-2406;-32346;-8258;-2406;43386
44;-2363;-27929;-8182;-2363;44372
45;-2226;-35327;-8224;-2226;45361
46;-2226;-33735;-7866;-2226;46347
47;-2191;-32610;-7582;-2191;47333
48;-2006;-28771;-7623;-2006;48317
49;-2006;-36484;-7674;-2006;49300
50;-2006;-29314;-7651;-2006;50288
51;-1944;-32185;-7818;-1944;51276
52;-1944;-33997;-7838;-1981;52259
53;-1944;-35852;-7696;-1944;53245
54;-1944;-36590;-7676;-1944;54231
55;-1944;-28673;-7399;-1944;55218
56;-1918;-30586;-7293;-1918;56205
57;-1875;-30714;-7180;-1875;57191
58;-1875;-28631;-7339;-1918;58176
59;-1805;-30387;-7527;-1805;59168
60;-1805;-25770;-7252;-1805;60154
61;-1805;-28462;-7547;-1805;61137
62;-1805;-40057;-7225;-1884;62126
63;-1805;-27863;-7455;-1849;63109
64;-1805;-34933;-7325;-1849;64096
65;-1771;-31180;-7415;-1771;65083
66;-1771;-41260;-7244;-1771;66071
67;-1771;-38792;-7537;-1771;67058
68;-1752;-28282;-7295;-1752;68046
69;-1745;-26953;-7425;-1745;69028
70;-1745;-31353;-7352;-1752;70011
71;-1739;-25176;-7406;-1739;71001
72;-1739;-33638;-7264;-1739;71990
73;-1723;-30603;-7370;-1723;72978
74;-1717;-31370;-7111;-1717;73968
75;-1717;-36133;-7419;-1717;74950
76;-1694;-31798;-7200;-1694;75931
77;-1694;-39327;-7164;-1697;76912
78;-1693;-36893;-7267;-1693;77901
79;-1689;-28602;-7150;-1689;78894
80;-1677;-43867;-7376;-1677;79881
81;-1652;-27791;-7104;-1652;80874
82;-1652;-30822;-7197;-1652;81857
83;-1611;-29824;-7018;-1611;82844
84;-1611;-34433;-7336;-1644;83829
85;-1596;-38121;-7336;-1596;84813
86;-1562;-32348;-6965;-1562;85803
87;-1562;-28764;-7085;-1562;86794
88;-1505;-38498;-7106;-1505;87783
89;-1505;-31323;-7013;-1505;88768
90;-1495;-32960;-7238;-1495;89756
91;-1470;-31709;-7184;-1470;90743
92;-1470;-37504;-6984;-1470;91730
93;-1468;-28758;-6533;-1468;92715
94;-1468;-26325;-6725;-1468;93698
95;-1366;-33070;-6618;-1366;94686
96;-1366;-29912;-6549;-1366;95676
97;-1366;-29447;-6828;-1366;96660
98;-1366;-28315;-7032;-1366;97647
99;-1366;-29171;-7058;-1366;98627
100;-1366;-29704;-6577;-1366;99606
101;-1329;-27547;-6720;-1329;100595
102;-1305;-31774;-6599;-1305;101578
103;-1305;-24010;-6531;-1305;102557
104;-1305;-35485;-7040;-1305;103548
105;-1305;-36852;-6938;-1305;104537
106;-1305;-30328;-6706;-1305;105521
107;-1305;-33881;-7052;-1305;106511
108;-1261;-35370;-6661;-1261;107499
109;-1261;-28054;-6694;-1261;108479
110;-1261;-34570;-6628;-1261;109472
111;-1224;-31244;-6874;-1224;110461
112;-1224;-25810;-6647;-1224;111445
113;-1224;-35876;-6802;-1224;112427
114;-1224;-34724;-7037;-1224;113411
115;-1224;-26702;-6668;-1224;114393
116;-1224;-28480;-6906;-1224;115382
117;-1215;-34813;-6592;-1215;116370
118;-1047;-31511;-6958;-1047;117357
119;-1047;-29811;-6654;-1047;118345
120;-1047;-41098;-6789;-1047;119323
121;-1047;-24914;-6524;-1047;120314
122;-1047;-43635;-6855;-1047;121301
123;-1047;-28134;-6557;-1047;122288
124;-829;-26625;-6456;-829;123268
125;-829;-31207;-6596;-829;124255
126;-829;-35705;-6345;-829;125237
127;-662;-37247;-6678;-662;126220
128;-662;-28439;-6465;-662;127206
129;-662;-27669;-6150;-662;128191
130;-662;-29944;-5894;-662;129185
131;-619;-32946;-6258;-619;130163
132;-619;-30702;-6407;-619;131148
133;-619;-29081;-6145;-619;132140
134;-619;-22746;-6109;-619;133129
135;-619;-25892;-5912;-619;134115
136;-619;-34757;-6204;-619;135100
137;-619;-27673;-6307;-619;136089
138;-619;-28995;-6188;-619;137078
139;-619;-29419;-6279;-619;138061
140;-612;-27060;-6419;-612;139039
141;-612;-28460;-6171;-612;140019
142;-566;-26132;-6190;-566;141004
143;-566;-26666;-6181;-566;141991
144;-566;-30141;-6410;-566;142975
145;-566;-30334;-6138;-566;143959
146;-566;-26804;-6258;-566;144945
147;-530;-27397;-6084;-530;145930
148;-530;-25125;-6345;-530;146913
149;-530;-26266;-6220;-530;147907
150;-530;-23974;-5878;-530;148893
151;-521;-35670;-6118;-521;149881
152;-420;-29575;-6133;-420;150865
153;-420;-34521;-6172;-420;151849
154;-408;-35976;-6048;-408;152838
155;-397;-35249;-6008;-397;153826
156;-280;-27522;-5934;-280;154802
157;-233;-31564;-5996;-233;155790
158;-155;-34962;-6103;-155;156778
159;-155;-28464;-6042;-155;157766
160;-155;-28795;-5880;-155;158743
161;-151;-38762;-5863;-151;159727
162;-151;-31238;-5740;-151;160713
163;-110;-26436;-5750;-110;161697
164;-110;-29718;-5592;-110;162684
165;-110;-34971;-5534;-110;163672
166;-110;-33552;-5785;-110;164655
167;-110;-30500;-5641;-110;165642
168;-110;-29472;-5715;-110;166626
169;-110;-30740;-5639;-110;167603
170;-110;-28406;-5236;-110;168593
171;-110;-31023;-5681;-110;169578
172;-106;-32381;-5917;-106;170567
173;-106;-27397;-5474;-106;171554
174;-106;-28861;-5774;-106;172543
175;-106;-36328;-5765;-106;173529
176;-106;-28088;-5663;-106;174522
177;-106;-31205;-5575;-106;175507
178;-106;-33148;-5648;-106;176491
179;-106;-30731;-5800;-106;177478
180;-106;-29455;-5733;-106;178465
181;-106;-33150;-5950;-106;179451
182;-106;-28360;-5761;-106;180437
183;-106;-24297;-5723;-106;181424
184;-106;-32736;-5741;-106;182415
185;-106;-28197;-5693;-106;183398
186;-106;-25410;-5803;-106;184383
187;-106;-29982;-5628;-106;185368
188;-106;-34163;-5729;-106;186356
189;-106;-33856;-5665;-106;187351
190;-106;-37409;-5624;-106;188329
191;-106;-33298;-5987;-106;189313
192;-106;-30694;-5736;-106;190299
193;-106;-32285;-5834;-106;191289
194;-106;-27239;-5554;-106;192277
195;-106;-28392;-5697;-106;193267
196;-106;-30376;-5709;-106;194260
197;-106;-32261;-5628;-106;195250
198;-106;-36168;-5774;-106;196239
199;-106;-34622;-5667;-106;197228
200;-106;-25784;-5684;-106;198216
201;-106;-28423;-5603;-106;199198
202;-106;-25365;-5755;-106;200182
203;-106;-27367;-6029;-106;201166
204;-106;-34509;-5938;-106;202159
205;-106;-31365;-5954;-106;203150
206;-106;-31257;-5670;-106;204139
207;-106;-29068;-5501;-106;205127
208;-106;-26266;-5914;-106;206116
209;-106;-29685;-5899;-106;207102
210;-106;-25865;-5783;-106;208085
211;-106;-31162;-5917;-106;209070
212;-106;-28375;-5629;-106;210058
213;-106;-28523;-5969;-106;211051
214;-106;-32171;-5668;-106;212036
215;-106;-25189;-5553;-106;213024
