Iterations;Overall best;Worst;Average;Best;FFE
0;-27999;-117534;-61668;-27999;1000
1;-22931;-93802;-39131;-22931;1989
2;-18798;-64464;-30016;-18798;2972
3;-16368;-57652;-25765;-16368;3955
4;-15256;-51840;-22736;-15256;4943
5;-13869;-53046;-21162;-13869;5933
6;-12315;-56020;-19759;-12315;6918
7;-11643;-43668;-18977;-11643;7906
8;-10755;-52251;-17641;-10755;8894
9;-10562;-43373;-16835;-10562;9880
10;-10075;-48673;-16532;-10075;10872
11;-9239;-37942;-15654;-9239;11858
12;-8573;-46563;-15440;-8573;12845
13;-8562;-40682;-14970;-8562;13834
14;-8312;-35423;-14210;-8312;14823
15;-8089;-37173;-13628;-8089;15802
16;-7491;-33541;-13705;-7491;16791
17;-6683;-40856;-13507;-6683;17783
18;-6188;-37024;-12936;-6188;18768
19;-6188;-39738;-12443;-6188;19752
20;-5940;-37894;-12225;-5940;20737
21;-5940;-43069;-11805;-5940;21724
22;-5745;-44822;-11817;-5745;22705
23;-5745;-31444;-11181;-5745;23691
24;-5534;-38013;-11340;-5534;24676
25;-5316;-39219;-11350;-5316;25667
26;-4846;-34792;-11259;-4846;26657
27;-4846;-32413;-10790;-4846;27643
28;-4721;-31739;-10771;-4721;28631
29;-4590;-31163;-10956;-4590;29620
30;-4380;-38151;-10266;-4380;30605
31;-3903;-48624;-9944;-3903;31592
32;-3815;-31945;-9885;-3815;32585
33;-3815;-41097;-9981;-3815;33571
34;-2971;-29988;-9695;-2971;34551
35;-2971;-32370;-9550;-2971;35533
36;-2971;-32044;-9146;-2971;36517
37;-2971;-29892;-9057;-2971;37503
38;-2883;-40496;-9082;-2883;38493
39;-2883;-38941;-9097;-2971;39479
40;-2705;-35262;-9040;-2705;40467
41;-2705;-33627;-8704;-2705;41452
42;-2705;-28631;-8275;-2796;42439
43;-2705;-35483;-8213;-2734;43423
44;-2698;-29704;-8221;-2698;44408
45;-2521;-34986;-8264;-2521;45390
46;-2117;-39404;-8021;-2117;46372
47;-2117;-30066;-8133;-2117;47358
48;-2117;-33211;-8100;-2117;48339
49;-2055;-50556;-7858;-2055;49326
50;-1985;-33120;-7533;-1985;50307
51;-1854;-36618;-7612;-1854;51285
52;-1687;-32875;-7371;-1687;52275
53;-1687;-33703;-7458;-1738;53262
54;-1552;-29955;-7275;-1552;54241
55;-1529;-25180;-7224;-1529;55229
56;-1529;-35453;-7217;-1529;56213
57;-1372;-28775;-7167;-1372;57206
58;-1350;-47172;-7272;-1350;58195
59;-1350;-25612;-7053;-1350;59186
60;-1348;-29294;-6906;-1348;60171
61;-1348;-39446;-7395;-1350;61152
62;-1189;-27315;-7023;-1189;62144
63;-1018;-36272;-7132;-1018;63136
64;-1018;-27993;-6865;-1018;64113
65;-1018;-31309;-7130;-1018;65098
66;-1001;-35817;-6649;-1001;66086
67;-1001;-27814;-6545;-1001;67069
68;-1001;-35499;-6351;-1001;68052
69;-782;-32750;-6358;-782;69040
70;-782;-28704;-6528;-782;70020
