Iterations;Overall best;Worst;Average;Best;FFE
0;-33482;-166769;-67951;-33482;1000
1;-27491;-86868;-44817;-27491;1985
2;-24062;-72666;-36523;-24062;2966
3;-19714;-61569;-30998;-19714;3955
4;-17519;-57939;-27514;-17519;4944
5;-16178;-47811;-24991;-16178;5915
6;-15028;-46047;-23000;-15028;6894
7;-14349;-47168;-21882;-14349;7880
8;-14069;-48059;-20829;-14069;8860
9;-13494;-41364;-19589;-13494;9846
10;-13209;-44304;-19220;-13209;10840
11;-12815;-46379;-18722;-12815;11825
12;-12151;-51940;-18410;-12151;12814
13;-11129;-52225;-18239;-11129;13795
14;-10753;-40821;-17635;-10753;14779
15;-10753;-42313;-17011;-10805;15766
16;-10704;-39132;-16515;-10704;16750
17;-10433;-47106;-16316;-10433;17736
18;-9800;-35612;-16201;-9800;18722
19;-9800;-38715;-15908;-9800;19707
20;-9748;-38640;-15306;-9748;20694
21;-9262;-39232;-15239;-9262;21685
22;-8962;-44882;-15215;-8962;22667
23;-8962;-35436;-14865;-8962;23658
24;-8634;-35200;-14532;-8634;24642
25;-8634;-35364;-13897;-8634;25629
26;-8634;-37147;-13866;-8634;26614
27;-8421;-46315;-13874;-8421;27602
28;-8421;-40407;-13781;-8422;28593
29;-8386;-35447;-13681;-8386;29575
30;-8201;-32563;-13788;-8201;30566
31;-8201;-41577;-13666;-8201;31558
32;-8171;-38024;-13523;-8171;32547
33;-7960;-37286;-13439;-7960;33534
34;-7960;-40746;-13439;-7960;34515
35;-7960;-38584;-13180;-7960;35500
36;-7887;-37255;-13351;-7887;36487
37;-7779;-36955;-13239;-7779;37475
38;-7606;-40005;-13122;-7606;38460
39;-7606;-46478;-13276;-7606;39445
40;-7606;-37917;-12876;-7606;40419
41;-7606;-38218;-13078;-7606;41407
42;-7580;-40759;-13063;-7580;42393
43;-7217;-41823;-13151;-7217;43372
44;-7217;-35656;-13011;-7217;44356
45;-7217;-36979;-12764;-7217;45340
46;-7143;-42830;-12937;-7143;46330
47;-7143;-38907;-12981;-7143;47315
48;-7082;-45998;-12723;-7082;48300
49;-7082;-34458;-12659;-7082;49287
50;-7082;-36569;-12555;-7082;50267
51;-7030;-41423;-12508;-7030;51257
52;-7030;-33329;-12583;-7030;52246
53;-7016;-39480;-12736;-7016;53236
54;-7016;-44643;-12499;-7016;54214
55;-6969;-41928;-12674;-6969;55203
56;-6948;-36318;-12434;-6948;56187
57;-6948;-39093;-12435;-6969;57171
58;-6935;-37836;-12497;-6935;58158
59;-6935;-42428;-12285;-6935;59147
60;-6890;-42008;-12426;-6890;60137
61;-6840;-36877;-12564;-6840;61131
62;-6840;-34865;-12491;-6840;62117
63;-6840;-36766;-12259;-6840;63098
64;-6840;-50482;-12512;-6840;64081
65;-6544;-43438;-12437;-6544;65067
66;-6544;-38532;-12477;-6544;66058
67;-6544;-37777;-12233;-6544;67045
68;-6431;-37887;-12563;-6431;68031
69;-6431;-34958;-12267;-6441;69022
70;-6400;-37640;-12231;-6400;70010
71;-6358;-33109;-12217;-6358;70994
72;-6358;-29824;-11913;-6358;71978
73;-6358;-31529;-12043;-6358;72966
74;-6351;-38214;-11879;-6351;73951
75;-6351;-35088;-11924;-6351;74940
76;-6341;-38902;-11677;-6341;75928
77;-6334;-40619;-11815;-6334;76907
78;-6334;-39004;-11862;-6334;77899
79;-6334;-38458;-11479;-6334;78886
80;-6316;-37636;-11631;-6316;79880
81;-6313;-33066;-11498;-6313;80865
82;-6313;-31219;-11617;-6313;81856
83;-6313;-32865;-11685;-6313;82847
84;-6254;-39958;-11703;-6254;83832
85;-6254;-42033;-12001;-6254;84814
86;-6065;-38555;-11724;-6065;85796
87;-6065;-42233;-11741;-6065;86782
88;-5880;-38352;-11714;-5880;87770
89;-5880;-36333;-11663;-5880;88743
90;-5880;-34780;-11235;-5880;89725
91;-5869;-32107;-11510;-5869;90717
92;-5851;-38867;-11304;-5851;91695
93;-5851;-37152;-11435;-5851;92685
94;-5851;-40661;-11456;-5851;93674
95;-5851;-38401;-11300;-5851;94658
96;-5836;-40110;-11271;-5836;95647
97;-5836;-36214;-11362;-5836;96631
98;-5836;-37034;-11534;-5836;97627
99;-5836;-39908;-11281;-5836;98612
100;-5836;-32790;-11332;-5836;99592
101;-5836;-45860;-11417;-5836;100575
102;-5836;-29779;-11130;-5836;101563
103;-5836;-38255;-11172;-5836;102550
104;-5836;-36982;-11694;-5836;103536
105;-5836;-28925;-11204;-5836;104526
106;-5836;-37019;-11177;-5836;105510
107;-5836;-32019;-11334;-5836;106502
108;-5836;-33614;-11369;-5836;107483
109;-5836;-36829;-11130;-5836;108464
110;-5836;-37147;-11351;-5836;109449
111;-5836;-37042;-11584;-5836;110437
112;-5836;-32222;-11205;-5836;111418
113;-5836;-34259;-11140;-5836;112402
114;-5836;-30528;-11527;-5836;113389
115;-5836;-38562;-11404;-5836;114370
116;-5836;-32642;-11204;-5836;115359
117;-5836;-31510;-11262;-5836;116343
118;-5836;-35908;-11493;-5836;117328
119;-5836;-42603;-11436;-5836;118310
120;-5836;-51880;-11307;-5836;119292
121;-5836;-34601;-11208;-5836;120276
122;-5836;-40752;-11356;-5836;121260
123;-5836;-46017;-11224;-5836;122244
124;-5836;-35536;-11248;-5836;123232
125;-5836;-37896;-11326;-5836;124224
126;-5836;-44345;-11453;-5836;125211
