Iterations;Overall best;Worst;Average;Best;FFE
0;-34061;-125794;-67797;-34061;1000
1;-28463;-88057;-43954;-28463;1990
2;-25361;-92648;-36412;-25361;2976
3;-21695;-59423;-32393;-21695;3964
4;-20263;-54435;-29828;-20263;4951
5;-18030;-57994;-27119;-18030;5935
6;-17180;-49107;-25033;-17180;6920
7;-16454;-48672;-24053;-16454;7902
8;-15661;-43692;-23169;-15661;8887
9;-15505;-45717;-21701;-15505;9866
10;-14899;-48551;-20979;-14899;10851
11;-13552;-43073;-20574;-13552;11836
12;-13552;-45354;-20149;-13552;12823
13;-12605;-42612;-19116;-12605;13809
14;-12605;-43004;-18714;-12605;14795
15;-12493;-45734;-18374;-12493;15782
16;-12271;-40001;-18457;-12271;16764
17;-11839;-42940;-18229;-11839;17751
18;-11818;-44436;-18311;-11818;18739
19;-11818;-46935;-18348;-11839;19731
20;-11602;-44286;-18117;-11602;20720
21;-11233;-36541;-17315;-11233;21703
22;-11143;-36344;-17150;-11143;22695
23;-10701;-38151;-16921;-10701;23676
24;-10685;-41657;-16609;-10685;24668
25;-10657;-34672;-16521;-10657;25658
26;-10624;-54271;-16347;-10624;26645
27;-10378;-39026;-16246;-10378;27626
28;-10306;-39797;-16042;-10306;28617
29;-9907;-36477;-16105;-9907;29602
30;-9887;-38117;-16062;-9887;30584
31;-9873;-34116;-15809;-9873;31569
32;-9407;-38070;-15642;-9407;32548
33;-9407;-40146;-15524;-9407;33535
34;-9398;-38328;-15327;-9398;34525
35;-8947;-38439;-15116;-8947;35513
36;-8725;-39974;-14817;-8725;36504
37;-8465;-34323;-14739;-8465;37488
38;-8465;-33933;-14477;-8528;38481
39;-8465;-41741;-14647;-8503;39463
40;-8465;-41116;-14550;-8503;40448
41;-8323;-37857;-14235;-8323;41436
42;-8191;-41334;-14450;-8191;42423
43;-8091;-37244;-14514;-8091;43408
44;-7892;-38465;-14489;-7892;44393
45;-7892;-42331;-14361;-8174;45383
46;-7892;-39846;-14380;-7892;46365
47;-7808;-39278;-14168;-7808;47351
48;-7637;-44377;-14063;-7637;48338
49;-7603;-37746;-13599;-7603;49331
50;-7541;-29895;-13280;-7541;50320
51;-7532;-35664;-13498;-7532;51300
52;-7458;-34997;-13000;-7458;52288
53;-7409;-35019;-12801;-7409;53266
54;-7334;-41968;-12743;-7334;54253
55;-7308;-31714;-12773;-7308;55242
