Iterations;Overall best;Worst;Average;Best;FFE
0;-30952;-137788;-68348;-30952;1000
1;-29330;-91983;-45577;-29330;1985
2;-26612;-71508;-37519;-26612;2966
3;-23124;-65866;-33369;-23124;3947
4;-20816;-65196;-30383;-20816;4932
5;-18973;-59510;-28254;-18973;5923
6;-17681;-54137;-26767;-17681;6910
7;-16354;-51041;-25386;-16354;7898
8;-15437;-51121;-23569;-15437;8890
9;-15120;-45821;-22308;-15120;9875
10;-14507;-46641;-21405;-14507;10861
11;-14457;-41884;-21071;-14457;11842
12;-12980;-50681;-20508;-12980;12825
13;-12980;-52550;-20057;-12980;13814
14;-12068;-48112;-19050;-12068;14806
15;-11878;-41721;-18845;-11878;15793
16;-11750;-40689;-18265;-11750;16786
17;-11732;-46706;-17969;-11732;17773
18;-11364;-52587;-17702;-11364;18763
19;-10992;-47238;-17441;-10992;19753
20;-10859;-38031;-17047;-10859;20738
21;-10626;-39639;-16856;-10626;21726
22;-10211;-41145;-16801;-10211;22710
23;-10079;-42912;-16373;-10079;23693
24;-9496;-46583;-16306;-9496;24675
25;-9314;-40529;-16413;-9314;25665
26;-9201;-42885;-15960;-9201;26647
27;-9122;-46928;-15269;-9122;27633
28;-8934;-38769;-15006;-8934;28616
29;-8934;-40530;-15121;-9044;29594
30;-8909;-37311;-15254;-8909;30583
31;-8779;-36237;-15004;-8779;31565
32;-8096;-35530;-14812;-8096;32549
33;-8096;-35834;-14889;-8175;33532
34;-8096;-41341;-14916;-8163;34521
35;-8096;-38722;-14815;-8111;35509
36;-7940;-37816;-14509;-7940;36483
37;-7824;-36929;-14347;-7824;37462
38;-7689;-32731;-14047;-7689;38444
39;-7689;-35757;-13917;-7732;39428
40;-7407;-35577;-13685;-7407;40419
41;-7407;-41452;-13623;-7407;41401
42;-7220;-34074;-13220;-7220;42386
43;-7220;-40870;-13528;-7276;43374
44;-7220;-39797;-13101;-7276;44358
45;-7220;-34752;-13428;-7276;45335
46;-7220;-35745;-13446;-7248;46321
47;-7220;-45807;-13299;-7248;47305
48;-7146;-38321;-13193;-7146;48283
49;-7045;-35857;-13119;-7045;49266
50;-7045;-33330;-13394;-7045;50259
51;-6970;-41622;-13210;-6970;51244
52;-6817;-36673;-13197;-6817;52238
53;-6817;-39366;-12988;-6817;53225
54;-6809;-34233;-13045;-6809;54210
55;-6749;-39083;-12952;-6749;55200
56;-6642;-36984;-12777;-6642;56189
57;-6589;-34687;-12905;-6589;57180
58;-6520;-38192;-12769;-6520;58164
59;-6491;-35212;-12653;-6491;59148
60;-6491;-33808;-12560;-6491;60130
61;-6491;-35293;-12365;-6491;61111
62;-6465;-39410;-12490;-6465;62097
63;-6465;-50924;-12752;-6465;63081
64;-6311;-37497;-12720;-6311;64069
65;-6311;-48190;-12696;-6311;65054
66;-6290;-32248;-12579;-6290;66042
67;-6289;-44777;-12854;-6289;67032
68;-6289;-36322;-12503;-6289;68021
69;-6289;-36014;-12588;-6289;69006
70;-6268;-43148;-12591;-6268;69994
71;-6204;-41220;-12255;-6204;70986
72;-6204;-39036;-12319;-6204;71973
73;-6204;-33593;-12577;-6204;72958
74;-6165;-41643;-12267;-6165;73940
75;-6140;-45091;-12601;-6140;74928
76;-6140;-36638;-12225;-6140;75917
77;-6140;-43069;-12299;-6140;76905
78;-6140;-41285;-12622;-6140;77897
79;-6140;-37895;-12376;-6140;78884
80;-5929;-36560;-12668;-5929;79876
81;-5929;-40264;-12515;-5929;80866
82;-5929;-42519;-12358;-5929;81848
83;-5921;-37475;-12467;-5921;82827
84;-5921;-44045;-12180;-5921;83815
85;-5921;-37393;-12113;-5921;84805
86;-5921;-34404;-12118;-5921;85799
87;-5865;-33227;-11830;-5865;86771
88;-5865;-37214;-11949;-5865;87748
89;-5836;-38571;-12274;-5836;88736
90;-5836;-36362;-12304;-5836;89723
91;-5836;-35960;-12291;-5836;90714
92;-5836;-36973;-12231;-5836;91699
93;-5791;-37425;-12372;-5791;92686
94;-5791;-41675;-11946;-5791;93677
95;-5791;-37966;-12255;-5791;94664
96;-5791;-35376;-11830;-5791;95643
97;-5791;-37036;-12090;-5791;96635
98;-5791;-37357;-11968;-5791;97620
99;-5791;-31191;-11918;-5791;98604
100;-5791;-41249;-11922;-5791;99588
101;-5791;-35847;-12098;-5791;100578
102;-5791;-38135;-11891;-5791;101565
103;-5791;-34205;-11751;-5791;102547
104;-5791;-36286;-11905;-5791;103529
105;-5791;-40350;-11696;-5791;104514
106;-5791;-31952;-11767;-5791;105504
107;-5791;-32904;-12042;-5791;106496
108;-5791;-33907;-11682;-5791;107486
109;-5791;-36111;-11565;-5791;108475
110;-5791;-34928;-11680;-5791;109468
111;-5791;-31682;-11784;-5791;110457
112;-5791;-36260;-12137;-5791;111441
113;-5791;-41225;-11993;-5791;112426
114;-5791;-34883;-11637;-5791;113416
115;-5791;-37051;-11691;-5791;114405
116;-5791;-35552;-11773;-5791;115388
117;-5791;-31787;-11892;-5791;116380
118;-5791;-39062;-11982;-5791;117370
119;-5791;-34427;-11683;-5791;118357
120;-5791;-35952;-11599;-5791;119342
121;-5791;-35067;-11991;-5791;120327
122;-5791;-34521;-12023;-5791;121320
123;-5791;-40824;-11825;-5791;122313
124;-5791;-33656;-11787;-5791;123298
125;-5791;-31864;-11633;-5791;124284
126;-5791;-41233;-12120;-5791;125270
127;-5791;-36171;-11795;-5791;126258
128;-5791;-35107;-12242;-5791;127244
129;-5791;-33331;-11733;-5791;128231
130;-5791;-34206;-11774;-5791;129212
131;-5791;-47132;-11883;-5791;130191
132;-5791;-42858;-11722;-5791;131177
133;-5791;-31138;-11683;-5791;132168
134;-5791;-39159;-11966;-5791;133148
135;-5791;-34113;-11734;-5791;134131
136;-5791;-39362;-11827;-5791;135115
137;-5762;-38233;-11706;-5762;136104
138;-5762;-46040;-11881;-5762;137098
139;-5762;-34684;-11859;-5762;138079
140;-5762;-36503;-11908;-5762;139064
141;-5762;-38470;-11916;-5762;140042
142;-5762;-43123;-11640;-5762;141028
143;-5762;-34214;-11906;-5762;142011
144;-5762;-40335;-11903;-5762;142984
145;-5762;-36266;-11986;-5762;143972
146;-5762;-34462;-11737;-5762;144951
147;-5762;-56764;-11870;-5762;145936
148;-5762;-40772;-11882;-5762;146926
149;-5762;-34284;-11676;-5762;147913
150;-5762;-44254;-11665;-5762;148903
151;-5762;-36386;-11984;-5762;149891
152;-5762;-33442;-11686;-5762;150869
153;-5762;-32500;-11800;-5762;151855
154;-5712;-43322;-11553;-5712;152840
155;-5712;-39984;-11951;-5712;153833
156;-5712;-39305;-11797;-5712;154813
157;-5712;-41027;-11902;-5712;155806
158;-5712;-42165;-11924;-5712;156790
159;-5712;-38148;-11737;-5712;157777
160;-5712;-39203;-11799;-5712;158755
161;-5712;-38902;-11796;-5712;159738
162;-5712;-42761;-11721;-5712;160723
163;-5712;-47832;-11663;-5712;161703
164;-5712;-34398;-11747;-5712;162689
165;-5712;-33302;-11791;-5712;163676
166;-5712;-44833;-11706;-5712;164664
167;-5712;-35104;-11546;-5712;165652
168;-5712;-35705;-11689;-5712;166642
169;-5712;-39362;-11737;-5712;167624
170;-5712;-52745;-11863;-5712;168612
171;-5712;-37738;-11835;-5712;169597
172;-5712;-41050;-11810;-5712;170581
173;-5712;-34736;-11589;-5712;171570
174;-5712;-31972;-11772;-5712;172556
175;-5712;-34225;-11550;-5712;173543
176;-5712;-46251;-11875;-5712;174525
177;-5712;-35267;-11617;-5712;175513
178;-5712;-42555;-11838;-5712;176502
179;-5712;-38318;-12018;-5712;177486
180;-5712;-39423;-11878;-5712;178472
181;-5712;-41428;-11686;-5712;179460
182;-5712;-36188;-11847;-5712;180447
183;-5712;-33285;-11698;-5712;181436
184;-5712;-37147;-12047;-5712;182421
185;-5712;-43805;-11755;-5712;183405
186;-5712;-38955;-12064;-5712;184398
187;-5712;-37556;-11779;-5712;185386
188;-5712;-36752;-11712;-5712;186378
189;-5712;-36978;-11591;-5712;187364
190;-5712;-37813;-11853;-5712;188348
191;-5712;-34291;-11481;-5712;189337
192;-5712;-33166;-11856;-5712;190323
193;-5712;-35920;-11844;-5712;191311
194;-5712;-46657;-11956;-5712;192298
195;-5712;-45019;-11671;-5712;193282
196;-5712;-43141;-11877;-5712;194272
197;-5712;-40394;-11671;-5712;195260
198;-5712;-36942;-12048;-5712;196248
199;-5712;-34388;-11793;-5712;197235
200;-5712;-35515;-11821;-5712;198225
201;-5712;-36074;-11766;-5712;199204
202;-5712;-34887;-11826;-5712;200191
203;-5712;-36914;-11740;-5712;201176
204;-5712;-43984;-11778;-5712;202164
205;-5712;-35825;-11520;-5712;203149
206;-5712;-38112;-11982;-5712;204141
207;-5712;-38129;-11889;-5712;205129
208;-5712;-39895;-11459;-5712;206109
209;-5712;-39001;-11658;-5712;207093
210;-5712;-38310;-11619;-5712;208070
211;-5712;-33784;-11827;-5712;209057
212;-5712;-53574;-11764;-5712;210041
213;-5712;-40420;-11810;-5712;211027
214;-5712;-33841;-11500;-5712;212001
215;-5712;-33891;-11485;-5712;212979
216;-5712;-32245;-11792;-5712;213966
217;-5712;-38104;-11704;-5712;214952
218;-5712;-39891;-11724;-5712;215937
219;-5712;-39227;-11790;-5712;216920
220;-5712;-37660;-11550;-5712;217905
221;-5712;-46863;-11671;-5712;218886
222;-5712;-45739;-11892;-5712;219880
223;-5712;-37417;-11636;-5712;220870
224;-5712;-42414;-11728;-5712;221862
225;-5712;-39428;-11826;-5712;222848
226;-5712;-35960;-11749;-5712;223840
227;-5712;-34790;-11868;-5712;224826
228;-5712;-36587;-11992;-5712;225808
229;-5712;-45055;-11974;-5712;226800
230;-5712;-34724;-11977;-5712;227784
231;-5712;-32119;-11768;-5712;228770
232;-5712;-39624;-11969;-5712;229759
233;-5712;-35866;-11602;-5712;230748
234;-5712;-38729;-11908;-5712;231733
235;-5712;-31879;-12074;-5712;232714
236;-5712;-31624;-11778;-5712;233700
237;-5712;-42675;-12145;-5712;234691
238;-5712;-41497;-11929;-5712;235677
239;-5712;-39611;-11739;-5712;236660
240;-5712;-35101;-12050;-5712;237645
241;-5712;-41773;-12007;-5712;238635
242;-5712;-33343;-11638;-5712;239622
243;-5712;-33043;-11601;-5712;240610
244;-5712;-34749;-11719;-5712;241595
245;-5712;-43978;-12050;-5712;242583
246;-5712;-33022;-11871;-5712;243565
247;-5712;-44755;-11598;-5712;244548
248;-5712;-36082;-11722;-5712;245536
249;-5712;-38844;-11794;-5712;246512
250;-5712;-50929;-11492;-5712;247497
251;-5712;-48167;-12126;-5712;248492
252;-5712;-37011;-11665;-5712;249480
253;-5712;-41766;-11807;-5712;250465
254;-5712;-45333;-11865;-5712;251448
255;-5712;-32591;-11796;-5712;252435
256;-5712;-36179;-11515;-5712;253421
257;-5712;-37093;-11735;-5712;254409
258;-5712;-31286;-11762;-5712;255390
259;-5712;-45384;-12046;-5712;256379
260;-5712;-33990;-11636;-5712;257360
261;-5712;-33634;-11644;-5712;258345
262;-5712;-38275;-11826;-5712;259329
263;-5712;-33123;-11553;-5712;260311
264;-5712;-40607;-11890;-5712;261299
265;-5712;-33771;-11703;-5712;262283
266;-5712;-36362;-11894;-5712;263273
267;-5712;-34739;-11941;-5712;264260
268;-5712;-32654;-11928;-5712;265243
269;-5712;-37531;-11642;-5712;266228
270;-5712;-42318;-11732;-5712;267214
271;-5712;-35677;-11986;-5712;268198
272;-5712;-35964;-11776;-5712;269177
273;-5712;-37860;-11820;-5712;270166
274;-5712;-34800;-11832;-5712;271150
275;-5712;-35604;-11688;-5712;272132
276;-5712;-33299;-11576;-5712;273116
277;-5712;-34676;-11571;-5712;274101
278;-5712;-33974;-11896;-5712;275089
279;-5712;-38542;-11771;-5712;276074
280;-5712;-37308;-11721;-5712;277060
281;-5712;-31017;-11792;-5712;278042
282;-5712;-36480;-11774;-5712;279028
283;-5712;-35090;-11880;-5712;280016
284;-5712;-38461;-11612;-5712;281007
