Iterations;Overall best;Worst;Average;Best;FFE
0;-38096;-124876;-68669;-38096;1000
1;-30298;-93065;-46371;-30298;1986
2;-27876;-87994;-38084;-27876;2967
3;-25313;-57646;-33588;-25313;3953
4;-23146;-53289;-30799;-23146;4937
5;-19985;-52857;-28573;-19985;5924
6;-19487;-51619;-27147;-19487;6915
7;-17652;-49517;-25306;-17652;7899
8;-17222;-47337;-23944;-17222;8882
9;-16892;-49867;-23342;-16892;9869
10;-16470;-46389;-22391;-16470;10860
11;-15469;-42927;-21828;-15469;11842
12;-14581;-48405;-21178;-14581;12820
13;-13232;-48191;-20588;-13232;13801
14;-12130;-43528;-19570;-12130;14789
15;-11739;-40531;-18706;-11739;15777
16;-11378;-44378;-17888;-11378;16760
17;-10331;-39359;-17197;-10331;17745
18;-9842;-43624;-16700;-9842;18733
19;-9398;-38604;-15897;-9398;19718
20;-9300;-43640;-15547;-9300;20704
21;-9063;-40270;-15035;-9063;21691
22;-8613;-38791;-14868;-8613;22678
23;-8613;-38038;-14723;-8613;23658
24;-8439;-35055;-14656;-8439;24649
25;-8060;-39340;-14647;-8060;25637
26;-7764;-36154;-13967;-7764;26627
27;-7640;-34175;-13704;-7640;27618
28;-7350;-37674;-13746;-7350;28607
29;-7350;-36271;-13353;-7396;29594
30;-6962;-50660;-13178;-6962;30575
31;-6854;-37254;-13028;-6854;31569
32;-6523;-38801;-12988;-6523;32557
33;-6414;-43452;-13074;-6414;33540
34;-6414;-52140;-12872;-6523;34537
35;-6414;-38615;-12734;-6414;35523
36;-6204;-35050;-12548;-6204;36513
37;-6196;-33533;-12036;-6196;37497
38;-6054;-35082;-12007;-6054;38481
39;-5831;-36994;-11917;-5831;39473
40;-5602;-33535;-11622;-5602;40458
41;-5602;-34981;-11370;-5602;41440
42;-5347;-41815;-11566;-5347;42430
43;-5347;-32979;-11499;-5347;43420
44;-5170;-30891;-11261;-5170;44407
45;-5170;-34893;-10883;-5199;45391
46;-5158;-38518;-11045;-5158;46383
47;-5096;-36275;-10814;-5096;47371
48;-5063;-39014;-11037;-5063;48352
49;-4984;-32681;-10767;-4984;49335
50;-4973;-33275;-10811;-4973;50320
51;-4955;-32646;-10778;-4955;51303
52;-4912;-35012;-11002;-4912;52292
53;-4891;-37784;-10859;-4891;53274
54;-4891;-35438;-10379;-4891;54257
55;-4869;-28595;-10268;-4869;55248
56;-4811;-35635;-10397;-4811;56225
57;-4809;-30890;-10291;-4809;57212
58;-4809;-34273;-10680;-4809;58206
59;-4809;-40284;-10259;-4809;59188
60;-4809;-42354;-10261;-4809;60175
61;-4789;-30715;-10344;-4789;61161
62;-4789;-38296;-10702;-4809;62147
63;-4757;-44606;-10249;-4757;63132
64;-4757;-34686;-10388;-4757;64108
65;-4582;-31000;-10448;-4582;65094
66;-4582;-37916;-10518;-4582;66078
67;-4574;-40006;-10376;-4574;67058
68;-4574;-35174;-10421;-4574;68047
69;-4557;-29485;-10273;-4557;69037
70;-4557;-31265;-10115;-4557;70026
71;-4557;-35884;-10293;-4557;71009
72;-4549;-37030;-10141;-4549;71997
73;-4508;-34661;-10164;-4508;72980
74;-4508;-32745;-10102;-4508;73962
75;-4508;-43510;-10131;-4508;74942
76;-4469;-27649;-10205;-4469;75927
77;-4469;-35133;-10063;-4469;76918
78;-4469;-30743;-10230;-4469;77904
79;-4469;-41833;-10144;-4469;78891
80;-4469;-36035;-10288;-4469;79875
81;-4459;-38781;-10348;-4459;80867
82;-4459;-30707;-10189;-4459;81854
83;-4459;-31199;-10120;-4459;82840
84;-4459;-33095;-10105;-4459;83828
85;-4459;-39266;-10186;-4459;84813
86;-4459;-31574;-9980;-4459;85795
87;-4459;-31352;-10103;-4459;86779
88;-4459;-33529;-10094;-4459;87759
89;-4459;-41394;-9961;-4459;88745
90;-4459;-40767;-10192;-4459;89736
91;-4459;-43495;-9931;-4459;90729
92;-4459;-34567;-10234;-4459;91713
93;-4459;-26204;-9917;-4459;92694
94;-4459;-32755;-9973;-4459;93679
95;-4459;-34742;-10126;-4459;94670
96;-4459;-30778;-10105;-4459;95654
97;-4459;-31479;-10170;-4459;96644
98;-4459;-33690;-10091;-4459;97632
99;-4459;-35424;-10229;-4459;98618
100;-4459;-32013;-10050;-4459;99601
101;-4459;-35183;-10126;-4459;100575
102;-4459;-28823;-10211;-4459;101561
103;-4459;-32458;-10077;-4459;102553
104;-4459;-30218;-10088;-4459;103543
105;-4459;-38794;-10258;-4459;104523
106;-4459;-34598;-9823;-4459;105510
107;-4459;-27826;-9980;-4459;106501
108;-4459;-38476;-10351;-4459;107487
109;-4459;-33195;-9945;-4459;108472
110;-4459;-28519;-10009;-4459;109460
111;-4459;-36362;-10086;-4459;110449
112;-4459;-35027;-10082;-4459;111430
113;-4459;-31297;-10130;-4459;112420
114;-4459;-38437;-10092;-4459;113404
115;-4459;-33533;-10185;-4459;114387
116;-4459;-34971;-10211;-4459;115379
117;-4459;-30455;-10090;-4459;116366
118;-4459;-34554;-9999;-4459;117351
