Iterations;Overall best;Worst;Average;Best;FFE
0;-33116;-142348;-68532;-33116;1000
1;-28122;-77934;-45069;-28122;1982
2;-24706;-70253;-37108;-24706;2969
3;-22860;-58654;-31735;-22860;3949
4;-20736;-59719;-29344;-20736;4939
5;-19635;-50184;-27771;-19635;5930
6;-18524;-56086;-26519;-18524;6920
7;-17678;-55485;-25303;-17678;7914
8;-16606;-44859;-24370;-16606;8900
9;-16144;-44620;-23402;-16144;9875
10;-16009;-46939;-22062;-16009;10863
11;-15199;-43649;-21613;-15199;11846
12;-14850;-39936;-20821;-14850;12837
13;-13592;-50916;-20545;-13592;13822
14;-13592;-43414;-20616;-13634;14805
15;-13592;-42320;-20025;-13634;15794
16;-13297;-43263;-19790;-13297;16781
17;-13253;-50811;-19327;-13253;17765
18;-12568;-46878;-18693;-12568;18751
19;-12568;-43246;-18551;-12568;19736
20;-12124;-37097;-18242;-12124;20718
21;-11561;-45799;-17996;-11561;21701
22;-11561;-51827;-18116;-11561;22690
23;-11099;-49235;-17726;-11099;23673
24;-10543;-37047;-17313;-10543;24656
25;-10385;-40738;-16966;-10385;25648
26;-10385;-43429;-17029;-10385;26622
27;-9994;-37192;-16252;-9994;27599
28;-9749;-44596;-15833;-9749;28583
29;-9299;-41144;-15559;-9299;29572
30;-9299;-39302;-15276;-9307;30560
31;-9181;-40532;-15065;-9181;31540
32;-8864;-39442;-15372;-8864;32521
33;-8817;-41675;-15452;-8817;33511
34;-8817;-41254;-15113;-8817;34494
35;-8743;-40814;-15049;-8743;35483
36;-8560;-37781;-15136;-8560;36470
37;-8482;-34667;-14807;-8482;37451
38;-8481;-40247;-14763;-8481;38435
39;-8383;-35984;-14451;-8383;39421
40;-8226;-37685;-14318;-8226;40411
41;-8226;-36428;-13978;-8383;41394
42;-8226;-32514;-13876;-8359;42384
43;-8226;-40234;-14005;-8302;43374
44;-8178;-40740;-13947;-8178;44360
45;-8027;-38534;-13885;-8027;45350
46;-7960;-37398;-13582;-7960;46340
47;-7952;-38886;-13675;-7952;47331
48;-7917;-34768;-13322;-7917;48315
49;-7796;-36469;-13402;-7796;49302
50;-7789;-42558;-13557;-7789;50291
51;-7717;-39672;-13137;-7717;51280
52;-7652;-37939;-13249;-7652;52270
53;-7573;-36646;-13187;-7573;53257
54;-7565;-34333;-13389;-7565;54237
55;-7522;-39260;-13009;-7522;55222
56;-7522;-41713;-13339;-7522;56211
57;-7514;-35395;-12962;-7514;57196
58;-7494;-31948;-12796;-7494;58182
59;-7441;-40342;-12985;-7441;59172
60;-7441;-37705;-13215;-7441;60159
61;-7441;-41897;-13108;-7441;61146
62;-7377;-33409;-12918;-7377;62133
63;-7377;-37324;-12964;-7377;63122
64;-7190;-38902;-13347;-7190;64102
65;-7112;-36443;-12729;-7112;65081
66;-7072;-35694;-12902;-7072;66068
67;-7072;-40604;-12867;-7072;67053
68;-7072;-38616;-12778;-7072;68038
69;-6899;-47987;-12961;-6899;69023
70;-6899;-39160;-12663;-6899;70008
71;-6875;-40463;-12598;-6875;70996
72;-6855;-32657;-12397;-6855;71980
73;-6835;-35165;-12665;-6835;72972
74;-6804;-34592;-12155;-6804;73956
75;-6783;-34815;-12511;-6783;74945
76;-6737;-37647;-12266;-6737;75929
77;-6737;-39142;-12473;-6737;76915
78;-6704;-39315;-12330;-6704;77902
79;-6650;-36699;-12310;-6650;78889
80;-6648;-40159;-12139;-6648;79873
81;-6627;-31442;-11902;-6627;80865
82;-6623;-34980;-12176;-6623;81854
83;-6623;-37331;-12165;-6635;82842
84;-6608;-49495;-12501;-6608;83822
85;-6606;-36199;-12320;-6606;84806
86;-6606;-34895;-12345;-6608;85787
87;-6602;-36410;-12158;-6602;86771
88;-6602;-43140;-12110;-6602;87756
89;-6600;-37710;-12205;-6600;88736
90;-6600;-39308;-12295;-6601;89721
91;-6588;-36075;-12069;-6588;90702
92;-6528;-36369;-12334;-6528;91685
93;-6522;-40117;-12225;-6522;92673
94;-6509;-38800;-12378;-6509;93658
95;-6509;-32507;-12074;-6513;94648
96;-6501;-39879;-12442;-6501;95628
97;-6501;-35857;-12123;-6501;96611
98;-6454;-43371;-11966;-6454;97595
99;-6411;-34160;-12359;-6411;98585
100;-6411;-34864;-12223;-6454;99573
101;-6405;-35633;-12064;-6405;100559
102;-6384;-35933;-11969;-6384;101546
103;-6339;-38646;-12170;-6339;102530
104;-6339;-37172;-11849;-6339;103515
105;-6339;-34266;-12179;-6339;104504
106;-6335;-39862;-12118;-6335;105495
107;-6312;-35677;-11851;-6312;106478
108;-6312;-40482;-11771;-6312;107463
109;-6312;-35960;-11961;-6312;108450
110;-6312;-51761;-12104;-6312;109439
111;-6289;-41557;-11763;-6289;110418
112;-6289;-32920;-11978;-6289;111404
113;-6283;-36137;-11960;-6283;112394
114;-6259;-35083;-11860;-6259;113384
115;-6259;-33306;-11786;-6259;114369
116;-6259;-32219;-11634;-6259;115355
117;-6259;-38778;-11906;-6259;116345
118;-6259;-43361;-11857;-6259;117331
119;-6259;-35017;-11606;-6259;118318
120;-6259;-40711;-11776;-6259;119308
121;-6259;-45866;-12091;-6259;120290
122;-6259;-37798;-11650;-6259;121279
123;-6259;-41090;-11808;-6259;122261
124;-6259;-41497;-12066;-6259;123247
125;-6259;-31090;-11814;-6259;124237
126;-6259;-39021;-11995;-6259;125220
127;-6259;-37001;-11916;-6259;126209
128;-6259;-32541;-11780;-6259;127191
129;-6259;-36003;-12137;-6259;128178
130;-6259;-32670;-11735;-6259;129168
131;-6259;-44898;-11882;-6259;130154
132;-6259;-33215;-11766;-6259;131142
133;-6259;-41105;-11967;-6259;132127
134;-6259;-35014;-11945;-6259;133117
135;-6259;-42849;-11781;-6259;134097
136;-6259;-37026;-11971;-6259;135081
137;-6259;-38756;-11985;-6259;136071
138;-6259;-37995;-11822;-6259;137053
139;-6259;-33234;-11822;-6259;138041
140;-6259;-35506;-11698;-6259;139029
141;-6259;-37900;-11961;-6259;140017
142;-6259;-32758;-11621;-6259;141007
143;-6259;-36526;-11944;-6259;141989
144;-6259;-37874;-11967;-6259;142975
145;-6259;-50491;-11769;-6259;143963
146;-6259;-41479;-11833;-6259;144951
147;-6259;-32671;-11662;-6259;145939
148;-6259;-43055;-11779;-6259;146923
149;-6259;-35093;-11867;-6259;147916
150;-6259;-39139;-11963;-6259;148906
151;-6259;-39482;-12090;-6259;149892
152;-6259;-38312;-12002;-6259;150872
153;-6259;-35894;-11978;-6259;151861
154;-6259;-31626;-11767;-6259;152853
155;-6259;-37645;-11805;-6259;153843
156;-6259;-43482;-12196;-6259;154827
157;-6259;-41949;-11744;-6259;155811
158;-6259;-37665;-11740;-6259;156800
159;-6259;-44484;-11775;-6259;157782
160;-6259;-34474;-11721;-6259;158765
161;-6259;-36455;-11937;-6259;159755
162;-6259;-31656;-11582;-6259;160734
163;-6259;-34488;-11797;-6259;161722
164;-6259;-43735;-11808;-6259;162707
165;-6259;-35947;-11707;-6259;163696
166;-6259;-41161;-11898;-6259;164686
167;-6259;-33062;-11858;-6259;165670
168;-6259;-36926;-11910;-6259;166661
169;-6259;-34002;-12060;-6259;167645
170;-6259;-40776;-11704;-6259;168624
171;-6259;-36188;-12005;-6259;169604
172;-6259;-38284;-11848;-6259;170589
173;-6259;-41825;-11753;-6259;171573
174;-6259;-48207;-11544;-6259;172560
175;-6259;-39520;-11997;-6259;173554
176;-6259;-35885;-11882;-6259;174538
177;-6259;-31005;-12058;-6259;175527
178;-6259;-58199;-11882;-6259;176513
179;-6259;-32396;-11775;-6259;177496
180;-6259;-34180;-11948;-6259;178488
181;-6259;-40258;-11831;-6259;179474
182;-6259;-44366;-12009;-6259;180469
183;-6259;-33883;-11817;-6259;181454
184;-6259;-32754;-11707;-6259;182441
185;-6259;-36026;-11878;-6259;183427
186;-6259;-40634;-11806;-6259;184411
187;-6259;-31708;-11972;-6259;185397
188;-6259;-36851;-12024;-6259;186383
189;-6259;-32240;-12091;-6259;187371
190;-6259;-37288;-11727;-6259;188362
191;-6259;-42579;-11775;-6259;189350
192;-6259;-36560;-12053;-6259;190336
193;-6259;-35950;-11785;-6259;191321
194;-6259;-35524;-11827;-6259;192303
195;-6259;-34666;-11820;-6259;193293
196;-6259;-31161;-11790;-6259;194279
197;-6259;-41010;-12001;-6259;195270
198;-6259;-32882;-12045;-6259;196253
199;-6259;-35189;-11581;-6259;197242
200;-6259;-34645;-11758;-6259;198229
201;-6259;-37592;-11929;-6259;199217
202;-6259;-41685;-11903;-6259;200205
203;-6259;-32757;-11846;-6259;201197
204;-6259;-32636;-11821;-6259;202180
205;-6259;-33929;-11901;-6259;203169
206;-6259;-36755;-11982;-6259;204155
207;-6259;-34073;-11876;-6259;205146
208;-6259;-45878;-11864;-6259;206134
209;-6259;-32575;-11750;-6259;207124
210;-6259;-40626;-11781;-6259;208112
211;-6259;-44146;-11924;-6259;209095
212;-6259;-37904;-11818;-6259;210085
213;-6259;-29568;-11712;-6259;211073
214;-6259;-32416;-11838;-6259;212052
215;-6259;-35526;-12008;-6259;213039
216;-6259;-37179;-11963;-6259;214023
217;-6259;-39608;-11972;-6259;215010
218;-6259;-41388;-11961;-6259;215997
219;-6259;-43444;-12097;-6259;216988
220;-6259;-38603;-11936;-6259;217976
221;-6259;-42686;-11703;-6259;218963
222;-6259;-42068;-11698;-6259;219954
223;-6259;-44159;-11920;-6259;220939
224;-6259;-32646;-12079;-6259;221922
225;-6259;-36872;-11744;-6259;222901
226;-6259;-36733;-11816;-6259;223887
227;-6259;-38813;-11614;-6259;224867
228;-6259;-37757;-12021;-6259;225857
229;-6259;-37275;-11874;-6259;226847
230;-6259;-39840;-11796;-6259;227824
231;-6259;-32283;-11883;-6259;228818
232;-6259;-33338;-11862;-6259;229804
233;-6259;-44431;-11673;-6259;230791
234;-6259;-46819;-11932;-6259;231777
235;-6259;-32718;-11840;-6259;232765
236;-6259;-32208;-11573;-6259;233750
237;-6259;-40280;-11694;-6259;234734
238;-6259;-42460;-12154;-6259;235715
239;-6259;-37958;-11737;-6259;236705
240;-6259;-40301;-11626;-6259;237687
241;-6259;-38607;-12027;-6259;238677
242;-6259;-36985;-11781;-6259;239663
243;-6259;-38934;-11730;-6259;240648
244;-6259;-34883;-11775;-6259;241635
245;-6259;-45883;-11941;-6259;242622
246;-6259;-40405;-11869;-6259;243610
247;-6259;-40530;-11832;-6259;244600
248;-6256;-35049;-11813;-6256;245589
249;-6256;-40854;-11876;-6256;246576
250;-6256;-29781;-11639;-6256;247562
251;-6256;-34935;-12096;-6256;248542
252;-6256;-34145;-11917;-6256;249530
253;-6256;-32215;-11735;-6256;250509
254;-6256;-40547;-12029;-6256;251497
255;-6256;-34946;-11861;-6256;252484
256;-6256;-35070;-12123;-6256;253467
257;-6256;-39072;-11893;-6256;254458
258;-6256;-40803;-11579;-6256;255443
259;-6254;-41971;-11834;-6254;256426
260;-6254;-39043;-11797;-6254;257417
261;-6254;-41816;-11952;-6254;258402
262;-6254;-32293;-11685;-6254;259391
263;-6254;-38942;-11898;-6254;260375
264;-6254;-34789;-11535;-6254;261359
265;-6254;-36199;-11868;-6254;262344
266;-6254;-34900;-11877;-6254;263324
267;-6254;-39386;-11799;-6254;264314
268;-6254;-32391;-11733;-6254;265302
269;-6204;-33439;-11771;-6204;266288
270;-6204;-40379;-11947;-6204;267267
271;-6204;-34031;-12287;-6204;268250
272;-6204;-34844;-12201;-6204;269236
273;-6204;-38386;-11886;-6204;270223
274;-6204;-32914;-11783;-6204;271208
275;-6204;-36031;-11600;-6204;272196
276;-6204;-35383;-11730;-6204;273184
277;-6204;-33868;-11834;-6204;274171
278;-6204;-40214;-11782;-6204;275156
279;-6204;-39131;-11671;-6204;276134
280;-6204;-35568;-11629;-6204;277123
281;-6204;-34064;-11825;-6204;278106
282;-6204;-31132;-11874;-6204;279096
283;-6204;-36113;-11660;-6204;280083
284;-6204;-37297;-11847;-6204;281071
285;-6204;-36475;-11902;-6204;282057
286;-6204;-37276;-11545;-6204;283046
287;-6204;-34889;-11713;-6204;284038
288;-6204;-37993;-11776;-6204;285023
289;-6204;-45196;-11811;-6204;286010
290;-6204;-37309;-11740;-6204;286994
291;-6204;-40237;-11398;-6204;287973
292;-6204;-34928;-11597;-6204;288955
293;-6204;-41680;-11814;-6204;289937
294;-6204;-41829;-11755;-6204;290923
295;-6204;-43728;-12046;-6204;291914
296;-6204;-34838;-11816;-6204;292903
297;-6204;-33767;-11712;-6204;293882
298;-6204;-38238;-11789;-6204;294871
299;-6204;-39363;-11867;-6204;295846
