0;-4.61365e+06;-4.78902e+06
1;-4.46425e+06;-4.46425e+06
2;-4.46425e+06;-4.6891e+06
3;-4.41463e+06;-4.41463e+06
4;-4.33458e+06;-4.33458e+06
5;-4.18062e+06;-4.18062e+06
6;-4.18062e+06;-4.55738e+06
7;-4.18062e+06;-4.31528e+06
8;-4.18062e+06;-4.33796e+06
9;-4.18062e+06;-4.2923e+06
10;-4.18062e+06;-4.81712e+06
11;-4.18062e+06;-4.86594e+06
12;-4.18062e+06;-4.33668e+06
13;-4.18062e+06;-4.33984e+06
14;-4.18062e+06;-4.86543e+06
15;-4.18062e+06;-4.65856e+06
16;-4.18062e+06;-4.67364e+06
17;-4.18062e+06;-4.75139e+06
18;-4.18062e+06;-4.57905e+06
19;-4.18062e+06;-4.6003e+06
20;-4.18062e+06;-4.19257e+06
21;-4.15739e+06;-4.15739e+06
22;-4.15739e+06;-4.40594e+06
23;-4.15739e+06;-4.60605e+06
24;-4.15739e+06;-4.64841e+06
25;-3.99108e+06;-3.99108e+06
26;-3.99108e+06;-4.37485e+06
27;-3.99108e+06;-5.01151e+06
28;-3.99108e+06;-4.33669e+06
29;-3.99108e+06;-4.07585e+06
30;-3.99108e+06;-4.40964e+06
31;-3.99108e+06;-4.25204e+06
32;-3.99108e+06;-4.93785e+06
33;-3.99108e+06;-4.31162e+06
34;-3.99108e+06;-4.33645e+06
35;-3.99108e+06;-4.81108e+06
36;-3.99108e+06;-4.00734e+06
37;-3.99108e+06;-4.33228e+06
38;-3.99108e+06;-4.49044e+06
39;-3.99108e+06;-4.67237e+06
40;-3.99108e+06;-4.41512e+06
41;-3.99108e+06;-4.45548e+06
42;-3.99108e+06;-4.94409e+06
43;-3.99108e+06;-4.84782e+06
44;-3.99108e+06;-4.58093e+06
45;-3.99108e+06;-4.3483e+06
46;-3.99108e+06;-4.79084e+06
47;-3.99108e+06;-4.55996e+06
48;-3.99108e+06;-4.2561e+06
49;-3.99108e+06;-4.21602e+06
50;-3.99108e+06;-4.79663e+06
51;-3.99108e+06;-4.49096e+06
52;-3.99108e+06;-4.744e+06
53;-3.99108e+06;-4.5552e+06
54;-3.99108e+06;-4.41305e+06
55;-3.99108e+06;-4.41872e+06
56;-3.99108e+06;-4.57023e+06
57;-3.99108e+06;-4.52475e+06
58;-3.99108e+06;-4.52599e+06
59;-3.99108e+06;-4.35667e+06
60;-3.99108e+06;-4.55541e+06
61;-3.99108e+06;-4.51372e+06
62;-3.99108e+06;-4.81999e+06
63;-3.99108e+06;-4.46864e+06
64;-3.99108e+06;-4.15419e+06
65;-3.99108e+06;-4.15443e+06
66;-3.99108e+06;-4.44549e+06
67;-3.99108e+06;-4.42599e+06
68;-3.99108e+06;-4.34905e+06
69;-3.99108e+06;-4.77435e+06
70;-3.99108e+06;-4.7891e+06
71;-3.99108e+06;-4.59554e+06
72;-3.99108e+06;-4.63408e+06
73;-3.99108e+06;-4.3318e+06
74;-3.99108e+06;-4.55185e+06
75;-3.99108e+06;-4.34957e+06
76;-3.99108e+06;-4.29095e+06
77;-3.99108e+06;-4.68988e+06
78;-3.99108e+06;-4.4007e+06
79;-3.99108e+06;-4.29186e+06
80;-3.99108e+06;-4.21498e+06
81;-3.99108e+06;-4.49207e+06
82;-3.99108e+06;-4.59058e+06
83;-3.99108e+06;-4.78196e+06
84;-3.99108e+06;-4.46049e+06
85;-3.99108e+06;-4.2483e+06
86;-3.99108e+06;-4.37742e+06
87;-3.99108e+06;-4.41175e+06
88;-3.99108e+06;-4.07416e+06
89;-3.99108e+06;-4.32092e+06
90;-3.99108e+06;-4.35738e+06
91;-3.99108e+06;-4.35399e+06
92;-3.99108e+06;-4.24376e+06
93;-3.99108e+06;-4.40524e+06
94;-3.99108e+06;-4.62953e+06
95;-3.99108e+06;-4.53062e+06
96;-3.99108e+06;-4.76796e+06
97;-3.99108e+06;-4.449e+06
98;-3.99108e+06;-5.02047e+06
99;-3.99108e+06;-4.03165e+06
100;-3.99108e+06;-4.40107e+06
101;-3.99108e+06;-4.48158e+06
102;-3.99108e+06;-4.33367e+06
103;-3.99108e+06;-4.66107e+06
104;-3.99108e+06;-4.65499e+06
105;-3.99108e+06;-4.17927e+06
