Iterations;Overall best;Worst;Average;Best;FFE
0;79233;21875;53488;79233;1000
1;84468;34800;65621;84468;1981
2;86719;50209;72728;86719;2969
3;88605;51922;77751;88605;3955
4;90990;60717;80407;90990;4943
5;92705;48060;82097;92705;5924
6;94945;52039;83791;94945;6908
7;94992;58452;85311;94992;7896
8;95804;65863;86392;95804;8887
9;96643;57426;87187;96643;9873
10;96667;60183;87362;96667;10852
11;98965;62728;88423;98965;11835
12;98965;54139;89102;98649;12823
13;100720;61590;89910;100720;13809
14;101107;50013;90468;101107;14800
15;101107;63031;91194;100792;15786
16;101720;60946;92140;101720;16774
17;101720;59128;92898;101720;17758
18;102246;66456;92990;102246;18738
19;102799;65786;93604;102799;19731
20;102800;64949;93455;102800;20713
21;103873;56978;93948;103873;21700
22;103990;66710;94261;103990;22687
23;104299;71860;94698;104299;23674
24;104511;64746;95025;104511;24662
25;104981;65002;95558;104981;25653
26;104981;59428;95515;104833;26643
27;105184;60455;95552;105184;27632
28;105508;67878;95980;105508;28615
29;105508;61006;95975;105508;29599
30;105739;60934;96394;105739;30590
31;105859;70059;97267;105859;31574
32;106223;61840;96888;106223;32569
33;106292;67449;97439;106292;33553
34;106341;52263;97358;106341;34537
35;106446;62444;97648;106446;35518
36;107107;71665;97344;107107;36508
37;107107;64564;97358;106677;37498
38;107107;67693;97678;106862;38485
39;107107;66511;98174;106862;39473
40;107110;70652;98036;107110;40462
41;107451;58233;98402;107451;41450
42;107770;66222;98513;107770;42437
43;107770;62455;98605;107770;43421
44;107770;67403;98504;107639;44411
45;107770;53027;98828;107594;45403
46;108420;69749;98549;108420;46391
47;108588;61520;98891;108588;47379
48;108588;59384;98544;108588;48369
49;108914;66117;98926;108914;49352
50;108941;60130;99114;108941;50339
51;108947;69246;99550;108947;51318
52;109045;68779;99729;109045;52304
53;109088;68981;99791;109088;53292
54;109088;60693;99969;109088;54277
55;109160;67416;99987;109160;55266
56;109160;65615;99261;109160;56251
57;109234;67134;99000;109234;57235
58;109295;66900;99343;109295;58215
59;109295;65444;99614;109295;59199
60;109330;66287;99555;109330;60185
61;109434;61756;99441;109434;61172
62;109434;69465;99659;109434;62161
63;109463;69574;99569;109463;63147
64;109463;68405;99470;109463;64136
65;109463;59389;99618;109463;65125
66;109663;66505;99548;109663;66102
67;109663;66346;100146;109558;67085
68;109686;68347;99653;109686;68072
69;110352;67705;99515;110352;69060
70;110352;65560;99807;110352;70049
71;110379;69047;100422;110379;71040
72;110379;67726;100111;110352;72029
73;110404;65745;100180;110404;73020
74;110528;70877;100251;110528;74003
75;110563;73819;99985;110563;74988
76;110848;69838;100808;110848;75976
77;110848;70257;100731;110848;76967
78;110848;65456;100708;110848;77951
79;110849;64112;100970;110849;78942
80;110850;69373;100679;110850;79931
81;110850;73203;101214;110849;80918
82;111067;73078;101390;111067;81909
83;111138;71734;101371;111138;82902
84;111138;62446;101293;111138;83889
85;111188;65423;101292;111188;84877
86;111258;67751;101136;111258;85869
87;111260;71139;101048;111260;86854
88;111260;66335;101366;111260;87835
89;111407;67746;101610;111407;88821
90;111480;73327;101511;111480;89807
91;111480;66631;101613;111480;90792
92;111677;73182;101453;111677;91778
93;111677;62592;101696;111677;92766
94;111677;62673;101887;111677;93751
95;111677;70026;101697;111677;94746
96;111677;72151;101362;111677;95733
97;111677;67386;101822;111677;96718
98;111677;73944;102022;111677;97706
99;111716;70883;102031;111716;98694
100;111716;69186;101777;111716;99680
101;111766;65688;101858;111766;100668
102;111766;67009;102060;111766;101651
103;111766;62498;101349;111766;102640
104;111766;74857;102299;111766;103626
105;111766;66798;102200;111766;104617
106;111770;57882;102290;111770;105601
107;111770;68027;102039;111770;106590
108;111777;73906;102120;111777;107570
109;111861;66038;102304;111861;108554
110;111872;71886;102272;111872;109537
111;111872;71269;102072;111872;110524
112;111872;61520;102097;111872;111510
113;111872;69064;101828;111872;112495
114;111884;66613;102133;111884;113482
115;111884;71486;101978;111884;114467
116;111901;69856;102044;111901;115451
117;111901;69027;102146;111901;116431
118;111901;71250;102277;111901;117417
119;111901;72881;102082;111901;118403
120;111901;65543;102312;111901;119389
121;111901;64322;102352;111901;120376
122;111901;69688;102246;111901;121365
123;111901;69006;101781;111901;122351
124;111901;58330;102160;111901;123343
125;111901;69641;102248;111901;124326
126;111901;66800;102363;111901;125308
127;111901;72985;102529;111901;126293
128;111901;70254;102319;111901;127274
129;111901;74053;101816;111901;128261
130;111901;62946;102032;111901;129252
131;111901;73874;102413;111901;130244
132;111901;74295;101814;111901;131235
133;111901;68706;102277;111901;132221
134;111901;67982;102101;111901;133212
135;111901;68578;102249;111901;134202
136;111901;66707;102338;111901;135190
137;111901;62594;102079;111901;136175
138;111901;66899;101982;111901;137161
139;111901;69422;102413;111901;138152
140;111901;72168;102620;111901;139143
141;111901;69022;102398;111901;140131
142;111901;71158;102280;111901;141113
143;111901;61678;102135;111901;142103
144;111901;67927;102550;111901;143089
145;111901;61804;101940;111901;144082
146;111901;75378;102420;111901;145065
147;111901;65657;102206;111901;146056
148;111901;63808;102718;111901;147040
149;111901;67286;102064;111901;148027
150;111901;67776;102521;111901;149016
151;111901;70906;102245;111901;150010
152;111901;68897;102313;111901;150992
153;111901;71215;102278;111901;151985
154;111901;68895;102254;111901;152970
155;111901;66876;101580;111901;153958
156;111901;72296;102224;111901;154943
157;111901;68012;102779;111901;155925
158;111901;66614;101937;111901;156906
159;111901;73326;102489;111901;157892
160;111901;61296;102421;111901;158875
161;111901;74204;102808;111901;159861
162;111901;64931;102586;111901;160844
163;111901;65773;102127;111901;161830
164;111901;66213;102199;111901;162819
165;111901;72374;102109;111901;163805
166;111901;70247;102070;111901;164799
167;111901;71049;102326;111901;165781
168;111901;64695;102100;111901;166764
169;111901;68436;102154;111901;167754
170;111901;64140;102683;111901;168740
171;111901;68802;102146;111901;169720
172;111901;66228;102171;111901;170707
