Iterations;Overall best;Worst;Average;Best;FFE
0;75440;19764;53480;75440;1000
1;78960;36916;64890;78960;1989
2;83818;48248;70637;83818;2977
3;86290;51186;74661;86290;3965
4;88662;54387;77917;88662;4945
5;91155;54954;80922;91155;5932
6;94061;59883;82820;94061;6915
7;95345;59462;84548;95345;7902
8;98004;64079;86966;98004;8891
9;100034;57624;88612;100034;9874
10;100034;57681;88951;100034;10851
11;100333;66573;90801;100333;11835
12;101653;67655;91892;101653;12816
13;103032;64297;92888;103032;13799
14;103871;64885;93826;103871;14792
15;104984;69249;95063;104984;15779
16;105374;67939;96086;105374;16768
17;105616;68023;97012;105616;17753
18;105842;72559;97261;105842;18740
19;106614;69920;97591;106614;19724
20;107555;69109;98444;107555;20718
21;107555;69677;98437;107555;21711
22;107908;62124;98866;107908;22699
23;107908;74465;99636;107908;23688
24;108378;72160;99455;108378;24676
25;108796;68162;99905;108796;25665
26;109711;73736;99841;109711;26649
27;110054;74854;100199;110054;27642
28;110054;70296;100910;110054;28631
29;110054;74165;101344;110054;29617
30;110231;66344;101997;110231;30605
31;110295;75904;101640;110295;31592
32;110295;78602;101922;110295;32577
33;110442;74267;102153;110442;33568
34;110568;79061;102421;110568;34553
35;110770;68512;102227;110770;35547
36;110928;76392;102615;110928;36531
37;111040;75842;102533;111040;37513
38;111040;75991;102514;111040;38497
39;111154;70713;102287;111154;39485
40;111315;69852;102775;111315;40473
41;111357;75620;102879;111357;41458
42;111610;70970;103056;111610;42438
43;111610;72851;102905;111610;43428
44;111750;73179;103394;111750;44413
45;111842;74710;103129;111842;45398
46;111842;73443;103536;111842;46391
47;111842;73079;103652;111842;47379
48;111866;72751;103673;111866;48362
49;111951;72310;103487;111951;49352
50;111951;78896;104019;111904;50331
51;111958;74935;103753;111958;51316
52;111975;67194;103730;111975;52303
53;112012;80112;103374;112012;53290
54;112095;75789;103261;112095;54281
55;112095;78213;103721;112041;55271
56;112095;62096;103617;112041;56262
57;112095;77419;103340;112049;57250
58;112140;76253;103634;112140;58228
59;112177;79893;103903;112177;59215
60;112277;78060;103742;112277;60205
61;112277;78225;103721;112276;61183
62;112277;70255;103857;112277;62165
63;112375;67490;103686;112375;63145
64;112375;72428;104215;112375;64126
65;112472;71923;104154;112472;65111
66;112550;74415;104392;112550;66092
67;112550;81319;104427;112550;67078
68;112643;67212;104189;112643;68060
69;112643;75667;103981;112643;69049
70;112643;65516;104114;112643;70028
71;112683;75586;104049;112683;71017
72;112711;77116;104051;112711;72001
73;112711;76967;104220;112711;72978
74;112711;75063;104447;112711;73958
75;112711;81073;104857;112711;74942
76;112732;77886;104129;112732;75928
77;112824;71844;104082;112824;76917
78;112824;72291;104313;112824;77909
79;112824;76762;104306;112824;78900
80;112824;75234;104365;112824;79891
81;112824;77063;104365;112824;80880
82;112824;72325;104644;112824;81869
83;112824;74768;104633;112824;82859
84;112824;76380;104556;112824;83847
85;112824;78102;104570;112824;84830
86;112824;79340;104354;112824;85821
87;112824;73862;104733;112824;86810
88;112824;80246;104558;112824;87800
89;112824;75031;104428;112824;88787
90;112824;75589;104499;112824;89782
91;112824;76491;104541;112824;90772
92;112824;73644;104534;112824;91763
93;112824;79819;104342;112824;92751
94;112824;72624;104667;112824;93739
95;112824;76081;104623;112824;94728
96;112824;73601;104345;112824;95715
97;112824;75077;104465;112824;96706
98;112852;74255;104444;112852;97698
99;112852;76530;104432;112852;98686
100;112852;77499;104282;112852;99669
101;112852;74337;104348;112852;100656
102;112873;75178;104140;112873;101640
103;112947;64798;104450;112947;102626
104;112947;75641;104268;112947;103610
105;112947;77495;104006;112947;104597
106;112947;76394;104495;112947;105583
107;113235;80319;104481;113235;106574
