Iterations;Overall best;Worst;Average;Best;FFE
0;76708;28366;53504;76708;1000
1;81600;35187;65356;81600;1982
2;84027;46891;71444;84027;2968
3;86097;52087;75461;86097;3955
4;90616;50505;78066;90616;4945
5;91673;58963;80615;91673;5931
6;94512;62756;83407;94512;6915
7;96024;58461;85188;96024;7904
8;97024;64154;86555;97024;8891
9;97920;61422;87313;97920;9881
10;98722;61204;88803;98722;10863
11;100021;66464;89465;100021;11843
12;101411;64494;90831;101411;12828
13;102958;67433;91786;102958;13817
14;102958;60613;93064;102958;14809
15;103890;72736;94291;103890;15795
16;103890;69695;94732;103871;16784
17;104041;67005;95080;104041;17769
18;105611;66487;95636;105611;18758
19;105611;73101;95872;105261;19747
20;106216;73430;96476;106216;20731
21;106844;63298;96590;106844;21720
22;106844;59436;97300;106683;22706
23;107224;74014;97825;107224;23697
24;107297;74616;98320;107297;24683
25;107601;69699;98409;107601;25668
26;107601;73969;99048;107573;26644
27;108635;75517;99334;108635;27637
28;108780;76400;99664;108780;28625
29;108780;68908;99654;108780;29609
30;108902;70655;100070;108902;30595
31;108990;74080;100315;108990;31587
32;109460;73885;100596;109460;32575
33;109460;68053;101094;109460;33565
34;109538;74437;100839;109538;34555
35;109661;70980;101035;109661;35548
36;110017;73363;100630;110017;36534
37;110017;69469;100779;110017;37521
38;110450;79776;100967;110450;38510
39;110450;77227;101247;110450;39496
40;110450;63422;100876;110450;40481
41;110450;74654;101391;110367;41471
42;110450;70634;101547;110395;42461
43;111358;70140;101690;111358;43451
44;111358;72273;101755;111185;44443
45;111358;78269;102034;111358;45429
46;111497;71907;101848;111497;46414
47;111497;75717;102398;111497;47396
48;111814;63108;101998;111814;48383
49;111814;76273;102530;111814;49374
50;112523;78998;102825;112523;50366
51;112523;76099;103193;112523;51356
52;112600;75615;103549;112600;52346
53;112616;76594;103374;112616;53331
54;112617;73017;103585;112617;54316
55;112884;58971;104292;112884;55301
56;112884;75245;103592;112884;56282
57;113014;76125;104115;113014;57266
58;113014;78789;103707;113014;58253
59;113153;78847;103840;113153;59236
60;113153;77698;103686;113153;60220
61;113223;77502;104312;113223;61203
62;113352;71412;104552;113352;62188
63;113644;71668;104375;113644;63176
64;113644;76289;104570;113644;64163
65;113644;80116;104709;113644;65144
66;113684;78974;104332;113684;66134
67;113863;77139;104271;113863;67124
68;113863;76910;104553;113863;68111
69;113863;77428;105016;113863;69095
70;113894;81187;105040;113894;70079
71;113894;75032;105049;113863;71068
72;113894;74450;105080;113863;72056
73;113894;74709;105321;113863;73046
74;113894;81535;105587;113863;74030
75;113894;77042;105401;113894;75021
76;113999;78753;105350;113999;76004
77;113999;77389;105204;113999;76995
78;114019;80402;105340;114019;77981
79;114019;78054;105390;114019;78977
80;114019;81443;105537;114019;79961
81;114019;75642;105233;114019;80938
82;114019;80938;105398;114019;81916
83;114019;78476;105103;114019;82902
84;114171;78755;105285;114171;83895
85;114171;75089;104984;114171;84889
86;114171;69661;105680;114171;85873
87;114171;76504;105712;114171;86863
88;114296;77543;105008;114296;87849
89;114315;76203;105406;114315;88836
90;114315;69168;105385;114315;89826
91;114315;75864;105773;114315;90802
92;114315;74412;105385;114315;91786
93;114330;71339;105753;114330;92772
94;114797;78803;105618;114797;93756
95;114797;74177;105616;114797;94744
96;114797;66983;105503;114797;95728
97;114797;76368;106277;114797;96711
98;114851;73789;105872;114851;97690
99;114851;81684;105881;114851;98677
100;114851;76104;106162;114851;99661
101;114851;76527;106112;114851;100643
102;114851;78977;106017;114851;101626
103;114970;74697;106204;114970;102609
104;114970;83356;106004;114970;103596
105;114970;70160;105765;114970;104584
106;115024;85345;105691;115024;105575
107;115024;78134;106065;115024;106557
108;115024;79792;106096;115024;107538
109;115024;72758;105929;115024;108519
110;115026;79208;105632;115026;109505
111;115026;65187;106004;115026;110491
112;115026;78281;106277;115026;111470
113;115026;81377;106244;115026;112458
114;115026;79255;106093;115026;113443
