Iterations;Overall best;Worst;Average;Best;FFE
0;76228;18419;53777;76228;1000
1;79403;36528;64826;79403;1985
2;84196;46765;70221;84196;2973
3;89059;50061;73460;89059;3959
4;90293;46996;76826;90293;4948
5;92517;55775;79880;92517;5935
6;99141;55006;81875;99141;6925
7;99141;61892;83775;98041;7905
8;99141;57357;84841;99047;8888
9;99141;61266;86726;98842;9873
10;99410;57495;89594;99410;10861
11;100678;66954;91487;100678;11842
12;101004;65122;91759;101004;12829
13;101677;60427;92267;101677;13813
14;102069;66776;92920;102069;14802
15;102392;60537;93755;102392;15786
16;103680;58397;94064;103680;16767
17;104152;65097;94230;104152;17748
18;104679;66920;94649;104679;18735
19;105772;66626;95528;105772;19718
20;106054;64011;96238;106054;20708
21;106412;59631;96405;106412;21695
22;106607;66399;97023;106607;22681
23;107218;65417;97378;107218;23669
24;107897;68440;98229;107897;24653
25;108115;68057;97873;108115;25631
26;108222;72848;98583;108222;26613
27;108478;61820;98941;108478;27600
28;108544;72216;99305;108544;28580
29;108929;57393;99360;108929;29562
30;109082;68222;99416;109082;30549
31;109225;69948;99975;109225;31535
32;109431;59934;100099;109431;32523
33;109555;72997;100034;109555;33515
34;109740;64039;100314;109740;34497
35;109971;66380;100578;109971;35483
36;110089;65757;100792;110089;36467
37;110089;64192;101035;110053;37455
38;110196;70548;100853;110196;38444
39;110224;75432;100965;110224;39429
40;110263;66141;101326;110263;40418
41;110312;59357;101160;110312;41401
42;110567;54973;101048;110567;42391
43;110733;70132;101404;110733;43373
44;110918;67547;101343;110918;44355
45;110918;73911;101366;110918;45341
46;110918;66550;101732;110918;46319
47;110918;72137;102143;110918;47307
48;111075;76438;101869;111075;48296
49;111075;71287;102061;111075;49288
50;111141;65995;101804;111141;50283
51;111212;75943;102080;111212;51272
52;111270;67402;101922;111270;52264
53;111287;72606;102171;111287;53248
54;111398;60748;102286;111398;54231
55;111481;66584;102362;111481;55221
56;111515;69800;102780;111515;56201
57;111515;60298;102602;111515;57189
58;111868;68311;102584;111868;58174
59;112061;65765;102837;112061;59165
60;112061;56347;102409;112061;60141
61;112061;75222;102738;112061;61127
62;112066;75366;102652;112066;62111
63;112107;66297;102931;112107;63097
64;112210;69463;103013;112210;64084
65;112210;70262;102957;112210;65076
66;112454;76590;102795;112454;66063
67;112454;62345;102999;112454;67050
68;112454;68882;102795;112454;68040
69;112557;77186;102995;112557;69023
70;112557;66298;103021;112557;70016
71;112557;78384;103782;112557;71005
72;112582;66663;103277;112582;71991
73;112652;70821;103181;112652;72977
74;112785;63749;103790;112785;73961
75;112785;70989;103541;112785;74944
76;112881;71099;103280;112881;75935
77;112881;71564;103206;112881;76918
78;112881;69942;103654;112881;77905
79;113034;68690;103576;113034;78891
80;113034;70024;103220;113034;79880
81;113034;73412;103433;113034;80864
82;113053;71796;103477;113053;81848
83;113054;70234;103487;113054;82831
84;113073;73775;103550;113073;83820
85;113073;61363;103383;113073;84809
86;113073;67207;103686;113073;85796
87;113073;69773;103921;113073;86781
88;113073;66259;103386;113073;87769
89;113073;69438;103928;113073;88756
90;113073;69359;104058;113073;89740
91;113073;63692;103913;113073;90724
92;113075;71320;103929;113075;91711
93;113075;71988;104062;113075;92699
94;113075;72155;103983;113075;93688
95;113107;72601;103591;113107;94675
96;113107;69258;103891;113107;95664
97;113159;75037;104123;113159;96650
98;113159;68109;103704;113159;97633
99;113182;68656;103768;113182;98620
100;113186;70403;104429;113186;99608
101;113186;68374;103825;113186;100597
102;113186;75724;104089;113186;101581
103;113186;72518;103951;113186;102569
104;113186;65551;104027;113186;103555
105;113186;69144;103820;113186;104535
106;113186;67958;103661;113186;105518
107;113186;73807;103807;113186;106505
108;113186;72038;103729;113186;107490
109;113249;57440;104068;113249;108474
110;113249;73297;103936;113249;109462
111;113249;74613;103780;113249;110446
112;113285;68948;103711;113285;111425
113;113285;77561;104087;113285;112413
114;113349;68422;104317;113349;113393
115;113349;71941;104152;113349;114375
116;113349;74504;104340;113349;115355
117;113356;71443;103986;113356;116336
118;113356;74893;103856;113356;117324
119;113356;71596;104035;113356;118310
120;113356;60755;103897;113356;119300
121;113356;71801;103810;113356;120294
122;113356;76448;104426;113356;121279
123;113356;64621;103758;113356;122268
124;113356;68981;104024;113356;123257
125;113356;68750;103819;113356;124241
126;113356;76318;103854;113356;125226
127;113356;75249;103929;113356;126212
128;113356;70405;104074;113356;127201
129;113356;73953;103768;113356;128186
130;113356;64783;104002;113356;129168
131;113356;70162;104300;113356;130157
132;113356;74597;104353;113356;131144
133;113356;67774;103890;113356;132134
134;113356;76750;104369;113356;133125
135;113356;72753;104014;113356;134114
136;113356;69660;103638;113356;135093
137;113428;71334;104067;113428;136082
138;113428;73864;104084;113428;137063
139;113428;70497;104287;113428;138045
140;113428;71287;104325;113428;139032
141;113428;70100;103825;113428;140017
142;113428;62447;103821;113428;140998
143;113428;72675;104236;113428;141982
144;113428;70026;103995;113428;142970
145;113428;75174;104321;113428;143959
146;113428;69453;103963;113428;144947
147;113428;74728;104080;113428;145931
148;113428;72101;103941;113428;146919
149;113428;64034;103767;113428;147910
150;113428;73056;104477;113428;148900
151;113428;73648;103964;113428;149888
152;113428;74052;104248;113428;150876
153;113428;75948;104173;113428;151862
154;113428;68308;104018;113428;152853
155;113428;74864;103987;113428;153844
156;113428;67866;103921;113428;154827
157;113602;76373;104009;113602;155821
158;113602;65051;103637;113602;156812
159;113602;73559;103959;113602;157793
160;113602;72770;104054;113602;158782
161;113602;63705;104032;113602;159765
162;113602;68259;103937;113602;160749
163;113602;63692;103983;113602;161735
164;113602;75930;104180;113602;162721
165;113602;69109;104565;113602;163707
166;113602;70585;104563;113602;164688
167;113602;66347;104560;113602;165675
168;113602;77352;104442;113602;166659
169;113602;70082;104085;113602;167646
170;113602;67992;104361;113602;168635
171;113602;65155;104270;113602;169623
172;113602;64453;104264;113602;170607
173;113602;76362;104742;113602;171588
174;113602;76068;104390;113602;172577
175;113602;72611;104317;113602;173568
176;113602;71987;103973;113602;174553
177;113602;69586;104197;113602;175535
178;113602;62210;103988;113602;176522
179;113602;71452;104441;113602;177501
180;113602;76267;104988;113602;178483
181;113602;73924;104180;113602;179474
182;113602;71448;104217;113602;180464
183;113602;72453;104699;113602;181447
184;113602;72051;104605;113602;182439
185;113602;64946;103867;113602;183427
186;113602;73372;104167;113602;184417
187;113602;61337;103844;113602;185408
188;113602;74071;104455;113602;186391
189;113602;71305;104199;113602;187375
190;113602;76328;103844;113602;188361
191;113602;70037;104372;113602;189346
192;113602;71865;104564;113602;190331
193;113602;76038;104270;113602;191317
194;113602;71330;104203;113602;192305
195;113602;71371;104311;113602;193291
196;113602;75982;104414;113602;194278
197;113602;76738;103815;113602;195266
198;113602;71494;104168;113602;196253
199;113602;77920;104198;113602;197237
200;113602;64547;104398;113602;198223
201;113602;70843;104235;113602;199205
202;113602;61964;104191;113602;200193
203;113602;68931;103912;113602;201174
204;113602;76006;104240;113602;202166
205;113602;72758;104398;113602;203152
206;113602;71263;104234;113602;204140
207;113602;72366;104065;113602;205120
208;113602;71452;104221;113602;206107
209;113602;70643;104062;113602;207094
210;113602;58912;104126;113602;208082
211;113602;68781;104006;113602;209069
212;113602;75036;104525;113602;210056
213;113602;72577;104394;113602;211045
214;113602;70713;104586;113602;212033
215;113602;77879;104392;113602;213018
216;113602;76297;104555;113602;214003
217;113602;66843;104193;113602;214988
218;113602;76090;104208;113602;215976
219;113602;75377;104263;113602;216957
220;113602;69506;104272;113602;217940
221;113602;73669;104593;113602;218922
222;113602;68783;104397;113602;219913
223;113602;72014;104117;113602;220896
224;113602;70568;103999;113602;221887
225;113602;73596;104298;113602;222873
226;113602;61295;104107;113602;223864
227;113602;73937;104183;113602;224854
228;113602;75020;104352;113602;225840
229;113602;68748;104429;113602;226823
230;113602;73113;104611;113602;227803
231;113644;73199;104235;113644;228793
232;113644;74252;104600;113644;229773
233;113644;72002;104124;113644;230764
234;113644;73414;104164;113644;231753
235;113644;72542;104541;113644;232743
236;113644;71874;104175;113644;233730
237;113644;72486;104604;113644;234713
238;113644;71261;103815;113644;235698
239;113644;74695;104082;113644;236687
240;113644;72677;104064;113644;237670
241;113644;68661;104321;113644;238663
242;113644;73001;104270;113644;239653
243;113644;69465;104202;113644;240637
244;113644;71637;104507;113644;241622
245;113644;65210;104672;113644;242610
246;113644;73367;104176;113644;243594
247;113644;73062;104453;113644;244575
248;113644;72570;103863;113644;245566
249;113644;69399;104385;113644;246553
250;113644;69604;104328;113644;247535
251;113644;70311;104270;113644;248521
252;113644;71011;104184;113644;249506
253;113644;71241;103931;113644;250483
254;113644;66445;103761;113644;251473
255;113644;74956;104365;113644;252456
256;113644;66402;104573;113644;253439
257;113644;70052;104458;113644;254427
258;113644;77049;104122;113644;255411
259;113644;73914;104427;113644;256399
260;113644;72426;104337;113644;257390
261;113644;69427;104329;113644;258372
262;113644;64729;104671;113644;259356
263;113644;72979;104592;113644;260342
264;113644;70378;104185;113644;261329
265;113644;63566;104238;113644;262308
266;113644;63556;104857;113644;263295
267;113644;74839;104434;113644;264288
268;113644;70375;103918;113644;265283
269;113644;66040;104560;113644;266272
270;113644;74713;104139;113644;267255
271;113644;70273;104124;113644;268241
272;113644;71091;104280;113644;269230
273;113644;67926;103954;113644;270216
274;113644;67509;104424;113644;271201
275;113644;71609;103977;113644;272188
276;113644;72523;104357;113644;273176
277;113644;73498;103791;113644;274162
278;113644;74164;103944;113644;275147
279;113644;65262;104147;113644;276130
280;113644;69593;104325;113644;277122
281;113644;76424;104421;113644;278102
282;113644;73193;104484;113644;279085
283;113644;77095;104586;113644;280065
284;113644;72253;104152;113644;281048
285;113644;74039;104408;113644;282038
286;113644;65031;104235;113644;283016
287;113644;67588;104351;113644;284007
288;113644;69992;104429;113644;284996
289;113644;74878;104499;113644;285988
290;113644;70390;104132;113644;286973
291;113644;72447;104288;113644;287959
292;113644;75744;104324;113644;288947
293;113644;61675;104250;113644;289935
294;113644;74627;104251;113644;290909
295;113644;74019;104117;113644;291901
296;113644;70070;103905;113644;292887
297;113644;74168;104510;113644;293872
298;113644;71382;104426;113644;294854
299;113644;76246;104326;113644;295839
