Iterations;Overall best;Worst;Average;Best;FFE
0;72106;26583;53848;72106;1000
1;80918;39987;64751;80918;1990
2;82507;47222;70037;82507;2982
3;85502;49838;74524;85502;3960
4;88986;52715;76769;88986;4943
5;91409;50478;79103;91409;5933
6;93870;56310;81726;93870;6918
7;94369;59867;84018;94369;7906
8;97198;64815;85774;97198;8892
9;97874;66498;87699;97874;9876
10;100458;69626;89274;100458;10857
11;100458;62419;90114;100458;11845
12;101706;64383;91568;101706;12828
13;101940;66803;93073;101940;13819
14;103293;69392;93622;103293;14804
15;103841;70644;94613;103841;15794
16;104145;70102;95153;104145;16779
17;104661;68705;95688;104661;17758
18;105704;63850;96253;105704;18747
19;106825;65292;96684;106825;19730
20;106825;65847;97415;106825;20707
21;107259;70699;98093;107259;21699
22;107921;77270;98867;107921;22683
23;107980;76301;98899;107980;23666
24;108096;75912;99225;108096;24651
25;108406;67376;99537;108406;25645
26;108641;74695;99496;108641;26629
27;108716;71490;99809;108716;27616
28;109034;77061;100339;109034;28598
29;109256;68043;100644;109256;29584
30;109256;75988;100367;109256;30572
31;109553;70670;100408;109553;31551
32;109553;74745;100293;109553;32539
33;109761;73091;100256;109761;33527
34;109909;69004;100341;109909;34515
35;109909;77592;100529;109909;35506
36;110385;76077;101028;110385;36487
37;110545;71026;101082;110545;37477
38;110787;74304;101547;110787;38456
39;110847;66946;101403;110847;39444
40;111124;72501;101846;111124;40433
41;111222;72190;102282;111222;41413
42;111222;78147;102154;111222;42401
43;111673;65740;102134;111673;43380
44;111712;75229;102719;111712;44364
45;111953;75393;102807;111953;45355
46;111997;77647;102435;111997;46345
47;112075;75172;102737;112075;47334
48;112075;72107;103519;112075;48314
49;112250;77945;102894;112250;49299
50;112289;73195;103028;112289;50281
51;112289;76544;103264;112289;51269
52;112397;78214;103550;112397;52260
53;112573;72361;103627;112573;53249
54;112601;72108;103736;112601;54235
55;112837;78429;103755;112837;55224
56;112878;79990;104069;112878;56207
57;113035;77898;103905;113035;57197
58;113262;66498;103673;113262;58189
59;113262;74719;103403;113262;59176
60;113370;77632;103980;113370;60162
61;113370;80709;104185;113270;61143
62;113521;78281;104006;113521;62135
63;113521;76061;104076;113521;63123
64;113868;74177;104163;113868;64108
65;113868;73239;103910;113868;65093
66;113868;76825;104374;113868;66075
67;113886;75113;103738;113886;67059
68;113886;76705;103836;113868;68049
69;114402;73558;104036;114402;69023
70;114402;72408;104263;114402;70013
71;114402;74558;104148;114402;70995
72;114402;75807;103946;114402;71985
73;114402;75057;104261;114402;72967
74;114402;73619;104104;114402;73953
75;114515;78869;104126;114515;74942
76;114515;77936;104039;114515;75929
77;114515;70838;104107;114515;76913
78;114515;80304;104716;114515;77898
79;114577;76420;104548;114577;78884
80;114690;79097;104897;114690;79874
81;114690;73846;104560;114690;80859
82;114690;72189;104697;114690;81849
83;114774;77523;104850;114774;82837
84;114794;80649;105306;114794;83826
85;114794;75717;105064;114794;84810
86;114797;73972;105185;114797;85798
87;115038;75678;105170;115038;86787
88;115038;72834;105485;115038;87776
89;115038;75458;105452;114992;88764
90;115038;71418;105520;115038;89747
91;115081;75852;105485;115081;90731
92;115081;78583;106078;115081;91706
