0;2155.21;-9937.33
1;2155.21;-12293.6
2;2155.21;-13438.3
3;2155.21;-10456.6
4;2155.21;-7202.93
5;2155.21;-579.759
6;2155.21;399.083
7;2155.21;1890.12
8;2155.21;-13877.3
9;2155.21;-4681.32
10;2155.21;-8450.04
11;2155.21;-10383.2
12;2155.21;-1637
13;2155.21;-5643.45
14;9262.99;9262.99
15;9262.99;-16375.1
16;9262.99;-14985.9
17;9262.99;5262.7
18;9262.99;-19935.1
19;9262.99;-3332.15
20;9262.99;-18884.3
21;9262.99;-6501.59
22;9262.99;-13065.7
23;9262.99;-4172.3
24;9262.99;7800.21
25;9262.99;1924.82
26;9262.99;-3236.43
27;9262.99;-5370.29
28;9262.99;-15259
29;9262.99;65.3164
30;9262.99;-5648.77
31;9262.99;2208.03
32;9262.99;-9600.13
33;9262.99;-11849.7
34;9262.99;-16324.9
35;9262.99;4321.31
36;9262.99;-2603.67
37;9262.99;-2208.06
38;9262.99;-16374.8
39;9262.99;-10005.9
40;9262.99;-12567.5
41;9262.99;-16134.2
42;9262.99;-17980.5
43;9262.99;1804.19
44;9262.99;-7612.85
45;9262.99;9044.52
46;9262.99;-957.783
47;9262.99;-5593.67
48;9262.99;4635.11
49;11336.1;11336.1
50;12911.4;12911.4
51;12911.4;-11948
52;12911.4;-8648.87
53;12911.4;-258.218
54;12911.4;5774.59
55;12911.4;-8950.33
56;12911.4;4368.44
57;12911.4;2236.15
58;12911.4;-9903.66
59;12911.4;-1896.27
60;12911.4;2098.93
61;12911.4;-27921.5
62;12911.4;-18097.4
63;12911.4;-5316.6
64;12911.4;-4938.25
65;12911.4;-3191.31
66;12911.4;5957.1
67;12911.4;-3592.89
68;12911.4;-12206.7
69;12911.4;-555.238
70;12911.4;-17287.7
71;12911.4;-12584.7
72;12911.4;-6939.46
73;12911.4;-5844.47
74;12911.4;4028.02
75;15040.1;15040.1
76;15040.1;-26408.9
77;15040.1;170.515
78;15040.1;8091.53
79;15040.1;-22112.7
80;15040.1;-3607.69
81;15040.1;-18276.8
82;15040.1;-8268.12
83;15040.1;3385.03
84;15040.1;-12094.6
85;15040.1;-1496.08
86;15040.1;-8452.98
87;15040.1;-9213.45
88;15040.1;-5671.85
89;15040.1;-5222.37
90;15040.1;-7875.31
91;15040.1;9427.61
92;15040.1;-1327.14
93;15040.1;-1470.48
94;15040.1;-1836.3
95;15040.1;-6523.3
96;15040.1;-7966.77
97;15040.1;4067.79
98;15040.1;-4161.81
99;15040.1;996.595
100;15040.1;996.935
101;15040.1;-11290.7
102;15040.1;-14369.4
103;15040.1;-1543.14
104;15040.1;1814.73
105;15040.1;11335.9
106;15040.1;-4003.28
107;15040.1;-12191.5
108;15040.1;-2155.97
109;15040.1;2080.95
110;15040.1;9852.95
111;15040.1;-6552.27
112;15040.1;-2449.46
113;15040.1;-14009.7
114;15040.1;10198
115;15040.1;10089.6
116;15040.1;-10712.4
