Iterations;Overall best;Worst;Average;Best;FFE
0;12278;-25832;-3520;12278;100
1;16131;-7377;5814;16131;191
2;21189;-3879;10942;21189;272
3;23269;3192;14678;23269;360
4;24847;8130;19264;24847;448
5;31332;16614;22907;31332;526
6;32539;18495;25449;32539;612
7;34409;19729;28249;34409;690
8;34777;21770;31468;34777;766
9;36287;22041;32907;36287;845
10;37652;23631;34287;37652;930
11;38565;25823;35514;38565;1021
12;38806;18246;36419;38806;1106
13;40004;28796;37689;40004;1189
14;40252;27100;37829;40252;1277
15;41201;27703;38806;41201;1358
16;41311;34151;39884;41311;1444
17;41558;28290;40062;41558;1532
18;41569;31677;40547;41569;1616
19;41996;35861;41065;41996;1692
20;42184;33394;40955;42184;1777
21;42400;32128;41021;42400;1865
22;42881;30820;41503;42881;1952
23;42884;36745;42141;42884;2039
24;43366;34432;42166;43366;2123
25;43501;36476;42613;43501;2213
26;43966;30313;42415;43966;2295
27;44175;33347;42598;44175;2382
28;44176;34933;42934;44176;2460
29;44400;34828;43317;44400;2548
30;44515;23632;43215;44515;2627
31;44515;37593;43767;44515;2711
32;45723;38385;43695;45723;2796
33;45723;35096;43923;45723;2882
34;45723;37536;44667;45723;2969
35;46052;37559;45021;46052;3056
36;46052;34998;45026;46052;3142
37;46198;36955;45313;46198;3228
38;46998;33463;45470;46998;3314
39;47154;38499;45281;47154;3401
40;47154;35187;45517;47154;3491
41;47154;31614;45868;47154;3576
42;47158;39808;46344;47158;3670
43;47181;36788;46558;47181;3753
44;47334;34508;46492;47334;3831
45;47362;37530;46476;47362;3920
46;47708;30153;46102;47708;4011
47;48645;36113;46936;48645;4095
48;48951;41041;46930;48951;4178
49;48962;32066;47222;48962;4262
50;49433;39192;47534;49433;4339
51;49433;37974;48288;49433;4424
52;50215;39563;48618;50215;4518
53;50496;38518;48746;50496;4606
54;50715;32445;48924;50715;4691
55;50715;41687;49461;50715;4781
56;50825;38712;49468;50825;4868
57;50859;42596;49610;50859;4959
58;50859;38007;49781;50859;5040
59;51185;29970;50013;51185;5126
60;51284;35119;50010;51284;5211
61;51613;42018;50150;51613;5304
62;51613;39240;50576;51613;5392
63;51655;40588;50586;51655;5477
64;52050;39447;50644;52050;5565
65;52085;43370;50791;52085;5655
66;52085;33589;51090;52085;5734
67;52085;40848;51197;52085;5819
68;52085;38601;51031;52085;5904
69;52085;42668;51340;52085;5986
70;52085;39877;51098;52085;6071
71;52085;34943;51237;52085;6161
72;52085;37564;51369;52085;6245
73;52121;42351;51529;52121;6321
74;52121;43634;51096;52121;6412
75;52121;43520;51419;52121;6496
76;52121;39522;51131;52121;6579
77;52194;33441;51048;52194;6669
78;52194;39540;51517;52194;6750
79;52194;44657;51683;52194;6829
80;52216;41266;51750;52216;6904
81;52216;44250;51456;52216;6988
82;52216;41281;51066;52216;7073
83;52320;28373;50804;52320;7160
84;52320;41034;51575;52320;7236
85;52320;41725;51469;52320;7319
86;52320;41802;51634;52320;7411
87;52320;41502;51548;52320;7496
88;52320;40743;51365;52320;7586
89;52431;42160;51686;52431;7665
90;52431;33477;51396;52431;7748
91;52482;44042;51690;52482;7840
92;52482;39304;51651;52482;7927
93;52646;39176;51438;52646;8008
94;52646;26222;51177;52646;8094
95;52689;35286;50791;52689;8179
96;52744;43409;51981;52744;8263
97;52744;44428;52028;52744;8352
98;52831;42476;52128;52831;8440
99;53019;37720;51709;53019;8524
