Iterations;Overall best;Worst;Average;Best;FFE
0;12278;-25832;-3520;12278;100
1;18169;-6953;6313;18169;195
2;20975;-16111;12515;20975;275
3;24234;2790;17131;24234;360
4;28021;-12407;21183;28021;447
5;31243;15177;24718;31243;535
6;33463;-7526;27426;33463;613
7;34193;398;30276;34193;692
8;35540;20350;32160;35540;775
9;38015;14008;33399;38015;857
10;38824;3423;34628;38824;934
11;39358;28416;37214;39358;1008
12;40383;16838;37650;40383;1093
13;41545;31964;38786;41545;1181
14;41746;25512;39145;41746;1266
15;42562;21015;40334;42562;1350
16;42672;31910;41044;42672;1434
17;43235;9454;40710;43235;1522
18;44820;28997;42092;44820;1609
19;44847;17294;41885;44847;1693
20;45919;27322;43779;45919;1782
21;45919;26633;43876;45919;1870
22;46403;26133;44079;46403;1958
23;46806;26601;45044;46806;2043
24;46923;29872;45198;46923;2126
25;47311;32057;45960;47311;2207
26;47596;23215;45839;47596;2289
27;47901;38691;46753;47901;2379
28;47901;29768;46871;47901;2461
29;48050;34581;47099;48050;2550
30;49119;36073;47047;49119;2635
31;49163;33437;47174;49163;2712
32;49285;28046;47971;49285;2802
33;49485;40824;48666;49485;2882
34;49485;33209;48178;49485;2970
35;49485;29440;48137;49485;3060
36;49573;41314;48879;49573;3146
37;49573;34482;48791;49573;3238
38;49573;23580;48224;49573;3326
39;49766;38509;48873;49766;3406
40;49766;35367;48988;49766;3489
41;49917;34651;48850;49917;3571
42;50244;38149;48702;50244;3658
43;50573;33443;48481;50573;3738
44;50860;43588;49541;50860;3820
45;51103;39434;49895;51103;3894
46;51372;40633;50244;51372;3981
47;51507;35304;50355;51507;4060
48;51775;36078;50436;51775;4143
49;51833;36669;50564;51833;4230
50;51976;37061;50617;51976;4317
51;51976;28212;50643;51976;4404
52;52033;41588;50865;52033;4492
53;52033;37553;51313;52033;4563
54;52103;38036;51075;52103;4655
55;52514;30132;50569;52514;4745
56;52514;34312;50578;52514;4827
57;52514;32188;51092;52514;4908
58;52514;42521;51693;52514;4997
59;52514;34804;51228;52514;5078
60;52530;29046;51564;52530;5163
61;52530;39270;51770;52530;5250
62;52530;41801;51873;52530;5334
63;53234;43402;51904;53234;5411
64;53234;34492;51503;53234;5495
65;53234;40434;52381;53234;5586
66;53234;33822;52286;53234;5672
67;53409;39927;52447;53409;5761
68;53409;43810;52628;53409;5850
69;53524;40431;52369;53524;5926
70;53527;35370;52569;53527;6011
71;53527;40660;52264;53527;6097
72;53527;43558;53028;53527;6181
73;53606;44283;52763;53606;6272
74;53606;37068;52722;53606;6361
75;53974;48436;53279;53974;6442
76;54033;41999;52926;54033;6526
77;54315;39111;53166;54315;6610
78;54396;43501;53315;54396;6700
79;55035;46324;53779;55035;6786
80;55035;37684;53693;54764;6869
81;55035;44197;54065;55035;6959
82;55035;40713;54140;55035;7046
83;55035;50296;54627;55035;7130
84;55035;41510;53986;55035;7212
85;55035;40664;54304;55035;7293
86;55035;37642;54134;55035;7380
87;55062;48228;54383;55062;7471
88;55062;43023;54727;55062;7555
89;55113;46613;54413;55113;7635
90;55113;44420;54518;55113;7717
91;55113;47450;54342;55113;7802
92;55113;36439;54433;55113;7887
93;55113;38038;54285;55113;7968
94;55113;39431;53874;55113;8055
95;55113;37121;54516;55113;8143
96;55113;35751;54401;55113;8222
97;55172;46013;54597;55172;8309
98;55467;44139;54545;55467;8404
99;55698;43990;54653;55698;8487
