Iterations;Overall best;Worst;Average;Best;FFE
0;18319;-30633;-3297;18319;1000
1;26327;-15159;10359;26327;1988
2;29273;-8570;15164;29273;2973
3;33671;-5494;20065;33671;3964
4;37102;2318;23267;37102;4950
5;37219;-190;25910;37219;5936
6;38945;8360;29196;38945;6914
7;39675;4415;30773;39675;7893
8;40844;4528;31929;40844;8875
9;43870;7184;32634;43870;9858
10;43966;10030;33476;43966;10841
11;44171;6353;34462;44171;11825
12;44696;14971;36090;44696;12814
13;45968;6280;36355;45968;13800
14;46732;11417;37115;46732;14791
15;46732;13710;37301;46128;15777
16;46817;10652;37633;46817;16759
17;47408;7029;38179;47408;17748
18;47598;6689;38363;47598;18738
19;47912;9352;38880;47912;19731
20;48314;15825;39198;48314;20719
21;48546;18575;39538;48546;21705
22;49297;11513;39859;49297;22691
23;49297;20230;40112;49297;23674
24;49688;17860;41084;49688;24650
25;49876;10013;40891;49876;25638
26;50065;21859;41045;50065;26623
27;50065;18321;41372;50065;27614
28;50422;15233;42087;50422;28603
29;50435;18246;42379;50435;29589
30;50548;12091;42563;50548;30580
31;51030;12123;42566;51030;31564
32;51030;16206;42652;51013;32548
33;51030;16917;42913;50801;33536
34;51249;13921;43005;51249;34517
35;51335;19111;42910;51335;35503
36;51368;14958;43350;51368;36484
37;51514;8746;43087;51514;37467
38;51666;10331;42935;51666;38456
39;51956;20323;43339;51956;39447
40;52254;13842;43627;52254;40436
41;52371;12306;43384;52371;41415
42;52679;20670;43831;52679;42405
43;52679;14365;43644;52679;43387
44;52953;14965;44056;52953;44367
45;52955;16774;44513;52955;45355
46;53143;14259;44351;53143;46342
47;53220;20783;44707;53220;47323
48;53302;21348;44693;53302;48307
49;53553;12839;44570;53553;49292
50;53713;13197;44746;53713;50276
51;53795;16691;44584;53795;51268
52;53795;11021;44289;53795;52253
53;54132;16272;44158;54132;53242
54;54132;19795;44327;54132;54228
55;54132;15450;43943;54132;55214
56;54595;12787;44597;54595;56203
57;54595;17630;45021;54595;57193
58;54595;13740;45108;54595;58176
59;54595;18362;45522;54595;59162
60;54595;19800;46111;54595;60145
61;54611;23798;46198;54611;61131
62;54976;19348;45985;54976;62122
63;54976;15917;46010;54852;63113
64;54976;12651;46171;54976;64095
65;54993;11989;46279;54993;65077
66;54993;9704;45853;54993;66062
67;55027;19009;46477;55027;67047
68;55134;19399;46438;55134;68031
69;55134;12086;46271;55117;69016
70;55167;22678;46427;55167;70008
71;55167;18462;46891;55167;70993
72;55307;13665;47080;55307;71981
73;55309;25439;46572;55309;72969
74;55407;23484;46552;55407;73955
75;55407;6117;46750;55407;74941
76;55410;14696;46447;55410;75928
77;55493;18511;46417;55493;76921
78;55493;23368;46707;55493;77904
79;55493;18198;46317;55493;78891
80;55497;13034;46687;55497;79873
81;55531;21955;46806;55531;80859
82;55614;13756;46756;55614;81846
83;55614;17618;47139;55614;82833
84;55618;12745;46956;55618;83821
85;55646;18540;47084;55646;84807
86;55648;21634;47393;55648;85791
87;55648;19243;46959;55648;86777
88;55648;21528;46780;55648;87760
89;55650;13260;46306;55650;88748
90;55680;16917;46610;55680;89734
91;55680;13065;46889;55680;90720
92;55680;22537;46867;55680;91706
93;55680;20052;46917;55680;92697
94;55680;21109;46983;55680;93682
95;55680;22346;47155;55680;94671
96;55680;21540;46958;55680;95660
97;55680;13882;47078;55680;96644
98;55680;18369;47249;55680;97634
99;55680;16520;47370;55680;98620
100;55680;18503;47361;55680;99602
101;55680;22329;47195;55680;100593
102;55680;19708;47435;55680;101585
103;55680;11887;47377;55680;102573
104;55724;20142;47337;55724;103558
105;55724;17191;47649;55724;104546
106;55724;17255;47496;55724;105532
107;55724;21386;47551;55724;106527
108;55724;20202;47591;55724;107513
109;55724;13601;47372;55724;108503
110;55724;17474;47094;55724;109483
111;55724;20529;47565;55724;110468
112;55724;21612;47154;55724;111457
113;55724;21201;47376;55724;112448
