Iterations;Overall best;Worst;Average;Best;FFE
0;17862;-36530;-3630;17862;1000
1;30034;-16563;9769;30034;1982
2;30034;-6563;15826;30034;2972
3;33056;-3447;21424;33056;3964
4;35969;5547;25787;35969;4951
5;38189;5683;27806;38189;5941
6;39612;6430;29493;39612;6935
7;41987;10079;30744;41987;7915
8;41987;11252;31660;41695;8904
9;42159;9943;32952;42159;9889
10;44519;13154;33766;44519;10870
11;44519;6974;34172;44519;11852
12;45937;10539;35894;45937;12840
13;45937;11540;37673;45937;13826
14;46356;10240;38190;46356;14816
15;46925;16672;38910;46925;15803
16;47683;13999;39126;47683;16786
17;47959;13288;39258;47959;17779
18;48810;14781;39140;48810;18765
19;48810;13773;39715;48684;19749
20;49336;13369;40214;49336;20727
21;49368;19473;40861;49368;21716
22;50084;16863;41565;50084;22705
23;50092;18477;41958;50092;23692
24;50542;10726;41992;50542;24682
25;50997;17565;42413;50997;25659
26;51339;13784;42458;51339;26650
27;51751;20648;43057;51751;27644
28;51751;4719;43215;51751;28630
29;51751;18949;43321;51751;29603
30;52229;21296;43427;52229;30592
31;52269;21827;43421;52269;31571
32;52269;14964;44025;52269;32559
33;52542;14877;44734;52542;33544
34;52686;11155;44689;52686;34529
35;52919;19167;44691;52919;35517
36;53352;5465;44705;53352;36505
37;53352;15849;45087;53195;37490
38;53352;13623;45186;53286;38478
39;53379;21967;45693;53379;39462
40;53536;22311;45559;53536;40451
41;53698;17787;45287;53698;41438
42;53792;16043;45295;53792;42429
43;53911;18043;45678;53911;43415
44;54080;17474;45826;54080;44400
45;54111;17236;46266;54111;45379
46;54241;22546;45794;54241;46374
47;54336;7580;45835;54336;47361
48;54336;23116;46191;54336;48350
49;54336;21021;46216;54336;49337
50;54336;15031;46061;54336;50323
51;54466;16553;46230;54466;51305
52;54466;23564;46034;54466;52289
53;54498;21689;46162;54498;53264
54;54619;24321;45981;54619;54247
55;54730;10312;46418;54730;55232
56;54730;18428;45940;54730;56214
57;54834;17274;45964;54834;57198
58;54870;22603;46107;54870;58181
59;54870;20610;46463;54870;59168
60;54870;18973;46317;54870;60158
61;54888;8515;46498;54888;61146
62;55050;18023;46929;55050;62130
63;55050;19902;46518;55050;63115
64;55050;19679;46856;55050;64104
65;55147;15267;46569;55147;65091
66;55149;16539;46662;55149;66079
67;55203;16126;46797;55203;67066
68;55305;22830;46740;55305;68051
69;55380;14079;46924;55380;69037
70;55380;17075;46860;55380;70024
71;55428;14093;46993;55428;71011
72;55519;21491;47241;55519;71996
73;55519;22525;47240;55519;72984
74;55519;21081;46748;55519;73969
75;55519;22896;46973;55519;74953
76;55527;19359;47159;55527;75940
77;55527;17586;47399;55527;76922
78;55527;20440;47720;55527;77911
79;55527;21352;47241;55527;78901
80;55527;21069;47408;55527;79890
81;55527;19110;47364;55527;80875
82;55527;22792;47482;55527;81862
83;55527;21902;47745;55527;82850
84;55527;25050;47760;55527;83831
85;55527;14001;47576;55527;84819
86;55651;21323;47649;55651;85811
87;55651;11824;47606;55651;86789
88;55651;21718;47356;55651;87776
89;55651;22128;47217;55651;88748
90;55651;26310;47556;55651;89733
91;55692;22805;47515;55692;90726
92;55692;22326;47573;55692;91710
93;55692;18120;47472;55692;92700
94;55755;17199;47637;55755;93687
95;55755;17064;47674;55755;94679
96;55755;17291;47527;55755;95670
97;55755;23679;47565;55755;96654
98;55755;18860;47533;55755;97641
99;55755;20418;47539;55755;98633
100;55764;18274;47793;55764;99620
101;55794;21254;47526;55794;100607
102;55794;23658;47582;55794;101594
103;55794;24978;47581;55794;102577
104;55806;18596;47313;55806;103560
105;55806;21582;47726;55806;104546
106;55806;17513;47609;55806;105528
107;55806;21305;48036;55806;106511
108;55815;23350;47608;55815;107499
109;55815;12804;47432;55815;108477
110;55815;1828;47562;55815;109467
111;55815;18212;47491;55815;110450
112;55815;20641;47996;55815;111424
113;55815;17955;47789;55815;112409
114;55872;25758;47850;55872;113388
115;55872;26360;47826;55872;114375
116;55872;22509;48159;55872;115358
117;55872;10562;47997;55872;116339
118;55872;24301;47662;55872;117323
119;55872;24202;47498;55872;118311
120;55888;22197;47709;55888;119298
121;55888;21627;47901;55888;120281
122;55888;21362;47769;55888;121267
123;55888;22114;47637;55888;122256
124;55888;4990;47616;55888;123243
125;55965;15327;47691;55965;124233
126;55965;20956;47798;55965;125221
127;55965;23919;47658;55965;126208
128;55965;20560;47739;55965;127195
129;56073;21767;47730;56073;128182
130;56073;18894;47556;56073;129170
131;56073;23319;47331;56073;130148
132;56073;18790;47529;56073;131139
133;56108;22555;47643;56108;132125
134;56145;25239;48315;56145;133113
135;56145;24227;48125;56145;134085
136;56180;18163;48003;56180;135073
137;56832;12315;47630;56832;136062
138;56856;19153;48020;56856;137045
139;56856;24009;47964;56856;138028
140;56891;21589;47776;56891;139013
141;56891;18807;47639;56891;139996
142;57039;23838;47625;57039;140983
143;57039;23187;48120;57039;141971
144;57039;19093;48287;57039;142957
145;57039;22129;48674;57039;143945
146;57039;26800;48801;57039;144922
147;57039;19293;48192;57039;145907
148;57039;24229;48971;57039;146896
149;57039;17252;48455;57039;147883
150;57039;18878;48708;57039;148861
151;57039;18922;48688;57039;149845
152;57039;17947;48782;57039;150821
153;57039;25152;48547;57039;151807
154;57041;20177;48492;57041;152799
155;57041;20822;48879;57041;153788
156;57288;24014;48930;57288;154770
157;57288;22004;48454;57126;155762
158;57288;18948;48394;57126;156746
159;57288;24363;48649;57163;157726
160;57288;21047;48633;57210;158707
161;57288;21993;48681;57163;159696
162;57288;24807;48553;57163;160681
163;57288;22891;48730;57288;161661
164;57288;23848;48705;57288;162643
165;57288;23327;48724;57288;163630
166;57288;25505;48655;57288;164619
167;57288;23652;48948;57288;165605
168;57288;20395;48916;57288;166583
169;57288;17363;48744;57288;167571
