Iterations;Overall best;Worst;Average;Best;FFE
0;20501;-29788;-3865;20501;300
1;23444;-9702;9352;23444;595
2;27442;-3863;16653;27442;889
3;28893;237;19541;28893;1185
4;30754;3015;23069;30754;1479
5;32526;5855;25154;32526;1773
6;33238;4932;26098;33238;2066
7;35452;12466;27670;35452;2363
8;35930;13145;28668;35930;2659
9;38190;8954;29641;38190;2953
10;39141;8082;31059;39141;3244
11;39747;9872;31789;39747;3540
12;41255;9623;33761;41255;3835
13;41321;12343;33698;41321;4134
14;42509;12466;34280;42509;4431
15;42984;12912;34685;42984;4725
16;42984;14897;34886;42974;5021
17;42984;14747;34336;42796;5319
18;43151;15863;35033;43151;5614
19;43420;15501;34457;43420;5912
20;43420;13857;35513;43420;6210
21;44352;18424;36742;44352;6506
22;45671;14325;37411;45671;6804
23;45671;17628;38293;45671;7099
24;47089;18295;38179;47089;7393
25;47089;20568;39350;47089;7690
26;47089;16064;38752;47089;7988
27;47089;14298;39273;47089;8287
28;47616;18705;40068;47616;8583
29;47616;18455;40582;47616;8878
30;48035;12368;40333;48035;9176
31;48560;19243;41028;48560;9468
32;48642;16155;41472;48642;9763
33;49012;10683;41436;49012;10061
34;49225;23507;42786;49225;10357
35;49286;16992;42169;49286;10656
36;49752;19422;41857;49752;10953
37;49776;23026;42316;49776;11249
38;49776;12084;42834;49776;11547
39;49884;13040;42613;49884;11844
40;50042;19655;42348;50042;12142
41;50042;20719;42696;50042;12441
42;50405;23381;42643;50405;12737
43;50416;20043;43124;50416;13034
44;50587;24841;43522;50587;13330
45;50768;25988;43636;50768;13624
46;50768;12107;43382;50768;13918
47;50768;11495;43789;50768;14216
48;50768;21616;42947;50768;14512
49;50768;23504;43193;50729;14805
50;50770;16483;43423;50770;15100
51;50797;16630;43624;50797;15397
52;50893;15995;43758;50893;15692
53;50923;15316;44310;50923;15990
54;50951;20840;44040;50951;16287
55;51038;27151;43909;51038;16583
56;51325;22023;42892;51325;16878
57;51325;21541;43783;51325;17174
58;52037;24611;43471;52037;17471
59;52062;22923;43889;52062;17769
60;52062;19169;43694;52062;18064
61;52062;21942;44266;52062;18360
62;52062;23185;44795;52062;18657
63;52274;20860;44803;52274;18949
64;52274;17386;44845;52274;19242
65;52302;22905;44974;52302;19536
66;52302;14776;44575;52302;19834
67;52420;25694;44667;52420;20129
