Iterations;Overall best;Worst;Average;Best;FFE
0;12278;-25832;-3520;12278;100
1;16493;-12820;4361;16493;194
2;17970;-7082;7663;17970;293
3;22141;-4384;11400;22141;390
4;22141;-14404;13300;22042;484
5;22994;1801;15350;22994;580
6;25363;-1560;17234;25363;675
7;27910;8862;19284;27910;767
8;29470;3957;21151;29470;860
9;29776;13514;23122;29776;955
10;30917;9674;23821;30917;1051
11;31171;8589;25264;31171;1151
12;32265;20199;27285;32265;1247
13;33531;6407;27031;33531;1342
14;33531;9733;27485;33491;1437
15;33531;15020;28331;33515;1533
16;34263;14880;28454;34263;1632
17;36625;11580;29254;36625;1727
18;37205;11621;29955;37205;1824
19;37205;14632;31125;37063;1920
20;37390;12797;31676;37390;2017
21;37421;17809;33229;37421;2109
22;37485;17257;32520;37485;2206
23;38037;17031;32921;38037;2299
24;38125;6806;33092;38125;2392
25;38125;20392;33965;38125;2490
26;38454;19157;33567;38454;2586
27;38454;19442;33754;38424;2679
28;38454;20462;34085;38424;2776
29;38846;19259;34632;38846;2869
30;39445;19719;34890;39445;2967
31;40137;23524;34747;40137;3064
32;40137;10912;35166;40137;3160
33;41150;19956;36029;41150;3256
34;41202;28870;37050;41202;3354
35;42572;27415;37497;42572;3448
36;42572;24700;36913;42572;3545
37;42572;16883;36853;42079;3642
38;42572;19644;36526;41972;3740
39;42572;24588;37728;42129;3834
40;42572;20041;36403;41845;3933
41;42572;19645;36160;41962;4032
42;42572;21054;36914;42122;4128
43;42572;14534;36886;42176;4226
44;42572;18452;38306;42176;4326
45;42572;25733;37669;42189;4421
46;42572;25061;37696;42567;4518
47;43032;18418;37473;43032;4614
48;43032;16356;36739;42743;4711
49;43032;22584;37922;42300;4805
50;43032;17645;37581;42469;4899
51;43088;15578;37413;43088;4996
52;43088;17584;37583;43088;5092
53;43214;15598;37783;43214;5189
54;44106;22088;38450;44106;5281
55;44106;24847;38315;44106;5377
56;44110;18498;39212;44110;5473
57;44110;22306;38698;44110;5571
58;44203;19241;37826;44203;5669
59;44297;26217;39562;44297;5764
60;44380;27177;40170;44380;5857
61;44380;22290;39662;44380;5951
62;44380;28219;40450;44380;6047
63;44443;23728;39737;44443;6143
64;44805;30463;40778;44805;6240
65;44805;23152;40490;44643;6331
66;44805;23722;40733;44503;6425
67;44805;23452;39666;44730;6522
68;44805;27779;40038;44582;6618
69;44805;20655;39839;44546;6712
70;44811;26884;40095;44811;6806
71;44811;21058;40185;44811;6900
72;45459;21157;39633;45459;6994
73;45459;23500;40798;45086;7091
74;45459;23804;39912;45086;7185
75;45459;25703;40012;45148;7284
76;45459;18084;40242;45222;7381
77;45981;25771;40758;45981;7477
78;45981;24179;40622;45222;7573
79;45981;24007;39880;45222;7666
80;45981;28273;41195;45222;7761
81;45981;26899;41816;45426;7857
82;45981;22713;40968;45542;7951
83;45981;21298;41353;45426;8045
84;45981;24438;40658;45426;8141
85;45981;27927;40912;45426;8234
86;45981;21552;40210;45517;8330
87;45981;23031;41051;45517;8425
88;45981;20445;40332;45517;8524
89;45981;21076;41928;45517;8623
90;45981;26578;41792;45675;8719
91;46097;28162;41356;46097;8813
92;46097;28907;42576;46097;8910
93;46597;28596;41795;46597;9005
94;46718;22596;42014;46718;9102
95;46718;31141;42209;46597;9199
96;46718;25765;42062;46597;9294
97;47453;30506;42879;47453;9391
98;47453;24006;42128;47453;9488
99;47453;16302;40535;46973;9587
