Iterations;Overall best;Worst;Average;Best;FFE
0;20501;-35313;-3500;20501;1000
1;29578;-26616;5506;29578;2000
2;29578;-21756;9974;29377;3000
3;30141;-25657;13434;30141;3998
4;31630;-17441;15141;31630;4998
5;33671;-21666;16160;33671;5998
6;35486;-19723;16864;35486;6997
7;35486;-14997;18096;34558;7997
8;35871;-16548;18635;35871;8994
9;36091;-13331;19493;36091;9993
10;36604;-18466;20323;36604;10993
11;37872;-18980;21300;37872;11992
12;37872;-29086;21493;37803;12992
13;38904;-20064;21335;38904;13992
14;38904;-13412;22210;38705;14992
15;38904;-19947;21797;38528;15991
16;38904;-16389;22597;38601;16990
17;39674;-14873;22458;39674;17990
18;39674;-18772;23487;39197;18990
19;42675;-17679;23075;42675;19990
20;43039;-16239;23575;43039;20990
21;43039;-17818;24287;41562;21990
22;43039;-13028;26514;42132;22989
23;43039;-8644;26581;42602;23989
24;43194;-10894;27134;43194;24989
25;43194;-14136;27511;43107;25989
26;43194;-6693;28051;42738;26988
27;43194;-2077;27836;42181;27988
28;43194;-16025;27564;42543;28987
29;43316;-8871;26992;43316;29987
30;44486;-2560;27409;44486;30987
31;44486;-2935;27986;43390;31986
32;44486;-5549;27880;44222;32985
33;44486;-13607;26880;42550;33984
34;44486;-7670;27182;43063;34984
35;44486;-13829;26692;43638;35984
36;44486;-6521;27378;42966;36982
37;44902;-16235;26286;44902;37981
38;44902;-19215;27027;44856;38979
39;44902;-7879;27057;44409;39977
40;44902;-9068;28286;44125;40976
41;44902;-9499;27164;44596;41976
42;44902;-12279;26527;44196;42974
43;44902;-9729;27037;44010;43973
44;44902;-9125;27116;44305;44973
45;45685;-15328;27452;45685;45973
46;46454;-13314;27750;46454;46972
47;46454;-5821;28357;45524;47971
48;46454;-12859;28326;44932;48971
49;46636;-8573;28467;46636;49971
50;46636;-11721;27997;46479;50971
51;46636;-6799;28174;45469;51971
52;46636;-13530;27344;46464;52970
53;46636;-7351;28874;45120;53969
54;46636;-8289;28986;44799;54968
55;46636;-4529;27953;44767;55966
56;46636;-3732;28095;46580;56966
57;46636;-12753;28286;45037;57966
58;46636;-18655;27594;46243;58965
59;46636;-7880;28203;45179;59964
60;46636;-6016;27990;44393;60964
61;46636;-8768;27813;44537;61963
62;46636;-6179;28047;46060;62963
63;46636;-9610;28370;45100;63962
64;46636;-2673;29125;46411;64961
65;47748;-3124;29828;47748;65960
66;47748;-7593;29314;46165;66960
67;47748;-3490;30801;46130;67960
68;47748;-7270;29585;45985;68960
69;47748;-2478;29258;47088;69960
70;47748;-9403;28514;45920;70960
71;47748;-15882;28560;46946;71959
72;47748;-15506;28925;45853;72959
73;47748;-5872;28554;46143;73957
74;47748;-7689;28212;45213;74955
