Iterations;Overall best;Worst;Average;Best;FFE
0;21023;-39329;-3170;21023;1000
1;28543;-12638;10514;28543;1989
2;30466;-10414;16708;30466;2979
3;33288;-1420;21510;33288;3965
4;35008;1830;24365;35008;4952
5;37511;3851;26453;37511;5937
6;37907;7171;28224;37907;6926
7;38419;6920;29094;38419;7913
8;41723;7938;30707;41723;8895
9;42135;7955;31542;42135;9884
10;42135;13107;33166;42135;10867
11;44261;9268;33949;44261;11855
12;45674;14921;34661;45674;12848
13;46692;4234;35628;46692;13833
14;46784;18971;37092;46784;14819
15;47383;13711;37992;47383;15807
16;47758;16626;38954;47758;16792
17;48583;18648;39743;48583;17777
18;49566;17304;40398;49566;18768
19;50850;18655;40613;50850;19756
20;52535;15482;41145;52535;20743
21;52535;16462;41435;52183;21724
22;53009;10525;42261;53009;22714
23;53348;17108;43545;53348;23702
24;53383;17368;44524;53383;24687
25;53383;21043;45317;53383;25670
26;53542;21189;45520;53542;26657
27;53566;19878;46058;53566;27645
28;53566;18464;45740;53566;28633
29;53625;18280;45685;53625;29614
30;53951;19971;45776;53951;30601
31;54010;22590;45912;54010;31582
32;54010;12954;46090;54010;32568
33;54030;15925;45834;54030;33554
34;54188;16803;46143;54188;34532
35;54198;20175;46354;54198;35518
36;54579;20522;46650;54579;36506
37;54579;19217;46257;54579;37494
38;54708;16845;46300;54708;38481
39;54708;21370;46332;54708;39466
40;54864;20141;46472;54864;40453
41;54864;19887;46877;54854;41438
42;55017;18265;47051;55017;42429
43;55305;20241;46635;55305;43418
44;55388;21202;46941;55388;44402
45;55415;16549;46601;55415;45393
46;55415;19754;47028;55415;46380
47;55499;16718;47388;55499;47371
48;55695;24323;47353;55695;48354
49;55695;18242;47218;55695;49338
50;55695;22172;47557;55695;50326
51;55824;11287;47526;55824;51311
52;55867;20299;47298;55867;52298
53;55908;20857;47643;55908;53286
54;55952;20405;47765;55952;54268
55;55952;23927;47603;55952;55256
56;56071;18501;47446;56071;56244
57;56271;15803;47508;56271;57233
58;56363;21641;47785;56363;58219
59;56365;21120;47944;56365;59209
60;56365;24048;47979;56365;60196
61;56436;22805;48058;56436;61181
62;56436;15664;48067;56436;62162
63;56436;24614;48325;56436;63146
64;56457;17280;48046;56457;64126
65;56457;19668;48124;56457;65113
66;56457;21926;48154;56457;66099
67;56457;19980;48102;56457;67081
68;56497;21822;48201;56497;68070
69;56497;22119;48247;56497;69058
70;56497;25984;48200;56497;70043
71;56514;18971;48222;56514;71022
72;56715;20928;48063;56715;72013
73;56715;14143;48118;56715;72995
74;56720;22369;48395;56720;73982
75;56743;22491;48382;56743;74968
76;56755;19977;47774;56755;75957
77;56937;24553;48363;56937;76952
78;56949;18856;48442;56949;77937
79;56970;14671;48235;56970;78925
80;56970;21227;48120;56970;79918
81;56970;16153;48364;56970;80898
82;56970;16219;48794;56970;81879
83;56993;24679;48556;56993;82862
84;56993;21228;48030;56993;83848
85;56993;23083;48516;56993;84839
86;56993;19781;48156;56993;85832
87;56994;10356;48254;56994;86823
88;57027;13734;48801;57027;87809
89;57051;20304;48751;57051;88790
90;57051;17359;48828;57051;89768
91;57051;20725;48103;57051;90758
92;57057;22311;48711;57057;91734
93;57057;25829;48494;57057;92723
94;57057;21611;48655;57057;93708
95;57057;25966;48761;57057;94696
96;57057;15684;48555;57057;95683
97;57057;20188;48592;57057;96669
98;57057;24719;48876;57057;97649
99;57057;22188;48788;57057;98634
100;57057;25958;48691;57057;99618
101;57057;15494;48721;57057;100603
102;57057;17035;48755;57057;101595
103;57057;19996;48633;57057;102583
104;57057;25181;48612;57057;103570
105;57057;24137;49024;57057;104557
106;57057;21974;48738;57057;105537
107;57057;22323;48523;57057;106520
108;57057;22098;48835;57057;107501
109;57070;20578;48977;57070;108487
110;57070;24606;48909;57070;109478
111;57070;20251;48976;57070;110459
112;57211;22813;48708;57211;111440
113;57317;23825;48380;57317;112431
114;57317;18758;48195;57317;113410
