Iterations;Overall best;Worst;Average;Best;FFE
0;12278;-25832;-3520;12278;100
1;17613;-17903;5068;17613;200
2;19306;-5364;8048;19306;300
3;21388;-15164;9695;21388;400
4;23763;-5249;11292;23763;499
5;26048;-9506;10412;26048;599
6;26048;-5116;13610;26002;699
7;26048;-8294;14861;25857;799
8;28130;-683;16891;28130;899
9;28130;-1017;15054;27699;998
10;28223;-803;16627;28223;1098
11;28223;-18186;17101;27853;1198
12;28613;-3376;18753;28613;1298
13;30614;-5189;18269;30614;1398
14;31776;-116;18507;31776;1497
15;32489;3626;19818;32489;1597
16;32489;1367;19996;29798;1696
17;32489;1614;19961;30957;1796
18;32489;3628;17585;31011;1896
19;32489;1650;18894;29667;1996
20;32489;2905;17645;30958;2096
21;32535;-1407;18660;32535;2196
22;32535;-8486;20905;31039;2296
23;32535;-4842;19041;28708;2396
24;32535;2159;18656;27160;2496
25;32535;-3226;17041;28980;2596
26;32535;-5422;17887;30184;2696
27;32535;1503;18861;28610;2796
28;32535;3095;18262;30051;2896
29;32535;-11330;18385;28897;2996
30;32535;2073;19545;29651;3096
31;32535;-1076;19200;30544;3196
32;32535;-4182;18859;30629;3296
33;32535;-1486;17635;29356;3396
34;32535;-1661;18283;28987;3496
35;32535;768;17181;27712;3596
36;32535;4215;17753;28861;3696
37;32535;1930;18525;28212;3796
38;32535;-8296;17693;30549;3896
39;32535;4340;17489;29426;3996
40;32535;1648;17767;29946;4096
41;32535;4218;19268;29588;4196
42;32535;6075;18843;31469;4296
43;32535;-569;17185;32288;4396
44;32535;-2187;18141;31590;4496
45;32535;4336;19123;31087;4596
46;32535;2049;18236;29119;4696
47;32535;3423;18107;29841;4796
48;32535;-98;17847;29634;4896
49;32535;-9653;17282;32018;4996
50;32535;1674;18747;31292;5095
51;32535;5060;18953;29438;5195
52;32535;-4485;17928;28084;5295
53;32535;-10876;17814;29103;5395
54;32535;-645;17613;30166;5495
55;32535;714;17916;30743;5595
56;32535;-4028;17381;29747;5695
57;32928;3235;18630;32928;5795
58;33060;-1499;18542;33060;5895
59;33060;533;18688;31504;5995
60;33060;-6473;18421;32696;6095
61;34400;-9053;19925;34400;6195
62;34400;-3301;18505;34139;6295
63;34400;-1608;17578;31815;6395
64;34400;-2185;17445;30842;6495
65;34400;-1687;18871;31301;6595
66;34400;-7192;16829;30161;6694
67;34400;-1204;17523;28127;6794
68;34400;-6851;16792;29110;6894
69;34400;-6800;16927;30351;6994
70;34400;-3364;15682;28592;7094
71;34400;0;16132;27109;7194
72;34400;-7331;16364;29417;7294
73;34400;-3099;19207;31865;7394
74;34400;-5232;20111;31807;7494
75;34400;1989;19200;32313;7594
76;34400;-4752;19345;34291;7694
77;34400;2772;20136;31671;7794
78;34400;6377;20542;31969;7894
79;34400;-7651;19463;32321;7994
80;34400;-8153;19277;32511;8094
81;34400;1288;18471;33353;8194
82;34400;-1817;18266;31838;8294
83;34400;-3302;19122;31531;8394
84;34400;-3845;18921;32020;8494
85;34400;-12672;17596;32252;8594
86;34400;1541;16888;28897;8694
87;34400;-7443;16070;30477;8794
88;34400;-3828;15758;30474;8894
89;34400;-4615;16285;30828;8994
90;34400;-5085;17508;29805;9094
91;34400;-5180;17268;33374;9194
92;34400;-2343;18235;33197;9294
93;34400;-4093;18722;32562;9394
94;34400;-2688;18025;32524;9494
95;34400;-2227;18684;32311;9594
96;34400;648;19855;31994;9693
97;34400;-77;20032;32463;9793
98;34400;-4681;19044;32771;9892
99;34400;-2038;18785;30566;9992
