Iterations;Overall best;Worst;Average;Best;FFE
0;-4.03608e+06;-5.48782e+06;-4.69887e+06;-4.03608e+06;1000
1;-3.43326e+06;-5.13943e+06;-4.29078e+06;-3.43326e+06;1882
2;-3.22644e+06;-4.8998e+06;-3.8813e+06;-3.22644e+06;2764
3;-3.04836e+06;-4.43637e+06;-3.56296e+06;-3.04836e+06;3657
4;-2.97612e+06;-3.95985e+06;-3.35719e+06;-2.97612e+06;4536
5;-2.86554e+06;-3.9853e+06;-3.12445e+06;-2.86554e+06;5419
6;-2.77837e+06;-3.50107e+06;-3.02042e+06;-2.77837e+06;6299
7;-2.71421e+06;-3.387e+06;-2.92818e+06;-2.71421e+06;7193
8;-2.5938e+06;-3.4844e+06;-2.84332e+06;-2.5938e+06;8079
9;-2.52605e+06;-3.34834e+06;-2.72788e+06;-2.52605e+06;8939
10;-2.48918e+06;-3.33392e+06;-2.64345e+06;-2.48918e+06;9829
11;-2.44951e+06;-3.42383e+06;-2.58916e+06;-2.44951e+06;10686
12;-2.39031e+06;-3.3647e+06;-2.54879e+06;-2.39031e+06;11577
13;-2.33846e+06;-3.16313e+06;-2.49932e+06;-2.33846e+06;12444
14;-2.30361e+06;-3.29387e+06;-2.45714e+06;-2.30361e+06;13336
15;-2.27267e+06;-3.12029e+06;-2.41178e+06;-2.27267e+06;14204
16;-2.24555e+06;-3.19824e+06;-2.38788e+06;-2.24555e+06;15087
17;-2.2413e+06;-3.19011e+06;-2.35715e+06;-2.2413e+06;15946
18;-2.21464e+06;-3.11527e+06;-2.33525e+06;-2.21464e+06;16838
19;-2.2019e+06;-3.345e+06;-2.31972e+06;-2.2019e+06;17705
20;-2.15857e+06;-3.30704e+06;-2.29964e+06;-2.15857e+06;18591
21;-2.15316e+06;-3.15543e+06;-2.26747e+06;-2.15316e+06;19465
22;-2.1163e+06;-3.22e+06;-2.24184e+06;-2.1163e+06;20327
23;-2.10776e+06;-3.15001e+06;-2.23279e+06;-2.10776e+06;21191
24;-2.09371e+06;-3.0215e+06;-2.20348e+06;-2.09371e+06;22086
25;-2.08426e+06;-3.20345e+06;-2.18843e+06;-2.08426e+06;22970
26;-2.07522e+06;-3.07215e+06;-2.17184e+06;-2.07522e+06;23844
27;-2.06144e+06;-3.12105e+06;-2.16046e+06;-2.06144e+06;24711
28;-2.04287e+06;-3.11458e+06;-2.14655e+06;-2.04287e+06;25584
29;-2.03103e+06;-3.02172e+06;-2.13452e+06;-2.03103e+06;26465
30;-2.00945e+06;-2.84051e+06;-2.11019e+06;-2.00945e+06;27350
31;-1.9866e+06;-2.97e+06;-2.09753e+06;-1.9866e+06;28235
32;-1.95573e+06;-3.0056e+06;-2.09004e+06;-1.95573e+06;29146
33;-1.9477e+06;-2.78176e+06;-2.05394e+06;-1.9477e+06;30002
34;-1.93199e+06;-2.78984e+06;-2.02352e+06;-1.93199e+06;30864
35;-1.91975e+06;-2.81266e+06;-2.01112e+06;-1.91975e+06;31727
36;-1.8972e+06;-2.80287e+06;-1.99718e+06;-1.8972e+06;32593
37;-1.88334e+06;-2.75695e+06;-1.9949e+06;-1.88334e+06;33478
38;-1.86582e+06;-2.62327e+06;-1.96369e+06;-1.86582e+06;34352
39;-1.84816e+06;-2.75441e+06;-1.95148e+06;-1.84816e+06;35233
40;-1.8455e+06;-2.61089e+06;-1.92961e+06;-1.8455e+06;36095
41;-1.83471e+06;-2.76298e+06;-1.92477e+06;-1.83471e+06;36974
42;-1.82281e+06;-2.71867e+06;-1.91173e+06;-1.82281e+06;37855
43;-1.81742e+06;-2.77944e+06;-1.91002e+06;-1.81742e+06;38751
44;-1.80418e+06;-2.76397e+06;-1.90051e+06;-1.80418e+06;39642
45;-1.79069e+06;-2.71849e+06;-1.88837e+06;-1.79069e+06;40507
