Iterations;Overall best;Worst;Average;Best;FFE
0;6947;-78037;-25452;6947;1000
1;11467;-64906;-7754;11467;1958
2;13647;-64889;-983;13647;2926
3;17566;-41095;3708;17566;3881
4;21533;-48607;8087;21533;4838
5;22180;-41170;10656;22180;5802
6;23321;-65402;17127;23321;6761
7;25034;-58758;18927;25034;7715
8;26486;-54997;20749;26486;8665
9;28525;-35619;22502;28525;9628
10;29976;-51071;23564;29976;10594
11;30386;-40483;25078;30386;11559
12;31770;-43315;26523;31770;12509
13;32436;-38589;27699;32436;13462
14;32899;-23625;28922;32899;14419
15;33204;-30278;29316;33204;15383
16;33633;-25683;29779;33633;16340
17;34245;-25465;30465;34245;17306
18;35314;-31825;30960;35314;18266
19;35408;-37419;31239;35408;19222
20;36058;-30758;32646;36058;20175
21;36437;-25569;33067;36437;21131
22;36904;-36573;33542;36904;22090
23;37502;-31068;33776;37502;23054
24;38296;-26013;34429;38296;24024
25;38444;-29659;35439;38444;24986
26;39025;-19146;35477;39025;25960
27;39179;-24492;36197;39179;26921
28;39560;-17968;36354;39560;27884
29;39687;-16683;36484;39687;28845
30;40084;-15734;36757;40084;29805
31;40113;-17788;37414;40113;30778
32;40398;-16754;37722;40398;31735
33;40511;-14248;37772;40511;32691
34;40894;-23603;38018;40894;33652
35;40911;-17938;37851;40911;34610
36;41066;-16063;38087;41066;35564
37;41287;-11809;37975;41287;36526
38;41420;-11447;38596;41420;37496
39;41488;-16824;38656;41488;38453
40;41588;-6986;38768;41588;39398
41;41588;-401;38548;41588;40357
42;41659;-14535;39059;41659;41313
43;41889;-12442;39370;41889;42275
44;41956;-14611;39108;41956;43241
45;41956;-11398;39521;41956;44193
46;42001;-13709;39651;42001;45144
47;42100;-14297;39853;42100;46107
48;42144;-1060;39736;42144;47045
49;42220;-12074;39820;42220;48005
50;42225;-1326;40001;42225;48954
51;42300;-10036;39946;42300;49920
52;42358;-9826;39863;42358;50869
53;42372;-10219;39808;42372;51821
54;42463;-12157;40032;42463;52787
55;42563;-4463;40060;42563;53752
56;42563;-7684;40136;42563;54710
57;42902;531;40104;42902;55676
58;42979;2431;40599;42979;56629
59;43025;7518;41070;43025;57592
60;43041;6296;40879;43041;58558
61;43200;6606;41091;43200;59520
62;43243;4934;41299;43243;60469
63;43384;1872;41053;43384;61425
64;43449;8727;41481;43449;62381
65;43531;-2425;41270;43531;63343
66;43711;-1915;41499;43711;64297
67;43711;3086;41502;43711;65248
68;43711;3708;41681;43711;66203
69;43711;3148;41524;43711;67165
70;43711;1948;41547;43711;68128
71;43726;-2333;41542;43726;69095
72;43726;-2333;41520;43726;70060
73;43784;1948;41551;43784;71007
74;43784;1933;41567;43784;71967
75;44037;3524;41495;44037;72936
76;44037;4058;41627;44037;73900
77;44037;4254;41585;44037;74877
78;44037;-2393;41725;44037;75846
79;44037;-2765;41794;44037;76815
80;44045;3294;41869;44045;77765
81;44045;-2393;41612;44045;78727
82;44055;1811;41933;44055;79685
83;44055;-2519;41731;44055;80649
84;44055;6505;41752;44055;81618
85;44055;2758;41664;44055;82572
86;44055;4123;41874;44055;83540
87;44055;2908;41863;44055;84486
88;44055;627;41918;44055;85433
89;44194;4670;41733;44194;86397
90;44194;-2449;41662;44194;87358
91;44194;3476;41850;44194;88321
92;44194;-1314;42069;44194;89291
93;44194;4073;42151;44194;90252
94;44194;2028;42209;44194;91210
95;44194;2951;42014;44194;92165
96;44194;2122;41860;44194;93133
97;44194;3516;42130;44194;94081
98;44194;-1946;42093;44194;95041
99;44194;4381;42180;44194;95998
100;44194;3516;42213;44194;96961
101;44194;-2206;42140;44194;97921
102;44194;3324;42043;44194;98876
103;44194;3324;41849;44194;99830
104;44194;-2206;42052;44194;100788
105;44194;2122;42074;44194;101737
106;44194;-2206;41943;44194;102701
107;44194;2122;41912;44194;103653
108;44194;4951;41991;44194;104601
109;44194;-2206;41920;44194;105570
110;44194;4185;41882;44194;106539
111;44194;3324;41982;44194;107506
112;44194;4294;42086;44194;108472
113;44194;-2206;42014;44194;109437
114;44194;2122;41983;44194;110398
115;44194;4517;42095;44194;111346
116;44194;3324;41920;44194;112302
117;44194;-2206;41926;44194;113270
118;44194;4531;42089;44194;114222
119;44194;3516;42163;44194;115189
120;44194;2071;41852;44194;116144
121;44194;-2206;42099;44194;117114
122;44194;2122;42083;44194;118089
123;44194;5341;42115;44194;119064
124;44194;2122;42073;44194;120029
125;44194;4294;42045;44194;120983
126;44194;6708;42081;44194;121939
127;44194;3485;41825;44194;122901
128;44194;4294;42032;44194;123855
129;44194;8787;42254;44194;124820
130;44194;2122;41936;44194;125788
131;44194;3324;42198;44194;126737
132;44194;2122;42011;44194;127703
133;44194;2122;42147;44194;128655
134;44194;-2206;42010;44194;129609
135;44194;4294;42193;44194;130566
136;44194;3892;41857;44194;131523
137;44194;10254;42172;44194;132479
138;44194;-2206;42018;44194;133440
139;44194;3516;41751;44194;134394
140;44194;3324;41850;44194;135365
141;44194;-2392;41944;44194;136322
142;44194;4633;42255;44194;137298
143;44194;-1449;42076;44194;138266
144;44194;3166;42353;44194;139209
145;44194;-2206;41929;44194;140159
146;44194;4531;42242;44194;141124
147;44194;4381;42170;44194;142092
148;44194;2122;41894;44194;143052
149;44194;2122;42096;44194;144008
150;44194;2122;42254;44194;144967
151;44194;2844;42034;44194;145922
152;44194;3892;41964;44194;146882
153;44194;4531;42195;44194;147836
154;44194;3324;42134;44194;148800
155;44194;3516;42164;44194;149766
156;44194;-2206;41998;44194;150725
157;44194;4531;42203;44194;151693
158;44194;2122;42112;44194;152653
159;44194;-2206;41979;44194;153609
160;44194;4294;42015;44194;154564
161;44194;3516;41922;44194;155525
162;44194;-938;42041;44194;156475
163;44194;2122;42111;44194;157417
164;44194;-4130;41906;44194;158369
165;44194;3516;42101;44194;159324
166;44194;2122;41797;44194;160289
167;44194;-2206;41974;44194;161261
168;44194;2122;41974;44194;162225
169;44194;2122;42103;44194;163185
170;44194;2122;41848;44194;164154
171;44194;3516;41962;44194;165113
172;44194;7091;42203;44194;166067
173;44194;3324;41896;44194;167030
174;44330;2122;42112;44330;167997
175;44330;3324;42112;44330;168967
176;44330;1579;41819;44330;169937
177;44439;-2842;42221;44439;170879
178;44439;-1318;42448;44439;171835
179;44439;-3059;42252;44439;172788
180;44439;3248;42230;44439;173756
181;44439;-3059;42016;44439;174714
182;44439;1424;42296;44439;175683
183;44439;1236;42345;44439;176651
184;44439;1424;42103;44439;177613
185;44439;-3059;42102;44439;178572
186;44439;1424;42399;44439;179534
187;44439;3888;42440;44439;180491
188;44439;2140;42084;44439;181460
189;44439;3255;42174;44439;182421
190;44439;3667;42295;44439;183379
191;44439;3941;42398;44439;184345
192;44439;3667;42159;44439;185309
193;44439;-3059;42378;44439;186281
194;44439;-3059;42110;44439;187244
195;44439;3766;42456;44439;188202
196;44439;-3059;42209;44439;189152
197;44439;-3059;42488;44439;190113
198;44439;-3059;42107;44439;191073
199;44439;2615;41914;44439;192035
200;44439;2706;42213;44439;192995
201;44439;-529;42333;44439;193945
202;44439;-3059;42238;44439;194898
203;44439;3264;42494;44439;195858
204;44439;3524;42185;44439;196809
205;44439;1424;42299;44439;197778
206;44439;2615;42140;44439;198726
207;44439;2706;42114;44439;199688
208;44439;1424;42181;44439;200638
209;44439;2706;42202;44439;201592
210;44439;6065;42303;44439;202551
211;44439;3054;42285;44439;203512
212;44439;-3059;42048;44439;204472
213;44439;-3059;41935;44439;205424
214;44439;2239;42424;44439;206376
215;44439;-3059;42184;44439;207329
216;44439;-3059;42070;44439;208288
217;44439;2615;42440;44439;209252
218;44439;-3059;42352;44439;210219
219;44439;2615;42504;44439;211181
220;44439;1424;42266;44439;212149
221;44439;1424;42317;44439;213112
222;44439;2910;42208;44439;214068
223;44439;3217;42280;44439;215009
224;44439;-3059;42145;44439;215958
225;44439;2886;42147;44439;216924
226;44439;-3059;42223;44439;217882
227;44439;1424;42188;44439;218852
228;44439;2615;42432;44439;219820
229;44439;2615;42216;44439;220780
230;44439;-3059;42064;44439;221743
231;44439;3667;42375;44439;222704
232;44439;3264;42369;44439;223676
233;44439;3667;42379;44439;224638
234;44439;1424;42324;44439;225599
235;44439;-3537;42240;44439;226559
236;44453;1424;42344;44453;227511
237;44453;3264;42171;44453;228476
238;44453;3534;42459;44453;229424
239;44453;2477;42102;44453;230384
240;44453;3534;42312;44453;231343
241;44453;-3349;42337;44453;232292
242;44453;4454;42211;44453;233259
243;44453;1764;41975;44453;234206
244;44453;1192;41848;44453;235162
245;44529;1192;42093;44529;236122
246;44529;3447;42178;44529;237085
247;44529;3728;42301;44529;238054
248;44529;2373;42049;44529;239023
249;44529;-3349;41724;44529;239975
250;44529;-2913;41622;44529;240922
251;44529;2852;41950;44529;241884
252;44529;3417;42320;44529;242838
253;44529;3417;42183;44529;243803
254;44529;-2913;42433;44529;244764
255;44529;-2913;42175;44529;245713
