Iterations;Overall best;Worst;Average;Best;FFE
0;-3.93012e+06;-5.59776e+06;-4.69878e+06;-3.93012e+06;5000
1;-3.32726e+06;-5.46598e+06;-4.18058e+06;-3.32726e+06;9419
2;-2.90314e+06;-4.91517e+06;-3.68459e+06;-2.90314e+06;13854
3;-2.74972e+06;-4.11385e+06;-3.14248e+06;-2.74972e+06;18251
4;-2.64082e+06;-3.4664e+06;-2.87833e+06;-2.64082e+06;22669
5;-2.49744e+06;-3.41744e+06;-2.74737e+06;-2.49744e+06;27006
6;-2.42284e+06;-3.28478e+06;-2.6399e+06;-2.42284e+06;31364
7;-2.35599e+06;-3.1494e+06;-2.53957e+06;-2.35599e+06;35751
8;-2.26798e+06;-3.06114e+06;-2.46472e+06;-2.26798e+06;40130
9;-2.19568e+06;-2.96918e+06;-2.36847e+06;-2.19568e+06;44548
10;-2.14927e+06;-2.89573e+06;-2.27796e+06;-2.14927e+06;48954
11;-2.10579e+06;-2.79153e+06;-2.22362e+06;-2.10579e+06;53349
12;-2.06567e+06;-2.79087e+06;-2.18081e+06;-2.06567e+06;57722
13;-2.03375e+06;-2.72847e+06;-2.14424e+06;-2.03375e+06;62086
14;-1.99427e+06;-2.83202e+06;-2.11082e+06;-1.99427e+06;66488
15;-1.96594e+06;-2.73162e+06;-2.07452e+06;-1.96594e+06;70849
16;-1.92574e+06;-2.63276e+06;-2.04298e+06;-1.92574e+06;75202
17;-1.89578e+06;-2.81935e+06;-2.00873e+06;-1.89578e+06;79611
18;-1.83753e+06;-2.58322e+06;-1.97073e+06;-1.83753e+06;83998
19;-1.80254e+06;-2.59879e+06;-1.92955e+06;-1.80254e+06;88390
20;-1.76827e+06;-2.6821e+06;-1.88996e+06;-1.76827e+06;92807
21;-1.74544e+06;-2.56318e+06;-1.85342e+06;-1.74544e+06;97186
22;-1.7251e+06;-2.50146e+06;-1.82283e+06;-1.7251e+06;101600
23;-1.7114e+06;-2.44348e+06;-1.79998e+06;-1.7114e+06;105954
24;-1.68935e+06;-2.49644e+06;-1.78323e+06;-1.68935e+06;110416
25;-1.66754e+06;-2.44418e+06;-1.7624e+06;-1.66754e+06;114748
26;-1.64513e+06;-2.43451e+06;-1.74513e+06;-1.64513e+06;119127
27;-1.61102e+06;-2.45305e+06;-1.72441e+06;-1.61102e+06;123515
28;-1.58787e+06;-2.43411e+06;-1.70541e+06;-1.58787e+06;127835
29;-1.57142e+06;-2.386e+06;-1.66802e+06;-1.57142e+06;132268
30;-1.56173e+06;-2.38666e+06;-1.64923e+06;-1.56173e+06;136696
31;-1.53589e+06;-2.37522e+06;-1.63332e+06;-1.53589e+06;141058
32;-1.51415e+06;-2.33935e+06;-1.60928e+06;-1.51415e+06;145452
33;-1.48685e+06;-2.30451e+06;-1.58609e+06;-1.48685e+06;149810
34;-1.47595e+06;-2.25633e+06;-1.56384e+06;-1.47595e+06;154150
35;-1.46213e+06;-2.2493e+06;-1.5408e+06;-1.46213e+06;158541
36;-1.44312e+06;-2.22479e+06;-1.52699e+06;-1.44312e+06;162912
37;-1.41436e+06;-2.2723e+06;-1.51417e+06;-1.41436e+06;167316
38;-1.38173e+06;-2.20994e+06;-1.48794e+06;-1.38173e+06;171687
39;-1.37723e+06;-2.1405e+06;-1.45843e+06;-1.37723e+06;176043
40;-1.36894e+06;-2.09682e+06;-1.4318e+06;-1.36894e+06;180415
41;-1.35453e+06;-2.0594e+06;-1.42216e+06;-1.35453e+06;184790
42;-1.33985e+06;-2.0519e+06;-1.4115e+06;-1.33985e+06;189180
43;-1.32692e+06;-2.07179e+06;-1.39659e+06;-1.32692e+06;193584
44;-1.311e+06;-2.05852e+06;-1.3809e+06;-1.311e+06;197926
45;-1.29541e+06;-1.99574e+06;-1.36472e+06;-1.29541e+06;202344
46;-1.28341e+06;-2.04438e+06;-1.34931e+06;-1.28341e+06;206776
47;-1.27276e+06;-2.05605e+06;-1.33705e+06;-1.27276e+06;211124
48;-1.26326e+06;-1.99379e+06;-1.32813e+06;-1.26326e+06;215538
49;-1.24853e+06;-1.99262e+06;-1.31509e+06;-1.24853e+06;219905
50;-1.23767e+06;-1.93185e+06;-1.3025e+06;-1.23767e+06;224287
51;-1.22862e+06;-1.89957e+06;-1.28963e+06;-1.22862e+06;228666
52;-1.21986e+06;-1.87696e+06;-1.28103e+06;-1.21986e+06;233038
53;-1.21223e+06;-1.92617e+06;-1.27235e+06;-1.21223e+06;237411
54;-1.19665e+06;-1.90091e+06;-1.264e+06;-1.19665e+06;241778
55;-1.18478e+06;-1.90513e+06;-1.24836e+06;-1.18478e+06;246185
56;-1.16918e+06;-1.82578e+06;-1.23647e+06;-1.16918e+06;250584
57;-1.16644e+06;-1.81441e+06;-1.22693e+06;-1.16644e+06;254979
58;-1.15652e+06;-1.78034e+06;-1.2115e+06;-1.15652e+06;259401
59;-1.14511e+06;-1.76423e+06;-1.20147e+06;-1.14511e+06;263758
60;-1.13453e+06;-1.78429e+06;-1.19316e+06;-1.13453e+06;268170
61;-1.12316e+06;-1.77353e+06;-1.18518e+06;-1.12316e+06;272537
62;-1.1179e+06;-1.76501e+06;-1.17224e+06;-1.1179e+06;276975
63;-1.10955e+06;-1.7609e+06;-1.1632e+06;-1.10955e+06;281340
64;-1.10144e+06;-1.77726e+06;-1.15633e+06;-1.10144e+06;285723
65;-1.08668e+06;-1.73766e+06;-1.1483e+06;-1.08668e+06;290127
66;-1.07969e+06;-1.74282e+06;-1.13841e+06;-1.07969e+06;294523
67;-1.06528e+06;-1.65819e+06;-1.12698e+06;-1.06528e+06;298903
68;-1.05705e+06;-1.7209e+06;-1.11649e+06;-1.05705e+06;303305
69;-1.04548e+06;-1.67589e+06;-1.10515e+06;-1.04548e+06;307716
70;-1.03389e+06;-1.69702e+06;-1.09318e+06;-1.03389e+06;312095
71;-1.02559e+06;-1.71973e+06;-1.08201e+06;-1.02559e+06;316472
72;-1.01765e+06;-1.64706e+06;-1.07412e+06;-1.01765e+06;320863
73;-1.00512e+06;-1.6059e+06;-1.06159e+06;-1.00512e+06;325240
74;-999590;-1.57627e+06;-1.05544e+06;-999590;329664
75;-987245;-1.60828e+06;-1.04379e+06;-987245;334082
76;-978123;-1.58618e+06;-1.03339e+06;-978123;338419
77;-971612;-1.57938e+06;-1.02058e+06;-971612;342824
78;-960037;-1.57946e+06;-1.01597e+06;-960037;347257
79;-954031;-1.55105e+06;-1.00707e+06;-954031;351691
80;-943873;-1.50515e+06;-995585;-943873;356075
81;-936324;-1.50906e+06;-988361;-936324;360434
82;-927366;-1.4973e+06;-977453;-927366;364774
83;-917201;-1.50022e+06;-968662;-917201;369188
84;-909867;-1.47224e+06;-958257;-909867;373582
85;-903190;-1.47497e+06;-950442;-903190;377964
86;-892724;-1.4781e+06;-945771;-892724;382336
87;-886594;-1.47711e+06;-937737;-886594;386734
88;-874267;-1.45399e+06;-927901;-874267;391096
89;-858550;-1.42649e+06;-919218;-858550;395474
90;-854857;-1.39935e+06;-907272;-854857;399885
91;-842575;-1.38174e+06;-892325;-842575;404260
92;-838751;-1.39572e+06;-885180;-838751;408646
93;-836045;-1.33978e+06;-875781;-836045;413029
94;-830460;-1.34764e+06;-871781;-830460;417422
95;-828727;-1.34161e+06;-868352;-828727;421829
96;-825026;-1.33515e+06;-866516;-825026;426237
97;-821347;-1.33678e+06;-861643;-821347;430612
98;-817704;-1.35223e+06;-859409;-817704;434992
99;-816158;-1.35527e+06;-856468;-816158;439377
100;-808325;-1.35214e+06;-854856;-808325;443774
101;-805562;-1.32001e+06;-850268;-805562;448170
102;-804154;-1.27628e+06;-840704;-804154;452551
103;-801338;-1.29806e+06;-837700;-801338;456932
104;-796426;-1.31221e+06;-835324;-796426;461328
105;-789818;-1.29439e+06;-833226;-789818;465709
106;-780088;-1.28259e+06;-825608;-780088;470124
107;-772954;-1.30758e+06;-819905;-772954;474528
108;-771183;-1.30566e+06;-810411;-771183;478906
109;-765229;-1.27526e+06;-806219;-765229;483305
110;-759169;-1.25758e+06;-801703;-759169;487660
111;-754384;-1.27803e+06;-796005;-754384;492097
112;-746417;-1.28727e+06;-791196;-746417;496464
113;-741630;-1.3039e+06;-786057;-741630;500848
114;-732912;-1.29289e+06;-779483;-732912;505261
115;-729870;-1.28389e+06;-774575;-729870;509634
116;-722675;-1.30448e+06;-769758;-722675;514031
117;-719567;-1.31276e+06;-763210;-719567;518392
118;-716273;-1.28247e+06;-757639;-716273;522749
119;-709099;-1.28735e+06;-755472;-709099;527136
120;-704350;-1.25734e+06;-749339;-704350;531554
121;-697561;-1.20995e+06;-742339;-697561;535937
122;-691299;-1.26711e+06;-739710;-691299;540338
123;-688674;-1.23732e+06;-732455;-688674;544753
124;-685530;-1.20396e+06;-724658;-685530;549154
125;-681293;-1.19316e+06;-722638;-681293;553571
126;-678688;-1.24261e+06;-718084;-678688;557951
127;-675423;-1.20786e+06;-713916;-675423;562350
128;-669083;-1.24466e+06;-711556;-669083;566759
129;-662318;-1.22193e+06;-706695;-662318;571148
130;-658417;-1.17249e+06;-701911;-658417;575499
131;-653584;-1.19088e+06;-693869;-653584;579846
132;-651467;-1.19584e+06;-689010;-651467;584228
133;-648914;-1.1849e+06;-686084;-648914;588602
134;-644276;-1.13366e+06;-681307;-644276;592948
135;-641050;-1.16687e+06;-679371;-641050;597355
136;-634643;-1.18886e+06;-675413;-634643;601706
137;-628830;-1.18152e+06;-669905;-628830;606122
138;-624722;-1.20803e+06;-667664;-624722;610543
139;-618981;-1.15669e+06;-661147;-618981;614920
140;-615787;-1.15498e+06;-656100;-615787;619314
141;-612142;-1.18118e+06;-650542;-612142;623689
142;-609351;-1.1656e+06;-646389;-609351;628044
143;-605071;-1.1294e+06;-643546;-605071;632453
144;-601518;-1.1631e+06;-640457;-601518;636826
145;-598032;-1.10139e+06;-637200;-598032;641207
146;-591429;-1.09637e+06;-633914;-591429;645594
147;-589282;-1.088e+06;-627605;-589282;649993
148;-586772;-1.10482e+06;-623818;-586772;654381
149;-583896;-1.07967e+06;-619601;-583896;658811
150;-579506;-1.10294e+06;-618260;-579506;663158
151;-576631;-1.06408e+06;-616124;-576631;667616
152;-573969;-1.10697e+06;-611481;-573969;672005
153;-566581;-1.07887e+06;-607853;-566581;676391
154;-558717;-1.04542e+06;-602444;-558717;680801
155;-556970;-1.0565e+06;-597759;-556970;685204
156;-554265;-1.06085e+06;-589900;-554265;689641
157;-552656;-1.06334e+06;-587165;-552656;694014
158;-547493;-1.03437e+06;-583605;-547493;698369
159;-542803;-1.00833e+06;-580201;-542803;702760
160;-539805;-1.02854e+06;-578344;-539805;707186
161;-536502;-1.00434e+06;-573848;-536502;711621
162;-534004;-999080;-568737;-534004;716050
163;-528194;-1.02727e+06;-567071;-528194;720441
164;-524894;-1.00934e+06;-563232;-524894;724821
165;-520314;-1.0049e+06;-558527;-520314;729152
166;-517413;-969269;-552608;-517413;733542
167;-516392;-992416;-549935;-516392;737924
168;-516157;-960574;-548532;-516157;742285
169;-512918;-954808;-546024;-512918;746681
170;-512639;-975506;-544362;-512639;751047
171;-510351;-950546;-543378;-510351;755444
172;-506998;-951301;-543869;-506998;759847
173;-506495;-950888;-540726;-506495;764256
174;-505223;-980595;-535303;-505223;768614
175;-504902;-948690;-535804;-504902;773023
176;-503597;-928773;-535971;-503597;777453
177;-501217;-949660;-531921;-501217;781814
178;-499057;-969668;-532603;-499057;786215
179;-497276;-972445;-530751;-497276;790665
180;-493826;-928715;-527347;-493826;795051
181;-492402;-918432;-526184;-492402;799464
182;-491878;-910147;-521337;-491878;803834
183;-491397;-917348;-521744;-491397;808212
184;-489913;-915328;-521285;-489913;812591
185;-487492;-926000;-518769;-487492;816988
186;-483986;-926014;-517733;-483986;821380
187;-482893;-899084;-514789;-482893;825786
188;-478570;-908729;-511673;-478570;830190
189;-475064;-898371;-507946;-475064;834550
190;-471204;-886480;-503003;-471204;838955
191;-468501;-883303;-499605;-468501;843371
192;-467133;-885604;-497471;-467133;847766
193;-465893;-866095;-493738;-465893;852109
194;-465139;-855804;-492722;-465139;856499
195;-462508;-845638;-491969;-462508;860908
196;-460415;-858422;-490361;-460415;865292
197;-459113;-847620;-486601;-459113;869664
198;-456538;-829582;-484822;-456538;874021
199;-455491;-843376;-483510;-455491;878428
200;-451221;-834635;-480493;-451221;882813
201;-449317;-822639;-479145;-449317;887191
202;-447217;-827032;-476375;-447217;891562
203;-444143;-821901;-475442;-444143;895975
204;-441561;-876684;-474118;-441561;900379
205;-440562;-820197;-470713;-440562;904749
206;-438300;-840593;-468312;-438300;909133
207;-437191;-834457;-467435;-437191;913505
208;-436628;-849023;-466093;-436628;917906
209;-434867;-847092;-463796;-434867;922310
210;-433894;-828807;-462526;-433894;926702
211;-427971;-813719;-460090;-427971;931097
212;-425342;-829191;-460078;-425342;935449
213;-424087;-830578;-452020;-424087;939806
214;-423360;-837763;-451975;-423360;944221
215;-422625;-805827;-449756;-422625;948607
216;-419284;-814641;-448702;-419284;953020
217;-416689;-814822;-447333;-416689;957438
218;-415080;-773485;-444382;-415080;961836
219;-414825;-809298;-442354;-414825;966242
220;-412874;-816232;-442345;-412874;970624
221;-409783;-798588;-439013;-409783;974934
222;-407635;-770664;-436567;-407635;979315
223;-406324;-810073;-434732;-406324;983746
224;-404839;-800706;-433836;-404839;988114
225;-403284;-788081;-432539;-403284;992489
226;-400382;-775954;-429439;-400382;996865
227;-396389;-787145;-426593;-396389;1.00125e+06
228;-395179;-750635;-424655;-395179;1.00568e+06
229;-391282;-747500;-422115;-391282;1.0101e+06
230;-389227;-764708;-416871;-389227;1.01443e+06
231;-386603;-743946;-414861;-386603;1.0188e+06
232;-386205;-737910;-413046;-386205;1.02321e+06
233;-385890;-755218;-411886;-385890;1.02758e+06
234;-385113;-759208;-410246;-385113;1.03195e+06
235;-383937;-759671;-410248;-383937;1.03627e+06
236;-382595;-753152;-408999;-382595;1.04061e+06
237;-381717;-762601;-408094;-381717;1.04498e+06
238;-379906;-730279;-406365;-379906;1.04936e+06
239;-379178;-743749;-404785;-379178;1.05375e+06
240;-378168;-737990;-404994;-378168;1.05811e+06
241;-377613;-762092;-403496;-377613;1.06246e+06
242;-376667;-753041;-403515;-376667;1.06688e+06
243;-375319;-757972;-402820;-375319;1.07128e+06
244;-374334;-755198;-401380;-374334;1.07567e+06
245;-371554;-741313;-398905;-371554;1.08003e+06
246;-371377;-733256;-397477;-371377;1.08436e+06
247;-370658;-758966;-396641;-370658;1.08872e+06
248;-369877;-735871;-394476;-369877;1.09311e+06
249;-368599;-737202;-395323;-368599;1.09748e+06
250;-366585;-758279;-394888;-366585;1.10184e+06
251;-362077;-727823;-391633;-362077;1.10625e+06
252;-362077;-744000;-388848;-362077;1.11063e+06
253;-361924;-737792;-387665;-361924;1.11502e+06
254;-361471;-757854;-388604;-361471;1.11941e+06
255;-360500;-756695;-387838;-360500;1.12383e+06
256;-359730;-731048;-386361;-359730;1.12825e+06
257;-358757;-741962;-385622;-358757;1.13268e+06
258;-357422;-740437;-383940;-357422;1.13707e+06
259;-356996;-738331;-382991;-356996;1.14147e+06
260;-356815;-769490;-381270;-356815;1.14587e+06
261;-356494;-751703;-381501;-356494;1.15023e+06
262;-356180;-746206;-382309;-356180;1.15461e+06
263;-355046;-763305;-381123;-355046;1.15904e+06
264;-353992;-737762;-380750;-353992;1.16341e+06
265;-353733;-735518;-380028;-353733;1.16783e+06
266;-352174;-757188;-379052;-352174;1.17214e+06
267;-350963;-719350;-379385;-350963;1.17654e+06
268;-350509;-763660;-377595;-350509;1.18094e+06
269;-348730;-733236;-375888;-348730;1.18533e+06
270;-346722;-740325;-375738;-346722;1.18971e+06
271;-342906;-756611;-374204;-342906;1.19407e+06
272;-341267;-749336;-372365;-341267;1.19847e+06
273;-338302;-711345;-367904;-338302;1.20283e+06
274;-335204;-716688;-364519;-335204;1.2072e+06
275;-333613;-712248;-361959;-333613;1.21158e+06
276;-331225;-717881;-359700;-331225;1.21597e+06
277;-327759;-693678;-358258;-327759;1.22036e+06
278;-327471;-715939;-354742;-327471;1.2247e+06
279;-325975;-706168;-353192;-325975;1.22909e+06
280;-325436;-721333;-353785;-325436;1.23347e+06
281;-323571;-703738;-352986;-323571;1.23788e+06
