Iterations;Overall best;Worst;Average;Best;FFE
0;-3.93619e+06;-5.66366e+06;-4.6996e+06;-3.93619e+06;10000
1;-3.28995e+06;-5.37377e+06;-4.17235e+06;-3.28995e+06;18750
2;-2.9812e+06;-4.86428e+06;-3.64553e+06;-2.9812e+06;27554
3;-2.79574e+06;-4.24667e+06;-3.29447e+06;-2.79574e+06;36332
4;-2.63535e+06;-4.00205e+06;-3.01762e+06;-2.63535e+06;45097
5;-2.51392e+06;-3.53928e+06;-2.83388e+06;-2.51392e+06;53817
6;-2.39329e+06;-3.21038e+06;-2.65909e+06;-2.39329e+06;62622
7;-2.30791e+06;-3.06854e+06;-2.51955e+06;-2.30791e+06;71446
8;-2.17449e+06;-2.92341e+06;-2.39455e+06;-2.17449e+06;80193
9;-2.11525e+06;-2.92051e+06;-2.29281e+06;-2.11525e+06;88923
10;-2.07341e+06;-2.69933e+06;-2.2128e+06;-2.07341e+06;97750
11;-2.01904e+06;-2.70739e+06;-2.15773e+06;-2.01904e+06;106504
12;-1.94577e+06;-2.59703e+06;-2.10354e+06;-1.94577e+06;115268
13;-1.92261e+06;-2.63416e+06;-2.05652e+06;-1.92261e+06;124028
14;-1.86017e+06;-2.63169e+06;-2.0058e+06;-1.86017e+06;132847
15;-1.83591e+06;-2.49394e+06;-1.96444e+06;-1.83591e+06;141612
16;-1.77772e+06;-2.49149e+06;-1.90698e+06;-1.77772e+06;150329
17;-1.74365e+06;-2.50651e+06;-1.86748e+06;-1.74365e+06;159101
18;-1.72319e+06;-2.4366e+06;-1.81869e+06;-1.72319e+06;167851
19;-1.69402e+06;-2.41678e+06;-1.78431e+06;-1.69402e+06;176604
20;-1.67698e+06;-2.38176e+06;-1.75824e+06;-1.67698e+06;185411
21;-1.6527e+06;-2.32986e+06;-1.73462e+06;-1.6527e+06;194233
22;-1.62648e+06;-2.37262e+06;-1.71059e+06;-1.62648e+06;203044
23;-1.58938e+06;-2.34836e+06;-1.68641e+06;-1.58938e+06;211817
24;-1.56228e+06;-2.24225e+06;-1.65968e+06;-1.56228e+06;220615
25;-1.55118e+06;-2.28115e+06;-1.63152e+06;-1.55118e+06;229374
26;-1.52999e+06;-2.21156e+06;-1.60545e+06;-1.52999e+06;238181
27;-1.50796e+06;-2.20482e+06;-1.58806e+06;-1.50796e+06;246923
28;-1.48538e+06;-2.16987e+06;-1.56676e+06;-1.48538e+06;255640
29;-1.464e+06;-2.15935e+06;-1.5478e+06;-1.464e+06;264492
30;-1.43904e+06;-2.13452e+06;-1.52721e+06;-1.43904e+06;273336
31;-1.41844e+06;-2.1138e+06;-1.50141e+06;-1.41844e+06;282128
32;-1.39556e+06;-2.06701e+06;-1.47023e+06;-1.39556e+06;290867
33;-1.37917e+06;-2.06862e+06;-1.44903e+06;-1.37917e+06;299590
34;-1.36412e+06;-1.99724e+06;-1.43114e+06;-1.36412e+06;308385
35;-1.34751e+06;-1.95721e+06;-1.413e+06;-1.34751e+06;317093
36;-1.33198e+06;-1.96877e+06;-1.39622e+06;-1.33198e+06;325893
37;-1.31579e+06;-1.91105e+06;-1.38257e+06;-1.31579e+06;334663
38;-1.30197e+06;-1.87012e+06;-1.36432e+06;-1.30197e+06;343431
39;-1.28602e+06;-1.8633e+06;-1.34746e+06;-1.28602e+06;352193
40;-1.27394e+06;-1.86684e+06;-1.33008e+06;-1.27394e+06;361025
41;-1.25512e+06;-1.82739e+06;-1.31904e+06;-1.25512e+06;369825
42;-1.23826e+06;-1.81713e+06;-1.30633e+06;-1.23826e+06;378578
43;-1.21628e+06;-1.73819e+06;-1.28634e+06;-1.21628e+06;387352
44;-1.20042e+06;-1.71849e+06;-1.26433e+06;-1.20042e+06;396108
45;-1.18355e+06;-1.71809e+06;-1.24683e+06;-1.18355e+06;404913
46;-1.17538e+06;-1.69552e+06;-1.23269e+06;-1.17538e+06;413713
47;-1.16845e+06;-1.6779e+06;-1.21867e+06;-1.16845e+06;422503
48;-1.15243e+06;-1.6877e+06;-1.21024e+06;-1.15243e+06;431299
49;-1.1432e+06;-1.66125e+06;-1.19843e+06;-1.1432e+06;440065
50;-1.134e+06;-1.6455e+06;-1.1877e+06;-1.134e+06;448866
51;-1.12857e+06;-1.64497e+06;-1.17683e+06;-1.12857e+06;457599
52;-1.11761e+06;-1.6065e+06;-1.16894e+06;-1.11761e+06;466373
53;-1.10833e+06;-1.62751e+06;-1.16229e+06;-1.10833e+06;475187
54;-1.09726e+06;-1.57912e+06;-1.15179e+06;-1.09726e+06;483988
55;-1.08207e+06;-1.61809e+06;-1.13853e+06;-1.08207e+06;492726
56;-1.07277e+06;-1.58298e+06;-1.12623e+06;-1.07277e+06;501521
57;-1.06272e+06;-1.53147e+06;-1.11136e+06;-1.06272e+06;510325
58;-1.04605e+06;-1.52106e+06;-1.10193e+06;-1.04605e+06;519122
59;-1.03716e+06;-1.51298e+06;-1.09043e+06;-1.03716e+06;527863
60;-1.02721e+06;-1.4879e+06;-1.07691e+06;-1.02721e+06;536644
61;-1.02375e+06;-1.46738e+06;-1.06447e+06;-1.02375e+06;545402
62;-1.0171e+06;-1.4852e+06;-1.057e+06;-1.0171e+06;554200
63;-1.00696e+06;-1.45853e+06;-1.05164e+06;-1.00696e+06;562907
64;-1.00016e+06;-1.46978e+06;-1.04417e+06;-1.00016e+06;571692
65;-989950;-1.42765e+06;-1.03538e+06;-989950;580488
66;-972875;-1.42822e+06;-1.0264e+06;-972875;589218
67;-959127;-1.44966e+06;-1.01474e+06;-959127;598056
68;-949245;-1.4404e+06;-996572;-949245;606846
69;-938280;-1.42608e+06;-984623;-938280;615554
70;-922070;-1.41933e+06;-978296;-922070;624387
71;-910941;-1.37603e+06;-963260;-910941;633105
72;-908073;-1.34886e+06;-952279;-908073;641950
73;-904775;-1.31074e+06;-943070;-904775;650737
74;-896136;-1.2776e+06;-937286;-896136;659522
75;-889247;-1.30233e+06;-930823;-889247;668229
76;-879110;-1.27717e+06;-923403;-879110;676981
77;-874853;-1.27903e+06;-915009;-874853;685782
78;-870117;-1.29344e+06;-910786;-870117;694513
79;-860619;-1.27974e+06;-903544;-860619;703267
80;-859457;-1.25065e+06;-898025;-859457;712034
81;-853595;-1.2696e+06;-893202;-853595;720899
82;-847470;-1.2645e+06;-890016;-847470;729707
83;-842721;-1.24142e+06;-883302;-842721;738478
84;-836217;-1.25211e+06;-877021;-836217;747238
85;-832425;-1.26525e+06;-873453;-832425;755995
86;-825204;-1.24396e+06;-867867;-825204;764790
87;-816019;-1.22562e+06;-859867;-816019;773541
88;-809133;-1.19443e+06;-850801;-809133;782264
89;-801227;-1.20173e+06;-842131;-801227;791071
90;-794010;-1.17237e+06;-835893;-794010;799820
91;-790248;-1.23574e+06;-826409;-790248;808615
