Iterations;Overall best;Worst;Average;Best;FFE
0;6550;-74737;-25154;6550;1000
1;12604;-57328;-7074;12604;1873
2;16280;-36156;1379;16280;2756
3;16650;-48574;6130;16650;3651
4;18927;-57894;11104;18927;4537
5;20651;-70397;14337;20651;5419
6;23242;-38214;16163;23242;6297
7;25136;-73888;17717;25136;7182
8;26976;-45058;19526;26976;8061
9;27273;-35263;21272;27273;8950
10;27845;-52380;22584;27845;9845
11;28810;-52724;23600;28810;10725
12;30555;-38445;24686;30555;11639
13;31480;-31644;25895;31480;12511
14;32789;-42974;26669;32789;13393
15;32857;-19828;28189;32857;14265
16;33358;-24194;28823;33358;15130
17;33681;-40006;28743;33681;16018
18;34589;-26344;28991;34589;16877
19;35122;-51066;29495;35122;17762
20;36426;-20645;30484;36426;18651
21;36651;-34443;30795;36651;19511
22;36685;-21482;31586;36685;20388
23;37241;-6697;32478;37241;21274
24;38137;-5413;32771;38137;22138
25;38137;-21587;33375;38137;23014
26;38436;-15267;33698;38436;23875
27;38904;-1333;33766;38904;24737
28;39375;-11675;34293;39375;25613
29;39518;-8444;34825;39518;26486
30;39598;-4945;34918;39598;27369
31;39598;-3619;34713;39598;28253
32;39809;-15930;35070;39809;29133
33;39809;-12878;34535;39809;30018
34;39809;-12669;35073;39809;30890
35;39868;-8787;34968;39868;31778
36;39904;-15658;34900;39904;32663
37;39935;-10425;34954;39935;33529
38;40232;-2884;35332;40232;34407
39;40392;-8419;35101;40392;35283
40;40392;-6988;35854;40392;36157
41;40392;-4977;35766;40392;37031
42;40392;-7570;35506;40392;37894
43;40392;-3322;35561;40392;38778
44;40392;-1982;34734;40392;39676
45;40392;-3073;34373;40392;40574
46;40392;4769;34184;40392;41449
47;40392;-949;34352;40392;42304
48;40392;3024;34049;40392;43186
49;40392;-2742;33651;40392;44056
50;40392;969;33421;40392;44940
51;40392;2222;33120;40392;45828
52;40392;6789;32554;40392;46711
53;40392;-2270;32233;40392;47563
54;40392;-3093;32429;40392;48427
55;40392;5539;32478;40392;49319
56;40392;-5968;32244;40392;50191
57;40392;10335;31963;40392;51078
58;40392;9473;31617;40392;51959
59;40392;3324;31424;40392;52821
60;40392;6189;31439;40392;53709
61;40392;4111;31982;40392;54575
62;40392;3805;31959;40392;55439
63;40392;10304;31491;40392;56311
64;40392;10870;31381;40392;57198
65;40392;6259;31645;40392;58068
66;40392;-9151;31664;40392;58944
67;40392;8920;31606;40392;59812
68;40392;4958;31480;40392;60687
69;40392;8788;31434;40392;61541
70;40392;11623;31317;40392;62418
71;40392;6307;31158;40392;63307
72;40392;4075;31728;40392;64167
73;40392;10131;31502;40392;65049
74;40392;7096;31082;40392;65916
75;40392;11550;31049;40392;66789
76;40392;2256;30933;40392;67664
77;40392;-700;30761;40392;68554
78;40392;920;30970;40392;69427
79;40392;9390;30729;40392;70291
80;40392;7609;30708;40392;71180
81;40392;9141;31177;40392;72048
82;40392;8406;31337;40392;72935
83;40392;8043;30857;40392;73807
84;40392;11309;31041;40392;74684
85;40392;6790;30790;40392;75571
86;40392;-504;31331;40392;76461
87;40392;-2553;31431;40392;77344
88;40392;-611;31423;40392;78222
89;40392;-4967;31196;40392;79125
90;40392;3434;31653;40392;79997
91;40392;8593;30994;40392;80898
92;40392;5715;30846;40392;81770
93;40392;6366;30675;40392;82674
94;40392;4354;30530;40392;83548
95;40392;1223;30962;40392;84418
96;40392;5922;30783;40392;85293
97;40392;8201;30690;40392;86174
98;40392;3304;30254;40392;87053
99;40392;9656;30417;40392;87925
100;40392;-5082;30376;40392;88802
101;40392;-1975;29941;40392;89699
