Iterations;Overall best;Worst;Average;Best;FFE
0;-4.05018e+06;-5.86292e+06;-4.68574e+06;-4.05018e+06;1000
1;-3.52265e+06;-5.21402e+06;-4.20264e+06;-3.52265e+06;1886
2;-3.22859e+06;-4.8463e+06;-3.71177e+06;-3.22859e+06;2740
3;-3.13596e+06;-4.11633e+06;-3.43417e+06;-3.13596e+06;3601
4;-3.00411e+06;-3.60407e+06;-3.1992e+06;-3.00411e+06;4486
5;-2.91831e+06;-3.33041e+06;-3.05956e+06;-2.91831e+06;5366
6;-2.80115e+06;-3.35962e+06;-2.97521e+06;-2.80115e+06;6248
7;-2.73382e+06;-3.32296e+06;-2.86567e+06;-2.73382e+06;7120
8;-2.6797e+06;-3.2885e+06;-2.80102e+06;-2.6797e+06;7999
9;-2.66324e+06;-3.36276e+06;-2.76434e+06;-2.66324e+06;8865
10;-2.6218e+06;-3.37526e+06;-2.72676e+06;-2.6218e+06;9732
11;-2.60416e+06;-3.33866e+06;-2.69159e+06;-2.60416e+06;10613
12;-2.58549e+06;-3.2135e+06;-2.6692e+06;-2.58549e+06;11496
13;-2.5493e+06;-3.19989e+06;-2.64175e+06;-2.5493e+06;12370
14;-2.52746e+06;-3.33719e+06;-2.61758e+06;-2.52746e+06;13259
15;-2.51641e+06;-3.2129e+06;-2.58792e+06;-2.51641e+06;14128
16;-2.49884e+06;-3.16951e+06;-2.57548e+06;-2.49884e+06;15009
17;-2.4697e+06;-3.24645e+06;-2.55619e+06;-2.4697e+06;15880
18;-2.45897e+06;-3.10482e+06;-2.53778e+06;-2.45897e+06;16754
19;-2.44247e+06;-3.20933e+06;-2.51872e+06;-2.44247e+06;17611
20;-2.41352e+06;-3.19786e+06;-2.5073e+06;-2.41352e+06;18504
21;-2.38829e+06;-3.07347e+06;-2.47841e+06;-2.38829e+06;19372
22;-2.37211e+06;-3.02163e+06;-2.45277e+06;-2.37211e+06;20245
23;-2.35549e+06;-3.08812e+06;-2.43601e+06;-2.35549e+06;21122
24;-2.33709e+06;-3.15266e+06;-2.42222e+06;-2.33709e+06;22003
25;-2.32006e+06;-3.04782e+06;-2.40063e+06;-2.32006e+06;22877
26;-2.29381e+06;-3.07875e+06;-2.37843e+06;-2.29381e+06;23734
27;-2.27651e+06;-3.06579e+06;-2.35065e+06;-2.27651e+06;24618
28;-2.24899e+06;-3.01964e+06;-2.33138e+06;-2.24899e+06;25479
29;-2.23513e+06;-2.8772e+06;-2.30915e+06;-2.23513e+06;26333
30;-2.22903e+06;-2.98507e+06;-2.29504e+06;-2.22903e+06;27210
31;-2.21101e+06;-2.9968e+06;-2.28609e+06;-2.21101e+06;28087
32;-2.18864e+06;-3.03139e+06;-2.27537e+06;-2.18864e+06;28972
33;-2.1596e+06;-2.87715e+06;-2.25386e+06;-2.1596e+06;29845
34;-2.12929e+06;-2.95024e+06;-2.22654e+06;-2.12929e+06;30707
35;-2.12066e+06;-2.73723e+06;-2.19704e+06;-2.12066e+06;31590
36;-2.09288e+06;-2.81899e+06;-2.17502e+06;-2.09288e+06;32456
37;-2.08638e+06;-2.96522e+06;-2.1625e+06;-2.08638e+06;33334
38;-2.07614e+06;-2.96221e+06;-2.16049e+06;-2.07614e+06;34195
39;-2.05702e+06;-2.87188e+06;-2.13486e+06;-2.05702e+06;35067
40;-2.03103e+06;-2.82509e+06;-2.11751e+06;-2.03103e+06;35932
41;-2.01562e+06;-2.92695e+06;-2.09536e+06;-2.01562e+06;36821
42;-2.00392e+06;-2.69876e+06;-2.07411e+06;-2.00392e+06;37720
43;-1.97286e+06;-2.86516e+06;-2.06526e+06;-1.97286e+06;38602
44;-1.95767e+06;-3.02849e+06;-2.03842e+06;-1.95767e+06;39487
45;-1.94131e+06;-2.84024e+06;-2.02078e+06;-1.94131e+06;40371
46;-1.92748e+06;-2.81678e+06;-2.00001e+06;-1.92748e+06;41234
47;-1.91314e+06;-2.76721e+06;-1.98863e+06;-1.91314e+06;42103
48;-1.90291e+06;-2.79979e+06;-1.97862e+06;-1.90291e+06;42987
49;-1.89651e+06;-2.91403e+06;-1.96306e+06;-1.89651e+06;43858
50;-1.8815e+06;-2.8588e+06;-1.95866e+06;-1.8815e+06;44741
51;-1.86806e+06;-2.9533e+06;-1.9482e+06;-1.86806e+06;45645
52;-1.8537e+06;-2.88537e+06;-1.93279e+06;-1.8537e+06;46509
53;-1.84568e+06;-2.87424e+06;-1.90831e+06;-1.84568e+06;47393
54;-1.82954e+06;-2.78534e+06;-1.90736e+06;-1.82954e+06;48280
55;-1.81767e+06;-2.75471e+06;-1.88351e+06;-1.81767e+06;49166
56;-1.80819e+06;-2.64841e+06;-1.88024e+06;-1.80819e+06;50041
57;-1.80016e+06;-2.64088e+06;-1.86927e+06;-1.80016e+06;50918
58;-1.78677e+06;-2.64263e+06;-1.85627e+06;-1.78677e+06;51793
59;-1.76901e+06;-2.75836e+06;-1.84949e+06;-1.76901e+06;52680
60;-1.74824e+06;-2.61842e+06;-1.82511e+06;-1.74824e+06;53553
61;-1.73213e+06;-2.61249e+06;-1.80646e+06;-1.73213e+06;54432
62;-1.72456e+06;-2.57989e+06;-1.78868e+06;-1.72456e+06;55297
63;-1.72197e+06;-2.6299e+06;-1.78333e+06;-1.72197e+06;56191
64;-1.70747e+06;-2.53104e+06;-1.7777e+06;-1.70747e+06;57054
65;-1.69387e+06;-2.43409e+06;-1.7666e+06;-1.69387e+06;57926
66;-1.68129e+06;-2.49814e+06;-1.75568e+06;-1.68129e+06;58799
67;-1.67228e+06;-2.44826e+06;-1.74799e+06;-1.67228e+06;59674
68;-1.65208e+06;-2.62591e+06;-1.73273e+06;-1.65208e+06;60561
69;-1.64779e+06;-2.44132e+06;-1.70798e+06;-1.64779e+06;61447
70;-1.64026e+06;-2.42796e+06;-1.70058e+06;-1.64026e+06;62338
71;-1.62605e+06;-2.52026e+06;-1.69281e+06;-1.62605e+06;63200
72;-1.61574e+06;-2.49773e+06;-1.68443e+06;-1.61574e+06;64084
73;-1.59597e+06;-2.52034e+06;-1.67161e+06;-1.59597e+06;64961
74;-1.58206e+06;-2.37546e+06;-1.65527e+06;-1.58206e+06;65836
75;-1.5753e+06;-2.52473e+06;-1.64093e+06;-1.5753e+06;66708
76;-1.57075e+06;-2.40638e+06;-1.6335e+06;-1.57075e+06;67585
77;-1.56978e+06;-2.50556e+06;-1.63166e+06;-1.56978e+06;68456
78;-1.56669e+06;-2.3934e+06;-1.62119e+06;-1.56669e+06;69318
79;-1.56051e+06;-2.28065e+06;-1.61936e+06;-1.56051e+06;70219
80;-1.53824e+06;-2.40706e+06;-1.61429e+06;-1.53824e+06;71100
81;-1.53385e+06;-2.3924e+06;-1.59923e+06;-1.53385e+06;71983
82;-1.52424e+06;-2.35656e+06;-1.58484e+06;-1.52424e+06;72845
83;-1.51608e+06;-2.47478e+06;-1.57972e+06;-1.51608e+06;73737
84;-1.5065e+06;-2.48062e+06;-1.57098e+06;-1.5065e+06;74621
85;-1.50114e+06;-2.27632e+06;-1.56275e+06;-1.50114e+06;75490
86;-1.4851e+06;-2.33496e+06;-1.56026e+06;-1.4851e+06;76353
87;-1.47645e+06;-2.3106e+06;-1.54136e+06;-1.47645e+06;77246
88;-1.47488e+06;-2.24002e+06;-1.53335e+06;-1.47488e+06;78124
89;-1.46457e+06;-2.34367e+06;-1.52867e+06;-1.46457e+06;78991
90;-1.45992e+06;-2.24244e+06;-1.51907e+06;-1.45992e+06;79878
91;-1.45319e+06;-2.32256e+06;-1.51384e+06;-1.45319e+06;80768
92;-1.44619e+06;-2.2982e+06;-1.50445e+06;-1.44619e+06;81642
93;-1.43483e+06;-2.29672e+06;-1.50221e+06;-1.43483e+06;82526
94;-1.42168e+06;-2.37571e+06;-1.4924e+06;-1.42168e+06;83383
95;-1.41698e+06;-2.48131e+06;-1.48422e+06;-1.41698e+06;84270
96;-1.40911e+06;-2.20061e+06;-1.4706e+06;-1.40911e+06;85140
97;-1.39254e+06;-2.28453e+06;-1.4624e+06;-1.39254e+06;86008
