Iterations;Overall best;Worst;Average;Best
571;-448286;-652582;-451361;-448286
572;-448202;-561144;-451100;-448202
573;-447828;-575920;-451015;-447828
574;-447828;-569711;-450469;-447828
575;-447828;-600587;-450453;-447828
576;-447746;-537895;-450362;-447746
577;-447746;-573342;-450635;-447746
578;-447735;-526266;-449703;-447735
579;-447574;-575728;-450871;-447574
580;-447574;-601728;-450692;-447574
581;-447574;-582488;-450393;-447574
582;-446480;-546453;-449705;-446480
583;-445601;-514016;-449524;-445601
584;-445601;-632406;-449618;-445601
585;-445601;-569594;-447924;-445601
586;-445601;-541926;-448112;-445601
587;-445601;-569626;-448172;-445601
588;-445601;-530202;-447159;-445601
589;-445601;-569519;-448021;-445601
590;-445470;-595511;-447996;-445470
591;-444410;-552533;-447925;-444410
592;-444410;-557704;-448371;-444410
593;-443832;-562658;-446673;-443832
594;-443407;-608914;-447355;-443407
595;-443399;-537005;-446220;-443399
596;-443399;-561676;-445908;-443399
597;-443399;-609264;-445887;-443399
598;-443335;-552460;-445834;-443335
599;-443335;-600730;-445572;-443335
600;-443335;-558709;-445172;-443335
601;-442785;-540660;-445566;-442785
602;-442785;-590874;-446260;-442785
603;-442785;-596036;-445688;-442785
604;-442657;-541396;-445489;-442657
605;-442657;-560016;-445031;-442657
606;-442657;-519603;-445100;-442657
607;-442657;-572942;-445306;-442657
608;-442616;-581364;-445343;-442616
609;-442228;-554807;-445240;-442228
610;-440994;-515223;-444714;-440994
611;-440607;-536920;-444605;-440607
612;-440607;-538589;-443269;-440607
613;-437352;-586035;-442953;-437352
614;-437352;-562304;-443770;-437352
615;-436755;-526301;-439642;-436755
616;-436755;-602748;-441040;-436755
617;-436149;-530676;-438955;-436149
618;-436149;-595550;-439312;-436149
619;-436149;-581610;-438984;-436149
620;-436149;-533360;-438137;-436149
621;-436149;-516133;-438464;-436149
622;-436149;-560385;-438493;-436149
623;-436149;-520039;-437987;-436149
624;-435717;-621886;-438867;-435717
625;-435181;-606542;-439158;-435181
626;-435181;-597077;-438334;-435181
627;-434804;-561596;-438242;-434804
628;-432724;-597005;-438117;-432724
629;-432679;-520075;-436709;-432679
630;-432401;-541804;-435484;-432401
631;-432239;-520861;-434913;-432239
632;-432186;-554519;-434941;-432186
633;-432186;-583133;-434897;-432186
634;-432186;-576644;-434598;-432186
635;-432186;-587863;-434625;-432186
636;-431288;-566208;-434913;-431288
637;-431271;-559853;-435245;-431271
638;-430373;-568337;-433976;-430373
639;-430373;-536329;-434787;-430373
640;-427995;-550893;-432995;-427995
641;-427995;-564932;-432851;-427995
642;-427995;-542103;-430429;-427995
643;-427995;-574468;-430832;-427995
644;-426947;-546515;-430214;-426947
645;-425376;-541785;-430816;-425376
646;-424519;-584742;-430144;-424519
647;-424212;-553498;-428475;-424212
648;-423566;-569744;-429333;-423566
649;-423247;-525614;-426576;-423247
650;-422907;-517512;-426442;-422907
651;-421419;-547697;-425954;-421419
652;-420760;-567447;-426701;-420760
653;-420622;-569533;-423982;-420622
654;-420567;-491606;-423842;-420567
655;-420567;-551455;-423192;-420567
656;-416249;-506805;-422786;-416249
657;-415685;-539959;-422849;-415685
658;-415685;-587314;-419614;-415685
659;-415428;-552697;-418186;-415428
660;-415428;-532044;-419279;-415428
661;-415075;-591630;-418643;-415075
662;-414763;-528907;-417988;-414763
663;-412702;-569164;-418412;-412702
664;-410537;-486727;-418094;-410537
665;-410014;-540745;-417132;-410014
666;-409546;-475183;-413850;-409546
667;-408765;-539669;-412146;-408765
668;-407565;-509191;-410920;-407565
669;-407330;-569339;-411076;-407330
670;-407322;-504736;-409665;-407322
671;-407086;-525351;-410276;-407086
672;-406534;-525366;-409888;-406534
673;-405774;-528139;-410162;-405774
674;-405757;-553006;-409371;-405757
675;-405752;-483949;-407861;-405752
676;-405752;-530561;-407822;-405752
677;-405461;-520098;-407692;-405461
678;-404878;-526858;-408363;-404878
679;-404587;-528492;-407914;-404587
680;-401767;-522402;-408034;-401767
681;-401767;-474922;-405678;-401767
682;-400184;-543239;-404702;-400184
683;-399738;-544768;-403924;-399738
684;-399738;-548056;-402892;-399738
685;-398826;-521972;-401705;-398826
686;-398826;-527947;-402247;-398826
687;-398826;-522585;-401334;-398826
688;-398826;-495817;-401234;-398826
689;-398826;-475819;-401214;-398826
690;-398826;-473371;-400721;-398826
691;-398826;-502007;-401401;-398826
692;-398725;-506161;-401106;-398725
693;-398725;-472409;-400577;-398725
694;-398725;-556468;-401738;-398725
695;-398725;-536944;-401306;-398725
696;-398725;-526933;-400759;-398725
697;-398725;-526379;-401172;-398725
698;-398321;-522201;-401215;-398321
699;-395213;-522442;-402568;-395213
700;-395213;-487024;-401547;-395213
701;-394747;-527135;-397615;-394747
702;-394580;-547017;-398330;-394580
703;-394580;-533561;-397839;-394580
704;-394423;-467022;-396858;-394423
705;-394089;-547072;-397990;-394089
706;-393658;-532302;-397703;-393658
707;-393100;-503659;-396302;-393100
708;-393100;-481875;-396124;-393100
709;-392915;-479789;-395402;-392915
710;-392854;-531024;-395503;-392854
711;-392669;-459610;-395546;-392669
712;-392669;-546933;-395161;-392669
713;-392503;-498839;-394839;-392503
714;-392503;-523563;-394827;-392503
715;-392503;-477562;-394767;-392503
716;-392503;-486392;-394840;-392503
717;-392183;-503043;-395075;-392183
718;-391967;-471410;-395461;-391967
719;-391967;-528176;-395084;-391967
720;-391269;-486925;-393686;-391269
721;-391269;-511558;-394636;-391269
722;-391198;-457162;-393384;-391198
723;-390520;-511769;-393436;-390520
724;-390450;-551719;-393913;-390450
725;-390437;-490768;-392916;-390437
726;-389534;-503065;-393031;-389534
727;-389534;-512509;-393526;-389534
728;-389406;-529290;-391663;-389406
729;-388406;-515228;-391989;-388406
730;-388161;-472200;-392226;-388161
731;-387286;-511925;-391187;-387286
732;-384690;-471461;-391575;-384690
733;-383207;-511899;-390220;-383207
734;-382277;-491936;-387909;-382277
735;-382149;-510032;-386595;-382149
736;-382149;-485940;-384232;-382149
737;-381418;-503694;-384479;-381418
738;-381418;-472769;-384348;-381418
739;-380805;-518160;-383696;-380805
740;-380805;-465773;-383894;-380805
741;-380805;-480267;-382816;-380805
742;-380805;-553317;-383050;-380805
743;-380805;-479422;-382738;-380805
744;-380293;-496819;-383258;-380293
745;-380293;-474258;-383753;-380293
746;-380293;-499064;-382922;-380293
747;-380042;-487338;-382512;-380042
748;-380042;-555432;-382860;-380042
749;-379976;-524696;-382592;-379976
750;-379976;-508547;-382670;-379976
751;-379100;-497634;-382823;-379100
752;-379100;-490403;-382434;-379100
753;-379053;-486995;-381707;-379053
754;-379053;-469174;-381589;-379053
755;-379053;-519196;-381042;-379053
756;-378955;-525199;-381661;-378955
757;-378306;-504178;-382401;-378306
758;-378306;-491000;-381354;-378306
759;-378306;-454393;-380030;-378306
760;-378306;-458396;-380526;-378306
761;-378306;-536119;-380869;-378306
762;-378192;-517564;-380791;-378192
763;-378192;-459699;-380665;-378192
764;-378192;-509481;-380404;-378192
765;-378192;-475982;-380149;-378192
766;-378192;-505438;-380967;-378192
767;-377609;-464798;-380095;-377609
768;-377609;-463327;-380860;-377609
769;-377286;-517374;-379842;-377286
770;-377286;-469454;-379992;-377286
771;-377286;-480187;-379687;-377286
772;-377286;-468466;-379531;-377286
773;-377133;-493199;-379676;-377133
774;-376789;-517771;-380259;-376789
775;-376752;-512394;-379991;-376752
776;-376269;-495418;-379279;-376269
777;-376035;-524143;-379000;-376035
778;-375998;-492611;-378210;-375998
779;-375739;-487233;-378523;-375739
780;-374876;-459090;-378398;-374876
781;-374840;-466874;-378418;-374840
782;-374840;-501357;-377281;-374840
783;-374840;-516887;-377085;-374840
784;-374648;-484173;-377116;-374648
785;-373921;-527509;-377162;-373921
786;-373921;-482971;-376560;-373921
787;-373921;-467880;-375887;-373921
788;-373921;-531273;-376284;-373921
789;-373921;-495807;-376603;-373921
790;-373921;-512784;-376792;-373921
791;-373921;-513221;-376715;-373921
792;-373921;-489693;-375968;-373921
793;-373921;-463519;-376198;-373921
794;-373921;-474469;-376389;-373921
795;-373921;-541770;-377076;-373921
796;-373921;-517020;-376339;-373921
797;-373921;-462366;-375908;-373921
798;-373712;-503304;-376617;-373712
799;-373712;-517682;-377040;-373712
800;-373712;-484793;-376322;-373712
801;-372654;-520227;-375901;-372654
802;-372582;-468742;-375544;-372582
803;-372582;-482906;-374842;-372582
804;-372582;-529842;-375269;-372582
805;-372582;-491266;-375202;-372582
806;-372582;-478006;-374760;-372582
807;-372582;-530748;-375199;-372582
808;-372582;-523019;-374983;-372582
809;-371466;-500926;-374633;-371466
810;-371466;-460236;-374682;-371466
811;-370522;-466299;-374239;-370522
812;-370522;-477402;-374684;-370522
813;-370522;-480852;-372783;-370522
814;-370522;-491100;-373009;-370522
815;-370522;-459667;-373003;-370522
816;-370522;-530097;-373090;-370522
817;-370522;-499583;-372873;-370522
818;-370522;-515491;-373032;-370522
819;-370493;-469531;-373171;-370493
820;-370201;-462541;-373239;-370201
821;-370201;-488221;-373284;-370201
822;-370201;-473258;-372772;-370201
823;-370055;-475800;-372926;-370055
824;-369984;-473962;-372950;-369984
825;-369903;-479428;-372964;-369903
826;-369556;-494770;-372073;-369556
827;-369289;-494766;-373322;-369289
828;-368863;-455962;-371701;-368863
829;-368492;-538340;-372663;-368492
830;-368492;-526055;-371391;-368492
831;-368492;-506732;-371234;-368492
832;-368492;-474562;-370690;-368492
833;-368441;-472559;-371047;-368441
834;-368441;-467020;-371335;-368441
835;-367870;-487780;-371277;-367870
836;-367107;-525345;-372344;-367107
837;-366469;-562637;-371661;-366469
838;-365857;-496336;-369450;-365857
839;-365231;-530248;-368309;-365231
840;-364564;-474943;-368621;-364564
841;-364079;-437303;-367394;-364079
842;-362905;-480785;-366872;-362905
843;-362905;-520429;-366730;-362905
844;-362905;-491914;-365332;-362905
845;-362905;-502467;-365336;-362905
846;-362905;-452579;-365397;-362905
847;-362214;-458444;-364957;-362214
848;-362008;-489852;-366432;-362008
849;-361775;-468163;-364652;-361775
850;-361378;-470650;-365464;-361378
851;-361007;-477357;-365562;-361007
852;-361007;-459271;-363957;-361007
853;-360461;-513512;-363488;-360461
854;-359837;-490707;-363371;-359837
855;-359150;-487985;-363522;-359150
856;-359150;-448522;-362275;-359150
857;-359150;-485498;-361856;-359150
858;-359150;-490855;-361195;-359150
859;-359150;-453375;-361116;-359150
860;-359108;-469532;-361716;-359108
861;-359083;-487727;-362200;-359083
862;-359057;-496603;-362101;-359057
863;-358854;-527661;-362141;-358854
864;-358803;-490001;-361227;-358803
865;-358736;-474214;-361869;-358736
866;-358736;-485074;-361696;-358736
867;-358736;-461331;-361237;-358736
868;-358736;-487522;-361116;-358736
869;-358736;-455024;-361011;-358736
870;-357674;-505321;-361058;-357674
871;-357459;-488205;-361548;-357459
872;-357459;-451403;-359698;-357459
873;-357459;-498460;-359612;-357459
874;-357459;-454689;-359210;-357459
875;-357459;-491193;-359780;-357459
876;-357177;-428954;-359818;-357177
877;-356923;-424030;-359499;-356923
878;-356923;-469571;-359522;-356923
879;-356818;-455478;-359257;-356818
880;-356648;-530478;-359911;-356648
881;-356648;-458386;-358449;-356648
882;-356648;-446630;-359004;-356648
883;-356648;-468397;-358570;-356648
884;-356467;-477163;-358997;-356467
885;-356467;-472503;-358782;-356467
886;-354917;-515626;-359076;-354917
887;-353419;-441013;-358857;-353419
888;-353419;-499429;-358136;-353419
889;-353281;-453907;-355796;-353281
890;-353281;-420882;-355533;-353281
891;-353281;-482206;-355607;-353281
892;-353281;-461259;-355599;-353281
893;-353281;-470381;-355482;-353281
894;-353281;-443481;-356005;-353281
895;-353281;-464625;-355709;-353281
896;-353281;-502711;-355590;-353281
897;-353281;-457866;-355674;-353281
898;-353281;-458261;-355648;-353281
899;-353281;-467844;-356037;-353281
900;-353281;-510070;-356549;-353281
901;-353281;-469219;-355534;-353281
902;-353281;-468967;-355423;-353281
903;-353281;-510427;-356035;-353281
904;-353281;-453946;-355504;-353281
905;-352547;-446863;-355594;-352547
906;-352110;-467592;-355824;-352110
907;-352110;-510412;-354723;-352110
908;-352110;-465394;-354554;-352110
909;-352110;-504440;-354642;-352110
910;-352110;-478349;-354718;-352110
911;-351628;-471509;-354417;-351628
912;-350827;-490145;-354946;-350827
913;-348605;-432046;-354703;-348605
914;-348084;-444448;-354404;-348084
915;-348084;-506172;-351839;-348084
916;-348084;-464874;-350147;-348084
917;-347911;-448071;-350305;-347911
918;-347911;-432139;-350734;-347911
919;-347844;-474839;-350159;-347844
920;-347824;-469122;-350609;-347824
921;-347742;-491308;-351100;-347742
922;-347563;-473628;-350699;-347563
923;-347224;-423668;-350398;-347224
924;-347126;-463310;-350590;-347126
925;-347126;-475705;-350164;-347126
926;-346778;-459443;-349634;-346778
927;-346778;-457144;-349823;-346778
928;-346778;-459706;-349740;-346778
929;-346588;-458955;-349023;-346588
930;-346438;-440784;-349695;-346438
931;-346188;-461372;-349544;-346188
932;-345599;-480804;-349901;-345599
933;-344864;-433366;-348221;-344864
934;-344214;-442944;-347771;-344214
935;-344153;-442322;-346797;-344153
936;-344153;-429249;-346742;-344153
937;-344153;-453559;-346634;-344153
938;-344060;-502282;-346528;-344060
939;-344060;-457421;-346578;-344060
940;-344060;-424422;-346066;-344060
941;-343905;-479624;-346230;-343905
942;-343727;-469703;-346901;-343727
943;-343727;-479431;-347573;-343727
944;-343727;-459466;-346511;-343727
945;-343727;-485082;-346326;-343727
946;-343727;-453108;-346310;-343727
947;-343571;-474546;-346525;-343571
948;-343571;-463995;-346246;-343571
949;-343571;-436121;-345716;-343571
950;-343330;-465175;-346092;-343330
951;-343031;-506617;-345915;-343031
952;-342090;-477758;-346429;-342090
953;-341781;-479845;-345404;-341781
954;-341781;-514046;-344887;-341781
955;-338229;-441104;-344075;-338229
956;-337017;-494503;-344251;-337017
957;-337017;-465431;-341233;-337017
958;-336836;-471634;-339476;-336836
959;-336836;-431183;-340447;-336836
960;-336836;-449582;-339258;-336836
961;-336836;-440263;-339105;-336836
962;-336836;-429134;-338790;-336836
963;-336836;-485808;-339287;-336836
964;-336836;-459613;-339159;-336836
965;-336836;-469879;-339481;-336836
966;-336836;-423808;-339669;-336836
967;-336836;-497750;-339331;-336836
968;-336365;-453797;-339428;-336365
969;-336365;-485731;-339419;-336365
970;-336365;-437991;-338709;-336365
971;-336365;-429803;-338731;-336365
972;-336365;-485797;-338994;-336365
973;-333400;-421611;-338353;-333400
974;-333400;-444716;-338763;-333400
975;-333400;-473159;-336251;-333400
976;-333400;-433791;-335658;-333400
977;-333347;-398641;-335161;-333347
978;-333339;-453628;-336585;-333339
979;-332987;-469191;-337005;-332987
980;-332987;-437725;-337466;-332987
981;-332987;-461068;-335345;-332987
982;-332987;-480170;-335853;-332987
983;-332652;-429713;-335164;-332652
984;-332652;-462053;-335995;-332652
985;-332652;-453693;-335017;-332652
986;-332652;-459761;-335608;-332652
987;-332652;-455550;-335241;-332652
988;-332652;-462622;-335375;-332652
989;-332149;-424504;-335194;-332149
990;-331921;-491111;-335094;-331921
991;-330437;-452377;-334712;-330437
992;-330437;-446025;-334497;-330437
993;-328216;-416335;-332862;-328216
994;-328216;-456643;-332502;-328216
995;-328216;-471093;-330886;-328216
996;-328129;-416584;-330467;-328129
997;-328129;-503100;-331143;-328129
998;-328129;-404232;-330504;-328129
999;-328129;-470891;-330854;-328129
1000;-328129;-485673;-330982;-328129
1001;-328129;-466581;-330328;-328129
1002;-327993;-441172;-330390;-327993
1003;-327993;-447570;-330871;-327993
1004;-327993;-478798;-330366;-327993
1005;-327325;-471468;-330097;-327325
1006;-327325;-425629;-330876;-327325
1007;-327325;-477267;-329681;-327325
1008;-327325;-461996;-330100;-327325
1009;-326910;-438825;-330216;-326910
1010;-326910;-463108;-329579;-326910
1011;-326211;-417225;-329188;-326211
1012;-325625;-466908;-329139;-325625
1013;-325625;-443512;-329054;-325625
1014;-325625;-461003;-328295;-325625
1015;-325625;-435195;-327838;-325625
1016;-325625;-460327;-327808;-325625
1017;-325625;-447758;-328418;-325625
1018;-325625;-456112;-328154;-325625
1019;-325428;-473723;-327555;-325428
1020;-325173;-423413;-328578;-325173
1021;-324803;-433038;-328250;-324803
1022;-324534;-506271;-328106;-324534
1023;-324454;-437112;-327118;-324454
1024;-324454;-424672;-327134;-324454
1025;-324454;-481560;-326482;-324454
1026;-324454;-442046;-327147;-324454
1027;-323915;-478355;-326766;-323915
1028;-323687;-452125;-327440;-323687
1029;-323268;-437738;-326661;-323268
1030;-323268;-447829;-326400;-323268
1031;-323268;-440875;-325318;-323268
1032;-323268;-448341;-325026;-323268
1033;-323268;-461199;-325915;-323268
1034;-323268;-437736;-325590;-323268
1035;-322885;-424193;-325612;-322885
1036;-322730;-445104;-325677;-322730
1037;-322730;-419257;-325186;-322730
1038;-322659;-465333;-325566;-322659
1039;-322659;-439766;-325381;-322659
1040;-322659;-434600;-324881;-322659
1041;-322659;-422208;-325239;-322659
1042;-322659;-446065;-325061;-322659
1043;-322659;-444152;-325608;-322659
1044;-322659;-440088;-325155;-322659
1045;-322659;-468696;-325053;-322659
1046;-321936;-391121;-324652;-321936
1047;-321483;-452375;-325914;-321483
1048;-321483;-472410;-324983;-321483
1049;-321483;-433198;-323427;-321483
1050;-321483;-417722;-323668;-321483
1051;-321483;-440952;-323613;-321483
1052;-321483;-489544;-324827;-321483
1053;-321483;-421408;-323928;-321483
1054;-320867;-431705;-324643;-320867
1055;-320767;-440209;-323586;-320767
1056;-320150;-522798;-323840;-320150
1057;-320150;-483477;-322698;-320150
1058;-320150;-404661;-322690;-320150
1059;-320139;-423744;-322852;-320139
1060;-320139;-447424;-322375;-320139
1061;-320139;-480510;-322638;-320139
1062;-320139;-486641;-323408;-320139
1063;-320139;-456418;-322115;-320139
1064;-320139;-422324;-322499;-320139
1065;-319971;-433552;-322569;-319971
1066;-319971;-448933;-322673;-319971
1067;-319174;-445512;-322324;-319174
1068;-318489;-422002;-322763;-318489
1069;-318489;-458745;-321786;-318489
1070;-318489;-426921;-320739;-318489
1071;-318489;-390547;-320822;-318489
1072;-318489;-392714;-320473;-318489
1073;-318489;-401310;-320566;-318489
1074;-318489;-385648;-320739;-318489
1075;-318489;-403014;-320807;-318489
1076;-318489;-464822;-321172;-318489
1077;-318489;-402120;-320571;-318489
1078;-318489;-410133;-321296;-318489
1079;-318489;-418015;-320678;-318489
1080;-318489;-457551;-321344;-318489
1081;-318489;-392905;-320686;-318489
1082;-318052;-419076;-320642;-318052
1083;-318052;-422088;-320980;-318052
1084;-318052;-415278;-320205;-318052
1085;-318035;-421190;-320392;-318035
1086;-317624;-412645;-320215;-317624
1087;-317553;-493797;-321040;-317553
1088;-317553;-516052;-320065;-317553
1089;-317553;-448978;-320581;-317553
1090;-317553;-418797;-320288;-317553
1091;-317553;-501352;-321002;-317553
1092;-317481;-466034;-319676;-317481
1093;-317481;-456644;-320106;-317481
1094;-317458;-445501;-319720;-317458
1095;-316548;-414470;-320117;-316548
1096;-316527;-419910;-321577;-316527
1097;-316291;-439746;-319547;-316291
1098;-316173;-427552;-319841;-316173
1099;-316173;-456838;-319353;-316173
1100;-316173;-437501;-318505;-316173
1101;-316173;-469718;-318784;-316173
1102;-316173;-440352;-318802;-316173
1103;-315692;-454763;-318602;-315692
1104;-315646;-462444;-318652;-315646
1105;-315573;-403871;-318096;-315573
1106;-315573;-471013;-318628;-315573
1107;-315573;-400233;-317844;-315573
1108;-315494;-412770;-317674;-315494
1109;-315494;-428341;-317869;-315494
1110;-315494;-444565;-317863;-315494
1111;-315328;-477982;-318108;-315328
1112;-313843;-458494;-318808;-313843
1113;-313843;-457812;-317687;-313843
1114;-313843;-499220;-316521;-313843
1115;-313843;-424708;-316190;-313843
1116;-313843;-404077;-315738;-313843
1117;-313843;-429572;-315928;-313843
1118;-313843;-401378;-315648;-313843
1119;-313843;-397948;-316231;-313843
1120;-313843;-423964;-316321;-313843
1121;-313769;-456879;-316855;-313769
1122;-313769;-399283;-316301;-313769
1123;-313769;-463292;-316509;-313769
1124;-313769;-422734;-316786;-313769
1125;-313769;-446084;-316628;-313769
1126;-309911;-412386;-316283;-309911
1127;-306441;-443540;-315621;-306441
1128;-305642;-448358;-313267;-305642
1129;-305642;-431298;-309163;-305642
1130;-305642;-469154;-308383;-305642
1131;-305642;-436346;-309030;-305642
1132;-305642;-386920;-308036;-305642
1133;-305527;-456195;-307821;-305527
1134;-305527;-454941;-308310;-305527
1135;-305527;-388594;-307806;-305527
1136;-305527;-435929;-308406;-305527
1137;-305527;-418191;-308128;-305527
1138;-305308;-394253;-307535;-305308
1139;-305231;-369628;-308441;-305231
1140;-305231;-398135;-308256;-305231
1141;-305231;-403228;-307104;-305231
1142;-304959;-411957;-307559;-304959
1143;-304276;-465882;-307940;-304276
1144;-304276;-436751;-308009;-304276
1145;-303781;-457761;-306887;-303781
1146;-303781;-454104;-306841;-303781
1147;-301450;-406914;-306078;-301450
1148;-301450;-418509;-306422;-301450
1149;-301450;-420065;-303699;-301450
1150;-301450;-394442;-303891;-301450
1151;-301450;-419342;-304185;-301450
1152;-301450;-383080;-303811;-301450
1153;-301450;-391490;-304217;-301450
1154;-299752;-399924;-303625;-299752
1155;-299722;-438029;-303525;-299722
1156;-298878;-455852;-302034;-298878
1157;-298514;-432719;-302868;-298514
1158;-298419;-402227;-301465;-298419
1159;-298419;-374448;-300743;-298419
1160;-298419;-419159;-301401;-298419
1161;-298419;-451873;-300830;-298419
1162;-298419;-385352;-300714;-298419
1163;-298419;-437007;-300995;-298419
1164;-298419;-391343;-300759;-298419
1165;-298419;-388891;-300576;-298419
1166;-298404;-432595;-301012;-298404
1167;-298404;-403079;-301299;-298404
1168;-298404;-435094;-301192;-298404
1169;-298404;-402232;-300713;-298404
1170;-298125;-404116;-301210;-298125
1171;-297940;-428842;-301162;-297940
1172;-297661;-435675;-300453;-297661
1173;-297661;-438448;-300360;-297661
1174;-297661;-357471;-299519;-297661
1175;-296556;-427683;-300149;-296556
1176;-296556;-393590;-299597;-296556
1177;-296556;-426782;-299382;-296556
1178;-296556;-446289;-299674;-296556
1179;-296556;-436539;-299038;-296556
1180;-296556;-446289;-299262;-296556
1181;-296556;-394849;-299055;-296556
1182;-296556;-425185;-298990;-296556
1183;-296556;-424876;-298868;-296556
1184;-296556;-402987;-299360;-296556
1185;-296556;-375714;-298395;-296556
1186;-296556;-384458;-299110;-296556
1187;-296556;-396807;-298979;-296556
1188;-296556;-389728;-298865;-296556
1189;-296556;-414554;-298745;-296556
1190;-296556;-410027;-298772;-296556
1191;-296556;-467281;-299554;-296556
1192;-296556;-434402;-299533;-296556
1193;-296556;-414277;-298616;-296556
1194;-296555;-451833;-299217;-296555
1195;-296555;-380871;-298522;-296555
1196;-292988;-391646;-299254;-292988
1197;-292109;-416520;-298805;-292109
1198;-289259;-443203;-295529;-289259
1199;-288081;-447595;-294253;-288081
1200;-288081;-404610;-291791;-288081
1201;-288081;-419915;-291210;-288081
1202;-288081;-394073;-290716;-288081
1203;-288081;-432627;-290714;-288081
1204;-287805;-382649;-290182;-287805
1205;-287776;-386134;-290795;-287776
1206;-287776;-442212;-290810;-287776
1207;-287732;-383490;-290055;-287732
1208;-287681;-425908;-290974;-287681
1209;-287636;-382301;-290384;-287636
1210;-287636;-422130;-290464;-287636
1211;-286653;-429994;-289870;-286653
1212;-282026;-395052;-291311;-282026
1213;-280878;-427986;-291409;-280878
1214;-280878;-419678;-285886;-280878
1215;-280878;-384231;-283719;-280878
1216;-280878;-421256;-283679;-280878
1217;-280878;-454015;-283389;-280878
1218;-280878;-403802;-283658;-280878
1219;-280878;-438974;-283683;-280878
1220;-280507;-458267;-282880;-280507
1221;-280507;-374773;-282847;-280507
1222;-280507;-336140;-282157;-280507
1223;-280207;-391794;-282463;-280207
1224;-279963;-442446;-283240;-279963
1225;-279612;-419227;-283736;-279612
1226;-279369;-360340;-282782;-279369
1227;-279369;-420546;-282462;-279369
1228;-279362;-434079;-281995;-279362
1229;-279362;-413625;-282039;-279362
1230;-279362;-384311;-281874;-279362
1231;-279362;-372997;-281358;-279362
1232;-279362;-393275;-281947;-279362
1233;-279362;-367568;-281930;-279362
1234;-279362;-381275;-281606;-279362
1235;-279362;-439286;-282287;-279362
1236;-279362;-404717;-281528;-279362
1237;-279362;-381384;-281569;-279362
1238;-279362;-381411;-282052;-279362
1239;-279362;-374118;-281867;-279362
1240;-279309;-434757;-282193;-279309
1241;-279309;-345437;-281896;-279309
1242;-279309;-409384;-282126;-279309
1243;-279309;-364438;-281455;-279309
1244;-279309;-412708;-281856;-279309
1245;-279208;-435631;-282145;-279208
1246;-279208;-428007;-281889;-279208
1247;-279208;-387248;-281463;-279208
1248;-279208;-487946;-281990;-279208
1249;-279208;-365015;-281306;-279208
1250;-279208;-390338;-281514;-279208
1251;-278817;-404994;-282539;-278817
1252;-278817;-433918;-282091;-278817
1253;-278817;-417760;-282094;-278817
1254;-278817;-361266;-281686;-278817
1255;-278806;-394729;-281437;-278806
1256;-278806;-439777;-281369;-278806
1257;-278806;-398533;-281481;-278806
1258;-278419;-429440;-281274;-278419
1259;-277365;-421386;-281376;-277365
1260;-277365;-360301;-281171;-277365
1261;-277143;-408102;-280490;-277143
1262;-277143;-401675;-280119;-277143
1263;-277143;-379276;-279246;-277143
1264;-277143;-340742;-279489;-277143
1265;-277143;-399209;-279900;-277143
1266;-277143;-405083;-279935;-277143
1267;-277143;-420558;-279415;-277143
1268;-277143;-372679;-279687;-277143
1269;-277143;-370649;-279356;-277143
1270;-277143;-391927;-279859;-277143
1271;-276960;-424015;-279835;-276960
1272;-276960;-430692;-279718;-276960
1273;-276960;-360321;-279075;-276960
1274;-276960;-430018;-279472;-276960
1275;-276960;-403915;-279216;-276960
1276;-276957;-420096;-279626;-276957
1277;-276957;-379138;-279629;-276957
1278;-276957;-376069;-279074;-276957
1279;-276848;-393184;-279345;-276848
1280;-276491;-357911;-279586;-276491
1281;-276381;-407686;-280004;-276381
1282;-276381;-386542;-279742;-276381
1283;-276381;-390592;-278609;-276381
1284;-276381;-340414;-278206;-276381
1285;-276312;-359485;-278492;-276312
1286;-276312;-386349;-279008;-276312
1287;-275426;-378638;-278870;-275426
1288;-275426;-399539;-279505;-275426
1289;-275426;-354147;-277726;-275426
1290;-274961;-381538;-277853;-274961
1291;-273699;-414428;-277910;-273699
1292;-273256;-372502;-276656;-273256
1293;-273256;-396164;-276206;-273256
1294;-272926;-328995;-275084;-272926
1295;-272926;-376062;-275891;-272926
1296;-272926;-383952;-275296;-272926
1297;-272926;-403218;-275555;-272926
1298;-272926;-380207;-275092;-272926
1299;-272926;-412822;-276033;-272926
1300;-272926;-431926;-275542;-272926
1301;-272926;-422708;-275962;-272926
1302;-272926;-395385;-275436;-272926
1303;-272926;-382536;-275159;-272926
1304;-272886;-389083;-275095;-272886
1305;-272792;-406096;-276031;-272792
1306;-268470;-401648;-276250;-268470
1307;-268430;-429709;-276510;-268430
1308;-268370;-368845;-271618;-268370
1309;-268273;-372245;-271663;-268273
1310;-267275;-389603;-270260;-267275
1311;-265408;-371035;-271221;-265408
1312;-265408;-407065;-270433;-265408
1313;-265408;-388226;-268148;-265408
1314;-265408;-347182;-267750;-265408
1315;-265408;-430567;-268023;-265408
1316;-265408;-384453;-268289;-265408
1317;-265408;-414529;-268076;-265408
1318;-265217;-427714;-268272;-265217
1319;-264664;-356095;-267563;-264664
1320;-264664;-383764;-267813;-264664
1321;-264664;-381658;-267110;-264664
1322;-263673;-367374;-266723;-263673
1323;-263673;-381658;-267116;-263673
1324;-263516;-386197;-266315;-263516
1325;-263516;-348556;-265819;-263516
1326;-263516;-431915;-265617;-263516
1327;-263028;-373936;-265734;-263028
1328;-263028;-369247;-265862;-263028
