Iterations;Overall best;Worst;Average;Best;FFE
0;-3,76405e+06;-5,43516e+06;-4,54132e+06;-3,76405e+06;1000
1;-3,46935e+06;-4,69615e+06;-4,08749e+06;-3,46935e+06;1988
2;-3,44194e+06;-4,39964e+06;-3,79509e+06;-3,44194e+06;2965
3;-3,12661e+06;-4,14687e+06;-3,5941e+06;-3,12661e+06;3932
4;-3,08291e+06;-4,02301e+06;-3,45461e+06;-3,08291e+06;4913
5;-3,04126e+06;-3,88166e+06;-3,25227e+06;-3,04126e+06;5891
6;-2,98189e+06;-3,37371e+06;-3,11785e+06;-2,98189e+06;6866
7;-2,93933e+06;-3,31041e+06;-3,06351e+06;-2,93933e+06;7842
8;-2,85588e+06;-3,2617e+06;-3,01068e+06;-2,85588e+06;8814
9;-2,81374e+06;-3,29524e+06;-2,96147e+06;-2,81374e+06;9785
10;-2,76533e+06;-3,15961e+06;-2,91089e+06;-2,76533e+06;10750
11;-2,67738e+06;-3,1183e+06;-2,85268e+06;-2,67738e+06;11730
12;-2,6413e+06;-3,02548e+06;-2,79663e+06;-2,6413e+06;12708
13;-2,5844e+06;-2,97744e+06;-2,72921e+06;-2,5844e+06;13684
14;-2,50215e+06;-2,94116e+06;-2,68784e+06;-2,50215e+06;14665
15;-2,46327e+06;-2,96382e+06;-2,63322e+06;-2,46327e+06;15642
16;-2,43373e+06;-2,81143e+06;-2,55748e+06;-2,43373e+06;16623
17;-2,41029e+06;-2,83316e+06;-2,50913e+06;-2,41029e+06;17608
18;-2,38067e+06;-2,71854e+06;-2,47112e+06;-2,38067e+06;18589
19;-2,34059e+06;-2,68726e+06;-2,43806e+06;-2,34059e+06;19562
20;-2,26527e+06;-2,62868e+06;-2,40247e+06;-2,26527e+06;20537
21;-2,25277e+06;-2,62923e+06;-2,36288e+06;-2,25277e+06;21517
22;-2,22179e+06;-2,57519e+06;-2,31667e+06;-2,22179e+06;22492
23;-2,15397e+06;-2,54974e+06;-2,28235e+06;-2,15397e+06;23468
24;-2,11978e+06;-2,49727e+06;-2,23568e+06;-2,11978e+06;24448
25;-2,08088e+06;-2,40572e+06;-2,18486e+06;-2,08088e+06;25417
26;-2,07466e+06;-2,41156e+06;-2,15458e+06;-2,07466e+06;26394
27;-2,03663e+06;-2,41654e+06;-2,13686e+06;-2,03663e+06;27375
28;-1,99645e+06;-2,32805e+06;-2,10943e+06;-1,99645e+06;28357
29;-1,9757e+06;-2,2921e+06;-2,07525e+06;-1,9757e+06;29327
30;-1,9468e+06;-2,28558e+06;-2,04532e+06;-1,9468e+06;30311
31;-1,935e+06;-2,3235e+06;-2,02466e+06;-1,935e+06;31288
32;-1,91916e+06;-2,22614e+06;-2,00409e+06;-1,91916e+06;32271
33;-1,90473e+06;-2,21724e+06;-1,98322e+06;-1,90473e+06;33245
34;-1,89805e+06;-2,19912e+06;-1,97277e+06;-1,89805e+06;34226
35;-1,85593e+06;-2,2285e+06;-1,95837e+06;-1,85593e+06;35197
36;-1,85593e+06;-2,1748e+06;-1,9451e+06;-1,85665e+06;36176
37;-1,83712e+06;-2,17311e+06;-1,92254e+06;-1,83712e+06;37155
38;-1,81054e+06;-2,11503e+06;-1,89625e+06;-1,81054e+06;38133
39;-1,80514e+06;-2,10991e+06;-1,87834e+06;-1,80514e+06;39111
40;-1,79092e+06;-2,06509e+06;-1,86071e+06;-1,79092e+06;40087
41;-1,77269e+06;-2,09535e+06;-1,84946e+06;-1,77269e+06;41071
