Iterations;Overall best;Worst;Average;Best;FFE
0;-3.88048e+06;-4.97294e+06;-4.49399e+06;-3.88048e+06;100
1;-3.73592e+06;-4.8101e+06;-4.18034e+06;-3.73592e+06;198
2;-3.70002e+06;-4.70679e+06;-4.01731e+06;-3.70002e+06;296
3;-3.69967e+06;-4.76073e+06;-3.97784e+06;-3.69967e+06;395
4;-3.59392e+06;-4.33134e+06;-3.82094e+06;-3.59392e+06;491
5;-3.48227e+06;-4.60988e+06;-3.83731e+06;-3.48227e+06;588
6;-3.39008e+06;-4.78642e+06;-3.75081e+06;-3.39008e+06;685
7;-3.38884e+06;-4.79348e+06;-3.6921e+06;-3.38884e+06;783
8;-3.32947e+06;-5.16053e+06;-3.61227e+06;-3.32947e+06;880
9;-3.25225e+06;-4.76136e+06;-3.56972e+06;-3.25225e+06;979
10;-3.18129e+06;-5.25744e+06;-3.56315e+06;-3.18129e+06;1076
11;-3.18059e+06;-4.4829e+06;-3.46022e+06;-3.18059e+06;1175
12;-3.14132e+06;-4.21566e+06;-3.39296e+06;-3.14132e+06;1272
13;-3.07132e+06;-5.20285e+06;-3.4307e+06;-3.07132e+06;1369
14;-3.01152e+06;-4.15365e+06;-3.33863e+06;-3.01152e+06;1464
15;-3.00573e+06;-4.532e+06;-3.29062e+06;-3.00573e+06;1561
16;-2.98647e+06;-4.76554e+06;-3.26634e+06;-2.98647e+06;1658
17;-2.95044e+06;-5.09789e+06;-3.31338e+06;-2.95044e+06;1754
18;-2.92624e+06;-4.50371e+06;-3.24872e+06;-2.92624e+06;1851
19;-2.92624e+06;-4.85678e+06;-3.25935e+06;-2.93975e+06;1951
20;-2.89508e+06;-5.01509e+06;-3.23094e+06;-2.89508e+06;2048
21;-2.89228e+06;-4.71409e+06;-3.23912e+06;-2.89228e+06;2147
22;-2.86732e+06;-4.49184e+06;-3.1726e+06;-2.86732e+06;2241
23;-2.82573e+06;-4.87868e+06;-3.23908e+06;-2.82573e+06;2339
24;-2.82573e+06;-4.65443e+06;-3.14262e+06;-2.82735e+06;2433
25;-2.76105e+06;-4.70087e+06;-3.09562e+06;-2.76105e+06;2532
26;-2.74822e+06;-4.60286e+06;-3.023e+06;-2.74822e+06;2630
27;-2.72764e+06;-4.59801e+06;-3.0746e+06;-2.72764e+06;2727
28;-2.71887e+06;-4.3719e+06;-3.01161e+06;-2.71887e+06;2823
29;-2.68005e+06;-4.31664e+06;-2.9776e+06;-2.68005e+06;2920
30;-2.68005e+06;-4.5137e+06;-2.992e+06;-2.68393e+06;3020
31;-2.66793e+06;-3.84832e+06;-2.93799e+06;-2.66793e+06;3119
32;-2.65771e+06;-4.67732e+06;-2.98476e+06;-2.65771e+06;3217
