Iterations;Overall best;Worst;Average;Best;FFE
0;-3.82264e+06;-5.54683e+06;-4.52216e+06;-3.82264e+06;1000
1;-3.67204e+06;-5.13168e+06;-4.35663e+06;-3.67204e+06;2000
2;-3.50546e+06;-5.16787e+06;-4.25906e+06;-3.50546e+06;3000
3;-3.45671e+06;-5.13819e+06;-4.18459e+06;-3.45671e+06;4000
4;-3.45671e+06;-5.10823e+06;-4.11683e+06;-3.4899e+06;5000
5;-3.41573e+06;-4.98164e+06;-4.11548e+06;-3.41573e+06;6000
6;-3.2964e+06;-5.01209e+06;-4.07091e+06;-3.2964e+06;7000
7;-3.19087e+06;-5.13805e+06;-4.0468e+06;-3.19087e+06;8000
8;-3.19087e+06;-5.01967e+06;-3.94974e+06;-3.20517e+06;9000
9;-3.19087e+06;-4.78984e+06;-3.83524e+06;-3.21845e+06;10000
10;-3.16521e+06;-4.83782e+06;-3.84434e+06;-3.16521e+06;11000
11;-3.16521e+06;-4.91629e+06;-3.82631e+06;-3.2072e+06;12000
12;-3.15085e+06;-5.05385e+06;-3.82688e+06;-3.15085e+06;13000
13;-3.12955e+06;-4.8289e+06;-3.83586e+06;-3.12955e+06;14000
14;-3.12955e+06;-4.81137e+06;-3.80291e+06;-3.13298e+06;15000
15;-3.12955e+06;-4.9358e+06;-3.817e+06;-3.1313e+06;16000
16;-3.12955e+06;-4.8648e+06;-3.80114e+06;-3.13132e+06;17000
17;-3.12955e+06;-5.04387e+06;-3.80493e+06;-3.14326e+06;18000
18;-3.0864e+06;-4.87435e+06;-3.80723e+06;-3.0864e+06;19000
19;-3.0864e+06;-4.84158e+06;-3.80268e+06;-3.1056e+06;20000
20;-3.0864e+06;-4.91292e+06;-3.79644e+06;-3.16895e+06;21000
21;-3.0864e+06;-4.85405e+06;-3.80779e+06;-3.11823e+06;22000
22;-3.03315e+06;-5.08065e+06;-3.82194e+06;-3.03315e+06;23000
23;-3.03315e+06;-4.90305e+06;-3.7931e+06;-3.04217e+06;24000
24;-3.03315e+06;-4.91531e+06;-3.79118e+06;-3.03449e+06;25000
