Iterations;Overall best;Worst;Average;Best;FFE
0;-3.82264e+06;-5.54683e+06;-4.52216e+06;-3.82264e+06;1000
1;-3.59093e+06;-5.15384e+06;-4.24096e+06;-3.59093e+06;1999
2;-3.51952e+06;-5.14518e+06;-4.07165e+06;-3.51952e+06;2999
3;-3.22594e+06;-4.85206e+06;-3.96177e+06;-3.22594e+06;3999
4;-3.1899e+06;-5.03547e+06;-3.87847e+06;-3.1899e+06;4999
5;-3.1899e+06;-5.01848e+06;-3.78827e+06;-3.1899e+06;5998
6;-3.11585e+06;-5.0904e+06;-3.71241e+06;-3.11585e+06;6998
7;-3.07494e+06;-5.07139e+06;-3.65533e+06;-3.07494e+06;7998
8;-3.02033e+06;-4.8865e+06;-3.63492e+06;-3.02033e+06;8998
9;-2.98504e+06;-5.03951e+06;-3.59678e+06;-2.98504e+06;9998
10;-2.95671e+06;-5.21622e+06;-3.55545e+06;-2.95671e+06;10998
11;-2.92619e+06;-5.05196e+06;-3.52853e+06;-2.92619e+06;11998
12;-2.86612e+06;-5.16408e+06;-3.46445e+06;-2.86612e+06;12998
13;-2.85271e+06;-4.98313e+06;-3.45158e+06;-2.85271e+06;13997
14;-2.80017e+06;-5.08418e+06;-3.4201e+06;-2.80017e+06;14997
15;-2.75587e+06;-5.00758e+06;-3.42432e+06;-2.75587e+06;15997
16;-2.71614e+06;-4.93595e+06;-3.41258e+06;-2.71614e+06;16997
17;-2.71614e+06;-5.29862e+06;-3.38276e+06;-2.71829e+06;17996
18;-2.68504e+06;-5.28647e+06;-3.40663e+06;-2.68504e+06;18995
19;-2.68504e+06;-5.17409e+06;-3.33813e+06;-2.7007e+06;19994
20;-2.64877e+06;-4.77167e+06;-3.33437e+06;-2.64877e+06;20992
21;-2.58583e+06;-5.04523e+06;-3.30196e+06;-2.58583e+06;21992
22;-2.56156e+06;-4.63538e+06;-3.29079e+06;-2.56156e+06;22991
23;-2.4943e+06;-5.09753e+06;-3.16781e+06;-2.4943e+06;23991
24;-2.46412e+06;-4.78635e+06;-3.20512e+06;-2.46412e+06;24991
25;-2.46412e+06;-4.83878e+06;-3.15723e+06;-2.46823e+06;25990
26;-2.43596e+06;-4.91653e+06;-3.14188e+06;-2.43596e+06;26990
27;-2.41307e+06;-4.63947e+06;-3.10457e+06;-2.41307e+06;27990
28;-2.38938e+06;-4.51385e+06;-3.114e+06;-2.38938e+06;28990
29;-2.3773e+06;-4.7147e+06;-3.10303e+06;-2.3773e+06;29990
30;-2.3773e+06;-4.7944e+06;-3.09264e+06;-2.38349e+06;30990
31;-2.3773e+06;-4.90623e+06;-3.04572e+06;-2.39793e+06;31990
32;-2.3773e+06;-4.77833e+06;-3.07836e+06;-2.38502e+06;32990
33;-2.3773e+06;-4.71221e+06;-3.03838e+06;-2.38892e+06;33989
34;-2.37103e+06;-4.84238e+06;-3.06242e+06;-2.37103e+06;34989
35;-2.32676e+06;-4.69329e+06;-3.04514e+06;-2.32676e+06;35989
36;-2.32676e+06;-4.53928e+06;-3.0445e+06;-2.32905e+06;36989
37;-2.31027e+06;-5.08147e+06;-3.03389e+06;-2.31027e+06;37989
38;-2.28155e+06;-4.7139e+06;-3.00448e+06;-2.28155e+06;38989
39;-2.24942e+06;-4.7154e+06;-3.01225e+06;-2.24942e+06;39989
40;-2.24942e+06;-4.73745e+06;-2.98194e+06;-2.25228e+06;40989
41;-2.24121e+06;-4.89725e+06;-2.95652e+06;-2.24121e+06;41988
42;-2.21364e+06;-4.5477e+06;-2.94312e+06;-2.21364e+06;42988
43;-2.18876e+06;-4.71773e+06;-2.93704e+06;-2.18876e+06;43988
44;-2.18876e+06;-4.78527e+06;-2.94878e+06;-2.19341e+06;44988
45;-2.16988e+06;-4.51351e+06;-2.88032e+06;-2.16988e+06;45988
46;-2.1688e+06;-4.34197e+06;-2.84083e+06;-2.1688e+06;46987
47;-2.1688e+06;-4.45365e+06;-2.81987e+06;-2.17345e+06;47987
48;-2.16346e+06;-4.21817e+06;-2.81105e+06;-2.16346e+06;48987
49;-2.13978e+06;-4.49498e+06;-2.77386e+06;-2.13978e+06;49987
50;-2.10914e+06;-4.21381e+06;-2.76906e+06;-2.10914e+06;50987
51;-2.10914e+06;-4.47599e+06;-2.77429e+06;-2.13126e+06;51987
52;-2.10914e+06;-4.32313e+06;-2.75706e+06;-2.13282e+06;52986
53;-2.08352e+06;-4.34132e+06;-2.7477e+06;-2.08352e+06;53984
54;-2.08352e+06;-4.3585e+06;-2.75436e+06;-2.09251e+06;54984
55;-2.08352e+06;-4.30151e+06;-2.75331e+06;-2.09332e+06;55984
56;-2.08352e+06;-4.21127e+06;-2.69928e+06;-2.09494e+06;56984
57;-2.08352e+06;-4.4294e+06;-2.70777e+06;-2.09549e+06;57983
58;-2.06318e+06;-4.27841e+06;-2.72386e+06;-2.06318e+06;58982
59;-2.05042e+06;-4.36388e+06;-2.71195e+06;-2.05042e+06;59982
60;-2.04578e+06;-4.23494e+06;-2.70945e+06;-2.04578e+06;60982
61;-2.02558e+06;-4.35534e+06;-2.68722e+06;-2.02558e+06;61982
62;-2.02558e+06;-4.51025e+06;-2.69509e+06;-2.03808e+06;62982
63;-2.02558e+06;-4.63557e+06;-2.69315e+06;-2.04548e+06;63982
64;-2.02558e+06;-4.13091e+06;-2.70638e+06;-2.03374e+06;64982
65;-2.02558e+06;-4.43287e+06;-2.71024e+06;-2.02811e+06;65982
66;-2.02558e+06;-4.28773e+06;-2.70373e+06;-2.02811e+06;66981
67;-2.01677e+06;-4.37443e+06;-2.68415e+06;-2.01677e+06;67981
68;-2.01677e+06;-4.27292e+06;-2.69471e+06;-2.05917e+06;68981
69;-2.01071e+06;-4.26102e+06;-2.71011e+06;-2.01071e+06;69981
70;-2.01044e+06;-4.39299e+06;-2.70499e+06;-2.01044e+06;70981
71;-2.00862e+06;-4.62938e+06;-2.73061e+06;-2.00862e+06;71980
72;-2.00862e+06;-4.61746e+06;-2.68826e+06;-2.02289e+06;72980
73;-2.00862e+06;-4.71339e+06;-2.70275e+06;-2.02268e+06;73980
74;-1.98455e+06;-4.48476e+06;-2.69048e+06;-1.98455e+06;74980
75;-1.98455e+06;-4.52224e+06;-2.64216e+06;-2.01152e+06;75980
76;-1.98455e+06;-4.32517e+06;-2.63173e+06;-1.99774e+06;76980
77;-1.98455e+06;-4.17845e+06;-2.61916e+06;-1.99039e+06;77980
78;-1.98455e+06;-4.33114e+06;-2.66131e+06;-1.99676e+06;78980
79;-1.98455e+06;-4.2793e+06;-2.62807e+06;-1.99809e+06;79979
80;-1.9813e+06;-4.46502e+06;-2.63336e+06;-1.9813e+06;80979
81;-1.97571e+06;-4.45454e+06;-2.63674e+06;-1.97571e+06;81979
82;-1.97293e+06;-4.12669e+06;-2.64145e+06;-1.97293e+06;82979
83;-1.96631e+06;-4.5292e+06;-2.64846e+06;-1.96631e+06;83979
84;-1.96185e+06;-4.2555e+06;-2.65993e+06;-1.96185e+06;84979
85;-1.90111e+06;-4.16376e+06;-2.6328e+06;-1.90111e+06;85978
86;-1.90111e+06;-4.28235e+06;-2.64195e+06;-1.94511e+06;86978
87;-1.90111e+06;-4.25258e+06;-2.64012e+06;-1.95464e+06;87978
88;-1.90111e+06;-4.52648e+06;-2.64242e+06;-1.97072e+06;88978
89;-1.90111e+06;-4.44731e+06;-2.64425e+06;-1.95315e+06;89978
90;-1.90111e+06;-4.58137e+06;-2.64231e+06;-1.93836e+06;90978
91;-1.90111e+06;-4.08994e+06;-2.63248e+06;-1.92028e+06;91978
92;-1.90111e+06;-4.48886e+06;-2.6496e+06;-1.90909e+06;92978
93;-1.90111e+06;-4.15478e+06;-2.65066e+06;-1.92103e+06;93978
94;-1.90111e+06;-4.38267e+06;-2.60404e+06;-1.9192e+06;94976
95;-1.90111e+06;-4.40098e+06;-2.61361e+06;-1.90736e+06;95976
96;-1.90111e+06;-4.48605e+06;-2.63436e+06;-1.92722e+06;96976
97;-1.90111e+06;-4.27065e+06;-2.59563e+06;-1.90557e+06;97976
98;-1.90111e+06;-4.04988e+06;-2.60983e+06;-1.91574e+06;98975
99;-1.90055e+06;-4.18893e+06;-2.58421e+06;-1.90055e+06;99975
100;-1.90055e+06;-4.21058e+06;-2.60077e+06;-1.91433e+06;100975
101;-1.90055e+06;-4.03592e+06;-2.59734e+06;-1.92167e+06;101975
102;-1.90055e+06;-4.30148e+06;-2.60242e+06;-1.92885e+06;102975
103;-1.90055e+06;-4.08224e+06;-2.55184e+06;-1.94232e+06;103975
104;-1.90055e+06;-4.1907e+06;-2.60052e+06;-1.9185e+06;104975
105;-1.90055e+06;-4.4345e+06;-2.59097e+06;-1.91917e+06;105975
106;-1.90055e+06;-4.05957e+06;-2.61393e+06;-1.9353e+06;106975
107;-1.90055e+06;-4.02065e+06;-2.60038e+06;-1.92983e+06;107975
108;-1.90055e+06;-4.27226e+06;-2.60309e+06;-1.91988e+06;108975
109;-1.90055e+06;-4.50476e+06;-2.61838e+06;-1.93156e+06;109974
110;-1.90055e+06;-4.19456e+06;-2.58978e+06;-1.93238e+06;110974
111;-1.89887e+06;-4.23793e+06;-2.57887e+06;-1.89887e+06;111973
112;-1.88021e+06;-4.1171e+06;-2.6084e+06;-1.88021e+06;112973
113;-1.88021e+06;-4.07357e+06;-2.56286e+06;-1.89186e+06;113973
114;-1.86574e+06;-4.09804e+06;-2.55264e+06;-1.86574e+06;114973
115;-1.86574e+06;-4.21931e+06;-2.5791e+06;-1.87163e+06;115973
116;-1.85346e+06;-4.16836e+06;-2.5681e+06;-1.85346e+06;116973
117;-1.85346e+06;-4.27981e+06;-2.54163e+06;-1.85444e+06;117973
118;-1.85346e+06;-4.30777e+06;-2.56894e+06;-1.86586e+06;118973
119;-1.85346e+06;-4.09322e+06;-2.56926e+06;-1.87568e+06;119973
120;-1.85346e+06;-4.28103e+06;-2.55717e+06;-1.86758e+06;120973
121;-1.84536e+06;-3.98267e+06;-2.57204e+06;-1.84536e+06;121973
122;-1.84536e+06;-4.46892e+06;-2.55997e+06;-1.87767e+06;122973
123;-1.84536e+06;-4.39376e+06;-2.56074e+06;-1.86773e+06;123972
124;-1.84536e+06;-4.20118e+06;-2.54958e+06;-1.89362e+06;124972
125;-1.84536e+06;-4.11829e+06;-2.55401e+06;-1.86461e+06;125972
126;-1.84536e+06;-4.00896e+06;-2.5303e+06;-1.88624e+06;126972
127;-1.84536e+06;-4.03677e+06;-2.56872e+06;-1.865e+06;127972
128;-1.83228e+06;-4.26943e+06;-2.54034e+06;-1.83228e+06;128972
129;-1.83228e+06;-4.04862e+06;-2.51833e+06;-1.83709e+06;129971
130;-1.83228e+06;-4.06973e+06;-2.52575e+06;-1.83851e+06;130971
131;-1.83228e+06;-4.22815e+06;-2.49881e+06;-1.84408e+06;131971
132;-1.83208e+06;-4.03851e+06;-2.47036e+06;-1.83208e+06;132971
133;-1.83208e+06;-4.23402e+06;-2.49985e+06;-1.83586e+06;133971
134;-1.81824e+06;-3.97193e+06;-2.48536e+06;-1.81824e+06;134971
135;-1.81177e+06;-4.15169e+06;-2.51688e+06;-1.81177e+06;135971
136;-1.81063e+06;-4.09267e+06;-2.45685e+06;-1.81063e+06;136971
137;-1.81063e+06;-3.96117e+06;-2.4739e+06;-1.81232e+06;137971
138;-1.80763e+06;-4.00466e+06;-2.45939e+06;-1.80763e+06;138971
139;-1.80694e+06;-3.93275e+06;-2.46509e+06;-1.80694e+06;139971
140;-1.80694e+06;-4.14728e+06;-2.42563e+06;-1.80773e+06;140971
141;-1.79646e+06;-3.98927e+06;-2.47143e+06;-1.79646e+06;141971
142;-1.79559e+06;-3.99853e+06;-2.45331e+06;-1.79559e+06;142971
143;-1.78346e+06;-4.07619e+06;-2.45196e+06;-1.78346e+06;143971
144;-1.78346e+06;-4.10299e+06;-2.45461e+06;-1.79628e+06;144971
145;-1.78346e+06;-3.86464e+06;-2.45655e+06;-1.81057e+06;145971
146;-1.78346e+06;-3.79854e+06;-2.45562e+06;-1.80501e+06;146971
147;-1.78346e+06;-4.03308e+06;-2.49122e+06;-1.83161e+06;147971
148;-1.78346e+06;-3.93998e+06;-2.52403e+06;-1.82495e+06;148971
