Iterations;Overall best;Worst;Average;Best;FFE
0;-3,82264e+06;-5,54683e+06;-4,52216e+06;-3,82264e+06;1000
1;-3,60834e+06;-4,64714e+06;-4,09865e+06;-3,60834e+06;1978
2;-3,49887e+06;-4,50319e+06;-3,82948e+06;-3,49887e+06;2958
3;-3,31579e+06;-4,29622e+06;-3,64095e+06;-3,31579e+06;3940
4;-3,17918e+06;-3,96305e+06;-3,46984e+06;-3,17918e+06;4917
5;-3,07928e+06;-3,69836e+06;-3,33128e+06;-3,07928e+06;5889
6;-3,00425e+06;-3,65556e+06;-3,21882e+06;-3,00425e+06;6867
7;-2,89688e+06;-3,63725e+06;-3,11676e+06;-2,89688e+06;7839
8;-2,83938e+06;-3,51588e+06;-3,03169e+06;-2,83938e+06;8815
9;-2,79252e+06;-3,34984e+06;-2,96938e+06;-2,79252e+06;9799
10;-2,7006e+06;-3,30711e+06;-2,90658e+06;-2,7006e+06;10776
11;-2,63319e+06;-3,23758e+06;-2,84657e+06;-2,63319e+06;11749
12;-2,56927e+06;-3,13828e+06;-2,77074e+06;-2,56927e+06;12719
13;-2,51416e+06;-2,97076e+06;-2,69616e+06;-2,51416e+06;13690
14;-2,4623e+06;-2,91323e+06;-2,61412e+06;-2,4623e+06;14662
15;-2,4051e+06;-2,82368e+06;-2,55218e+06;-2,4051e+06;15633
16;-2,3749e+06;-2,77859e+06;-2,48732e+06;-2,3749e+06;16617
17;-2,33417e+06;-2,69105e+06;-2,4393e+06;-2,33417e+06;17595
18;-2,27757e+06;-2,65596e+06;-2,39977e+06;-2,27757e+06;18568
19;-2,24057e+06;-2,63758e+06;-2,36033e+06;-2,24057e+06;19544
20;-2,22523e+06;-2,58356e+06;-2,31938e+06;-2,22523e+06;20523
21;-2,19595e+06;-2,54032e+06;-2,28911e+06;-2,19595e+06;21508
22;-2,17588e+06;-2,59515e+06;-2,26961e+06;-2,17588e+06;22486
23;-2,11615e+06;-2,51872e+06;-2,24364e+06;-2,11615e+06;23467
24;-2,10463e+06;-2,45365e+06;-2,21184e+06;-2,10463e+06;24457
25;-2,07639e+06;-2,35506e+06;-2,17416e+06;-2,07639e+06;25432
26;-2,04852e+06;-2,40006e+06;-2,13772e+06;-2,04852e+06;26412
27;-2,02713e+06;-2,35693e+06;-2,11336e+06;-2,02713e+06;27389
28;-1,99659e+06;-2,29979e+06;-2,08807e+06;-1,99659e+06;28364
29;-1,97778e+06;-2,38472e+06;-2,0615e+06;-1,97778e+06;29332
30;-1,95018e+06;-2,37063e+06;-2,04169e+06;-1,95018e+06;30313
31;-1,93681e+06;-2,23652e+06;-2,02218e+06;-1,93681e+06;31291
32;-1,89978e+06;-2,24065e+06;-1,99688e+06;-1,89978e+06;32266
33;-1,87876e+06;-2,22596e+06;-1,98085e+06;-1,87876e+06;33245
34;-1,87053e+06;-2,17277e+06;-1,95635e+06;-1,87053e+06;34227
35;-1,85816e+06;-2,20964e+06;-1,93255e+06;-1,85816e+06;35206
36;-1,83351e+06;-2,15943e+06;-1,91944e+06;-1,83351e+06;36176
37;-1,81347e+06;-2,111e+06;-1,90285e+06;-1,81347e+06;37155
38;-1,80185e+06;-2,10445e+06;-1,88488e+06;-1,80185e+06;38136
39;-1,78431e+06;-2,10304e+06;-1,86499e+06;-1,78431e+06;39118
40;-1,77225e+06;-2,11624e+06;-1,85425e+06;-1,77225e+06;40102
41;-1,75418e+06;-2,08656e+06;-1,83802e+06;-1,75418e+06;41084
42;-1,72286e+06;-2,04554e+06;-1,82357e+06;-1,72286e+06;42060
43;-1,71632e+06;-1,98374e+06;-1,80944e+06;-1,71632e+06;43049
44;-1,70583e+06;-1,95511e+06;-1,78847e+06;-1,70583e+06;44024
45;-1,68712e+06;-1,99189e+06;-1,76942e+06;-1,68712e+06;45012
46;-1,67919e+06;-2,05934e+06;-1,7547e+06;-1,67919e+06;45992
47;-1,66158e+06;-1,97485e+06;-1,74139e+06;-1,66158e+06;46965
48;-1,63444e+06;-2,0575e+06;-1,72577e+06;-1,63444e+06;47934
49;-1,63219e+06;-2,00428e+06;-1,71458e+06;-1,63219e+06;48898
50;-1,62185e+06;-1,97729e+06;-1,69814e+06;-1,62185e+06;49871
51;-1,62185e+06;-1,99686e+06;-1,68556e+06;-1,62185e+06;50847
52;-1,61121e+06;-1,92083e+06;-1,67784e+06;-1,61121e+06;51824
53;-1,59457e+06;-1,84281e+06;-1,66897e+06;-1,59457e+06;52799
54;-1,5804e+06;-1,86862e+06;-1,65504e+06;-1,5804e+06;53774
55;-1,56964e+06;-1,83235e+06;-1,64543e+06;-1,56964e+06;54749
56;-1,54916e+06;-1,87766e+06;-1,63344e+06;-1,54916e+06;55719
57;-1,52707e+06;-1,84278e+06;-1,62017e+06;-1,52707e+06;56701
58;-1,52647e+06;-1,81231e+06;-1,60062e+06;-1,52647e+06;57675
59;-1,52036e+06;-1,77846e+06;-1,57959e+06;-1,52036e+06;58656
60;-1,51757e+06;-1,86294e+06;-1,57326e+06;-1,51757e+06;59637
61;-1,49963e+06;-1,80155e+06;-1,57054e+06;-1,49963e+06;60612
62;-1,49903e+06;-1,75952e+06;-1,56081e+06;-1,49903e+06;61593
63;-1,47803e+06;-1,75357e+06;-1,54951e+06;-1,47803e+06;62565
64;-1,47365e+06;-1,90231e+06;-1,5398e+06;-1,47365e+06;63544
65;-1,46913e+06;-1,80298e+06;-1,53272e+06;-1,46913e+06;64516
66;-1,46476e+06;-1,75013e+06;-1,52446e+06;-1,46476e+06;65495
67;-1,45692e+06;-1,74678e+06;-1,52179e+06;-1,45692e+06;66477
68;-1,44994e+06;-1,76782e+06;-1,51552e+06;-1,44994e+06;67451
69;-1,44798e+06;-1,76316e+06;-1,5096e+06;-1,44798e+06;68427
70;-1,43239e+06;-1,71641e+06;-1,50153e+06;-1,43239e+06;69408
71;-1,42798e+06;-1,80952e+06;-1,49442e+06;-1,42798e+06;70386
72;-1,42298e+06;-1,68373e+06;-1,48929e+06;-1,42298e+06;71361
73;-1,41787e+06;-1,70763e+06;-1,47997e+06;-1,41787e+06;72342
74;-1,40996e+06;-1,74852e+06;-1,47504e+06;-1,40996e+06;73316
75;-1,40745e+06;-1,70421e+06;-1,46915e+06;-1,40745e+06;74293
76;-1,39456e+06;-1,72512e+06;-1,46344e+06;-1,39456e+06;75276
77;-1,38604e+06;-1,69665e+06;-1,4554e+06;-1,38604e+06;76249
78;-1,37909e+06;-1,84547e+06;-1,44164e+06;-1,37909e+06;77228
79;-1,37096e+06;-1,67892e+06;-1,43463e+06;-1,37096e+06;78202
