Iterations;Overall best;Worst;Average;Best;FFE
0;-3.82264e+06;-5.54683e+06;-4.52216e+06;-3.82264e+06;1000
1;-3.63272e+06;-5.00447e+06;-4.15433e+06;-3.63272e+06;1985
2;-3.50391e+06;-5.1508e+06;-3.94197e+06;-3.50391e+06;2969
3;-3.22492e+06;-4.94101e+06;-3.80743e+06;-3.22492e+06;3951
4;-3.18478e+06;-4.90837e+06;-3.66936e+06;-3.18478e+06;4932
5;-3.10031e+06;-5.20929e+06;-3.51141e+06;-3.10031e+06;5903
6;-2.92833e+06;-4.75731e+06;-3.41926e+06;-2.92833e+06;6881
7;-2.8991e+06;-4.74493e+06;-3.35331e+06;-2.8991e+06;7860
8;-2.85007e+06;-4.96653e+06;-3.23442e+06;-2.85007e+06;8831
9;-2.77291e+06;-5.14857e+06;-3.15643e+06;-2.77291e+06;9801
10;-2.73765e+06;-5.43108e+06;-3.11418e+06;-2.73765e+06;10777
11;-2.70204e+06;-5.1256e+06;-3.06198e+06;-2.70204e+06;11759
12;-2.65349e+06;-5.3282e+06;-3.0048e+06;-2.65349e+06;12734
13;-2.6067e+06;-5.11651e+06;-2.95951e+06;-2.6067e+06;13711
14;-2.57812e+06;-5.06918e+06;-2.93584e+06;-2.57812e+06;14693
15;-2.51592e+06;-5.02572e+06;-2.89365e+06;-2.51592e+06;15679
16;-2.51274e+06;-5.2554e+06;-2.84863e+06;-2.51274e+06;16650
17;-2.45974e+06;-4.70408e+06;-2.82543e+06;-2.45974e+06;17638
18;-2.45248e+06;-4.88925e+06;-2.78862e+06;-2.45248e+06;18620
19;-2.38852e+06;-5.08613e+06;-2.75284e+06;-2.38852e+06;19591
20;-2.37467e+06;-5.0372e+06;-2.72606e+06;-2.37467e+06;20568
21;-2.33628e+06;-5.20132e+06;-2.66145e+06;-2.33628e+06;21552
22;-2.3202e+06;-4.50808e+06;-2.67495e+06;-2.3202e+06;22532
23;-2.29665e+06;-4.46377e+06;-2.59831e+06;-2.29665e+06;23504
24;-2.23977e+06;-4.83762e+06;-2.5842e+06;-2.23977e+06;24482
25;-2.2235e+06;-4.66641e+06;-2.55391e+06;-2.2235e+06;25453
26;-2.19294e+06;-4.47092e+06;-2.52104e+06;-2.19294e+06;26436
27;-2.16812e+06;-4.24718e+06;-2.49386e+06;-2.16812e+06;27421
28;-2.13056e+06;-4.96588e+06;-2.49764e+06;-2.13056e+06;28408
29;-2.08885e+06;-4.94967e+06;-2.44049e+06;-2.08885e+06;29392
30;-2.08404e+06;-4.4783e+06;-2.45768e+06;-2.08404e+06;30367
31;-2.06714e+06;-4.71728e+06;-2.40828e+06;-2.06714e+06;31343
32;-2.03425e+06;-4.17592e+06;-2.35159e+06;-2.03425e+06;32323
33;-2.01127e+06;-4.81414e+06;-2.33777e+06;-2.01127e+06;33303
34;-1.99471e+06;-4.12069e+06;-2.33128e+06;-1.99471e+06;34284
35;-1.98471e+06;-4.18734e+06;-2.27971e+06;-1.98471e+06;35262
36;-1.97642e+06;-4.47124e+06;-2.26787e+06;-1.97642e+06;36236
37;-1.95913e+06;-4.18665e+06;-2.25098e+06;-1.95913e+06;37219
38;-1.94253e+06;-4.02305e+06;-2.24045e+06;-1.94253e+06;38193
39;-1.91896e+06;-3.71283e+06;-2.21312e+06;-1.91896e+06;39175
