Iterations;Overall best;Worst;Average;Best;FFE
0;-3,75551e+06;-5,34988e+06;-4,52277e+06;-3,75551e+06;1000
1;-3,55956e+06;-4,83442e+06;-4,06344e+06;-3,55956e+06;1969
2;-3,36054e+06;-4,57424e+06;-3,77093e+06;-3,36054e+06;2948
3;-3,22251e+06;-4,1383e+06;-3,56527e+06;-3,22251e+06;3927
4;-3,05103e+06;-3,90296e+06;-3,38589e+06;-3,05103e+06;4912
5;-2,98113e+06;-3,74054e+06;-3,22338e+06;-2,98113e+06;5886
6;-2,89894e+06;-3,69139e+06;-3,1202e+06;-2,89894e+06;6865
7;-2,79016e+06;-3,50378e+06;-3,03441e+06;-2,79016e+06;7839
8;-2,67346e+06;-3,6111e+06;-2,94599e+06;-2,67346e+06;8820
9;-2,62774e+06;-3,27284e+06;-2,84062e+06;-2,62774e+06;9791
10;-2,56955e+06;-3,13021e+06;-2,73536e+06;-2,56955e+06;10766
11;-2,53272e+06;-3,03513e+06;-2,67284e+06;-2,53272e+06;11750
12;-2,45331e+06;-2,91759e+06;-2,61657e+06;-2,45331e+06;12734
13;-2,38407e+06;-2,89075e+06;-2,56216e+06;-2,38407e+06;13704
14;-2,34996e+06;-2,7802e+06;-2,48674e+06;-2,34996e+06;14683
15;-2,30325e+06;-2,68367e+06;-2,42907e+06;-2,30325e+06;15662
16;-2,28134e+06;-2,59178e+06;-2,3927e+06;-2,28134e+06;16642
17;-2,2115e+06;-2,58224e+06;-2,35216e+06;-2,2115e+06;17620
18;-2,19401e+06;-2,53524e+06;-2,30953e+06;-2,19401e+06;18597
19;-2,17544e+06;-2,49128e+06;-2,26057e+06;-2,17544e+06;19572
20;-2,12469e+06;-2,46678e+06;-2,23372e+06;-2,12469e+06;20549
21;-2,10194e+06;-2,46067e+06;-2,2124e+06;-2,10194e+06;21528
22;-2,04961e+06;-2,43991e+06;-2,17403e+06;-2,04961e+06;22506
23;-2,02405e+06;-2,407e+06;-2,13132e+06;-2,02405e+06;23478
24;-1,9661e+06;-2,36392e+06;-2,09098e+06;-1,9661e+06;24454
25;-1,9325e+06;-2,23059e+06;-2,04984e+06;-1,9325e+06;25430
26;-1,92027e+06;-2,27422e+06;-2,00861e+06;-1,92027e+06;26399
27;-1,87149e+06;-2,29467e+06;-1,97756e+06;-1,87149e+06;27373
28;-1,84961e+06;-2,19001e+06;-1,95149e+06;-1,84961e+06;28350
29;-1,82866e+06;-2,09438e+06;-1,9133e+06;-1,82866e+06;29332
30;-1,82166e+06;-2,15728e+06;-1,89569e+06;-1,82166e+06;30304
31;-1,79156e+06;-2,11215e+06;-1,87797e+06;-1,79156e+06;31286
32;-1,75271e+06;-2,16786e+06;-1,85885e+06;-1,75271e+06;32266
33;-1,73534e+06;-2,09019e+06;-1,83305e+06;-1,73534e+06;33244
34;-1,70609e+06;-2,02808e+06;-1,80498e+06;-1,70609e+06;34222
35;-1,69869e+06;-2,00641e+06;-1,78612e+06;-1,69869e+06;35200
36;-1,68068e+06;-2,02226e+06;-1,76027e+06;-1,68068e+06;36171
37;-1,66098e+06;-1,97947e+06;-1,74442e+06;-1,66098e+06;37141
38;-1,64351e+06;-1,99724e+06;-1,73493e+06;-1,64351e+06;38116
39;-1,64026e+06;-1,90518e+06;-1,71987e+06;-1,64026e+06;39090
40;-1,63212e+06;-1,91823e+06;-1,71002e+06;-1,63212e+06;40066
