Iterations;Overall best;Worst;Average;Best;FFE
0;-3,86888e+06;-5,28499e+06;-4,5083e+06;-3,86888e+06;1000
1;-3,67077e+06;-4,67202e+06;-4,10287e+06;-3,67077e+06;1978
2;-3,52856e+06;-4,49002e+06;-3,89367e+06;-3,52856e+06;2952
3;-3,36077e+06;-4,29901e+06;-3,70137e+06;-3,36077e+06;3932
4;-3,24012e+06;-4,10143e+06;-3,54627e+06;-3,24012e+06;4908
5;-3,14496e+06;-4,10757e+06;-3,40225e+06;-3,14496e+06;5882
6;-3,04139e+06;-3,7384e+06;-3,28216e+06;-3,04139e+06;6860
7;-2,95086e+06;-3,66612e+06;-3,18795e+06;-2,95086e+06;7846
8;-2,87328e+06;-3,58166e+06;-3,09285e+06;-2,87328e+06;8824
9;-2,80976e+06;-3,38748e+06;-2,99805e+06;-2,80976e+06;9794
10;-2,66758e+06;-3,40773e+06;-2,92686e+06;-2,66758e+06;10772
11;-2,61544e+06;-3,24664e+06;-2,84741e+06;-2,61544e+06;11749
12;-2,57204e+06;-3,03376e+06;-2,71908e+06;-2,57204e+06;12723
13;-2,49484e+06;-2,86373e+06;-2,64694e+06;-2,49484e+06;13701
14;-2,46637e+06;-2,89133e+06;-2,59714e+06;-2,46637e+06;14678
15;-2,383e+06;-2,79167e+06;-2,53171e+06;-2,383e+06;15654
16;-2,34288e+06;-2,71565e+06;-2,47176e+06;-2,34288e+06;16633
17;-2,28128e+06;-2,66767e+06;-2,41774e+06;-2,28128e+06;17607
18;-2,24928e+06;-2,6e+06;-2,37541e+06;-2,24928e+06;18593
19;-2,21385e+06;-2,50226e+06;-2,32149e+06;-2,21385e+06;19566
20;-2,18509e+06;-2,59492e+06;-2,28796e+06;-2,18509e+06;20540
21;-2,1397e+06;-2,47204e+06;-2,25197e+06;-2,1397e+06;21520
22;-2,09329e+06;-2,45709e+06;-2,21451e+06;-2,09329e+06;22499
23;-2,06138e+06;-2,42202e+06;-2,17087e+06;-2,06138e+06;23484
24;-2,01754e+06;-2,38132e+06;-2,13736e+06;-2,01754e+06;24467
25;-1,989e+06;-2,28822e+06;-2,09245e+06;-1,989e+06;25441
26;-1,95235e+06;-2,29026e+06;-2,04816e+06;-1,95235e+06;26416
27;-1,90034e+06;-2,17947e+06;-2,02133e+06;-1,90034e+06;27394
28;-1,897e+06;-2,30106e+06;-1,9947e+06;-1,897e+06;28372
29;-1,8644e+06;-2,18814e+06;-1,96438e+06;-1,8644e+06;29355
30;-1,85046e+06;-2,19524e+06;-1,93681e+06;-1,85046e+06;30337
31;-1,82892e+06;-2,15245e+06;-1,91504e+06;-1,82892e+06;31312
32;-1,80742e+06;-2,0484e+06;-1,88807e+06;-1,80742e+06;32286
33;-1,79777e+06;-2,11654e+06;-1,8669e+06;-1,79777e+06;33271
34;-1,77062e+06;-2,05247e+06;-1,8535e+06;-1,77062e+06;34244
35;-1,74305e+06;-2,04092e+06;-1,83897e+06;-1,74305e+06;35221
36;-1,72798e+06;-2,02268e+06;-1,81487e+06;-1,72798e+06;36200
37;-1,72422e+06;-2,02707e+06;-1,79325e+06;-1,72422e+06;37185
38;-1,70169e+06;-2,00996e+06;-1,77712e+06;-1,70169e+06;38169
39;-1,69685e+06;-1,99342e+06;-1,76685e+06;-1,69685e+06;39143
40;-1,69667e+06;-2,02292e+06;-1,75976e+06;-1,69667e+06;40122
41;-1,67946e+06;-1,96595e+06;-1,75248e+06;-1,67946e+06;41103
42;-1,67027e+06;-1,95582e+06;-1,74531e+06;-1,67027e+06;42077
43;-1,65065e+06;-2,01569e+06;-1,73768e+06;-1,65065e+06;43051
44;-1,62548e+06;-1,95965e+06;-1,72485e+06;-1,62548e+06;44028
45;-1,62548e+06;-1,94313e+06;-1,71188e+06;-1,62548e+06;44997
46;-1,61474e+06;-1,89041e+06;-1,69569e+06;-1,61474e+06;45979
47;-1,60392e+06;-1,91242e+06;-1,68162e+06;-1,60392e+06;46962
48;-1,57921e+06;-1,85693e+06;-1,66799e+06;-1,57921e+06;47949
