Iterations;Overall best;Worst;Average;Best;FFE
0;-3,84155e+06;-5,20019e+06;-4,51666e+06;-3,84155e+06;1000
1;-3,67905e+06;-4,60699e+06;-4,04616e+06;-3,67905e+06;1967
2;-3,49298e+06;-4,4935e+06;-3,83644e+06;-3,49298e+06;2940
3;-3,31168e+06;-4,32401e+06;-3,68591e+06;-3,31168e+06;3919
4;-3,23103e+06;-4,06071e+06;-3,5511e+06;-3,23103e+06;4899
5;-3,09523e+06;-3,81846e+06;-3,37501e+06;-3,09523e+06;5880
6;-2,95363e+06;-3,82167e+06;-3,24839e+06;-2,95363e+06;6855
7;-2,87663e+06;-3,65367e+06;-3,13121e+06;-2,87663e+06;7831
8;-2,82732e+06;-3,4589e+06;-3,02162e+06;-2,82732e+06;8812
9;-2,68865e+06;-3,25989e+06;-2,92269e+06;-2,68865e+06;9795
10;-2,66479e+06;-3,12331e+06;-2,83034e+06;-2,66479e+06;10773
11;-2,61531e+06;-2,99238e+06;-2,74614e+06;-2,61531e+06;11751
12;-2,55773e+06;-2,98329e+06;-2,69734e+06;-2,55773e+06;12734
13;-2,53641e+06;-2,89385e+06;-2,65342e+06;-2,53641e+06;13716
14;-2,47361e+06;-2,82265e+06;-2,61666e+06;-2,47361e+06;14697
15;-2,45589e+06;-2,82343e+06;-2,58676e+06;-2,45589e+06;15669
16;-2,43256e+06;-2,75728e+06;-2,54515e+06;-2,43256e+06;16652
17;-2,37244e+06;-2,85852e+06;-2,51535e+06;-2,37244e+06;17634
18;-2,34067e+06;-2,79408e+06;-2,47928e+06;-2,34067e+06;18613
19;-2,31585e+06;-2,76334e+06;-2,44298e+06;-2,31585e+06;19592
20;-2,27211e+06;-2,72132e+06;-2,40305e+06;-2,27211e+06;20575
21;-2,26093e+06;-2,63804e+06;-2,36294e+06;-2,26093e+06;21550
22;-2,22057e+06;-2,54616e+06;-2,32984e+06;-2,22057e+06;22529
23;-2,19371e+06;-2,50558e+06;-2,28496e+06;-2,19371e+06;23502
24;-2,14468e+06;-2,49451e+06;-2,248e+06;-2,14468e+06;24478
25;-2,11874e+06;-2,46956e+06;-2,22184e+06;-2,11874e+06;25460
26;-2,1122e+06;-2,41542e+06;-2,18721e+06;-2,1122e+06;26438
27;-2,07355e+06;-2,32453e+06;-2,1612e+06;-2,07355e+06;27405
28;-2,03582e+06;-2,36121e+06;-2,13815e+06;-2,03582e+06;28384
29;-2,02213e+06;-2,3558e+06;-2,10745e+06;-2,02213e+06;29352
30;-1,98819e+06;-2,27251e+06;-2,07956e+06;-1,98819e+06;30328
31;-1,94564e+06;-2,2557e+06;-2,05598e+06;-1,94564e+06;31314
32;-1,94515e+06;-2,25641e+06;-2,03094e+06;-1,94515e+06;32290
33;-1,91589e+06;-2,23131e+06;-2,00841e+06;-1,91589e+06;33268
34;-1,90665e+06;-2,25283e+06;-1,9894e+06;-1,90665e+06;34246
35;-1,85791e+06;-2,21792e+06;-1,96836e+06;-1,85791e+06;35233
36;-1,82083e+06;-2,18557e+06;-1,9475e+06;-1,82083e+06;36214
37;-1,81322e+06;-2,12797e+06;-1,91449e+06;-1,81322e+06;37198
38;-1,80668e+06;-2,12077e+06;-1,88836e+06;-1,80668e+06;38170
39;-1,7754e+06;-2,03078e+06;-1,86632e+06;-1,7754e+06;39143
40;-1,75133e+06;-2,18156e+06;-1,84706e+06;-1,75133e+06;40129
41;-1,74529e+06;-2,15815e+06;-1,8215e+06;-1,74529e+06;41112
42;-1,73289e+06;-2,07232e+06;-1,80232e+06;-1,73289e+06;42084
43;-1,70589e+06;-2,00426e+06;-1,78989e+06;-1,70589e+06;43064
44;-1,68335e+06;-2,00096e+06;-1,77179e+06;-1,68335e+06;44041
45;-1,6546e+06;-1,93859e+06;-1,74568e+06;-1,6546e+06;45019
46;-1,6524e+06;-2,0263e+06;-1,72872e+06;-1,6524e+06;45990
47;-1,63321e+06;-1,9672e+06;-1,71605e+06;-1,63321e+06;46970
48;-1,62547e+06;-1,9279e+06;-1,69744e+06;-1,62547e+06;47950
49;-1,60438e+06;-1,96862e+06;-1,68339e+06;-1,60438e+06;48926
50;-1,58616e+06;-1,87634e+06;-1,67184e+06;-1,58616e+06;49900
51;-1,56243e+06;-1,87015e+06;-1,65346e+06;-1,56243e+06;50872
52;-1,55577e+06;-1,92101e+06;-1,64217e+06;-1,55577e+06;51857
53;-1,54837e+06;-1,93911e+06;-1,62746e+06;-1,54837e+06;52833
54;-1,53952e+06;-1,96317e+06;-1,60729e+06;-1,53952e+06;53813
55;-1,53266e+06;-1,83902e+06;-1,59374e+06;-1,53266e+06;54785
56;-1,51818e+06;-1,88283e+06;-1,58499e+06;-1,51818e+06;55758
57;-1,51344e+06;-1,81249e+06;-1,57415e+06;-1,51344e+06;56739
58;-1,49456e+06;-1,84996e+06;-1,56609e+06;-1,49456e+06;57714
59;-1,49456e+06;-1,83241e+06;-1,55911e+06;-1,49456e+06;58690
60;-1,47366e+06;-1,82029e+06;-1,54949e+06;-1,47366e+06;59671
61;-1,47009e+06;-1,7411e+06;-1,54012e+06;-1,47009e+06;60649
62;-1,46338e+06;-1,793e+06;-1,52913e+06;-1,46338e+06;61632
63;-1,44706e+06;-1,7281e+06;-1,52237e+06;-1,44706e+06;62610
64;-1,44091e+06;-1,7565e+06;-1,51681e+06;-1,44091e+06;63589
65;-1,44091e+06;-1,79303e+06;-1,51491e+06;-1,44091e+06;64557
66;-1,43097e+06;-1,76566e+06;-1,4992e+06;-1,43097e+06;65535
67;-1,42562e+06;-1,70382e+06;-1,48608e+06;-1,42562e+06;66513
68;-1,42239e+06;-1,78998e+06;-1,48284e+06;-1,42239e+06;67489
69;-1,41555e+06;-1,78135e+06;-1,47614e+06;-1,41555e+06;68475
70;-1,40964e+06;-1,73452e+06;-1,47125e+06;-1,40964e+06;69458
71;-1,40426e+06;-1,64057e+06;-1,46353e+06;-1,40426e+06;70440
72;-1,39374e+06;-1,7003e+06;-1,46027e+06;-1,39374e+06;71413
73;-1,38623e+06;-1,66386e+06;-1,45348e+06;-1,38623e+06;72386
74;-1,38389e+06;-1,71701e+06;-1,44943e+06;-1,38389e+06;73371
75;-1,3778e+06;-1,76539e+06;-1,44438e+06;-1,3778e+06;74347
76;-1,37191e+06;-1,67593e+06;-1,43964e+06;-1,37191e+06;75335
77;-1,3685e+06;-1,74438e+06;-1,43467e+06;-1,3685e+06;76306
78;-1,36261e+06;-1,71978e+06;-1,4271e+06;-1,36261e+06;77277
79;-1,35326e+06;-1,6741e+06;-1,41774e+06;-1,35326e+06;78257
80;-1,34343e+06;-1,62376e+06;-1,41444e+06;-1,34343e+06;79229
81;-1,33531e+06;-1,63108e+06;-1,40775e+06;-1,33531e+06;80211
82;-1,33222e+06;-1,63516e+06;-1,4009e+06;-1,33222e+06;81196
83;-1,32904e+06;-1,65122e+06;-1,39444e+06;-1,32904e+06;82180
84;-1,32517e+06;-1,635e+06;-1,38762e+06;-1,32517e+06;83150
85;-1,32062e+06;-1,63557e+06;-1,38228e+06;-1,32062e+06;84131
86;-1,31158e+06;-1,63146e+06;-1,37978e+06;-1,31158e+06;85100
87;-1,30537e+06;-1,59421e+06;-1,37495e+06;-1,30537e+06;86075
88;-1,30501e+06;-1,61653e+06;-1,373e+06;-1,30501e+06;87049
89;-1,29504e+06;-1,62266e+06;-1,36641e+06;-1,29504e+06;88029
90;-1,28993e+06;-1,55024e+06;-1,35649e+06;-1,28993e+06;89006
91;-1,2865e+06;-1,62254e+06;-1,35253e+06;-1,2865e+06;89977
92;-1,28292e+06;-1,58892e+06;-1,34549e+06;-1,28292e+06;90956
93;-1,2749e+06;-1,6123e+06;-1,33684e+06;-1,2749e+06;91940
94;-1,27223e+06;-1,57343e+06;-1,33426e+06;-1,27223e+06;92906
95;-1,26577e+06;-1,54772e+06;-1,3312e+06;-1,26577e+06;93885
96;-1,25601e+06;-1,52207e+06;-1,32865e+06;-1,25601e+06;94862
97;-1,24524e+06;-1,61198e+06;-1,3248e+06;-1,24524e+06;95836
98;-1,23959e+06;-1,5865e+06;-1,31801e+06;-1,23959e+06;96827
99;-1,23426e+06;-1,63603e+06;-1,30941e+06;-1,23426e+06;97802
100;-1,23262e+06;-1,4936e+06;-1,29638e+06;-1,23262e+06;98783
101;-1,22734e+06;-1,51917e+06;-1,28993e+06;-1,22734e+06;99770
102;-1,22135e+06;-1,54047e+06;-1,28704e+06;-1,22135e+06;100747
103;-1,22025e+06;-1,51736e+06;-1,28152e+06;-1,22025e+06;101725
104;-1,21234e+06;-1,5483e+06;-1,27741e+06;-1,21234e+06;102698
105;-1,21054e+06;-1,52561e+06;-1,27592e+06;-1,21054e+06;103680
