Iterations;Overall best;Worst;Average;Best;FFE
0;-3.82264e+06;-5.54683e+06;-4.52216e+06;-3.82264e+06;1000
1;-3.51137e+06;-5.22218e+06;-4.19663e+06;-3.51137e+06;1988
2;-3.45151e+06;-4.90555e+06;-3.95418e+06;-3.45151e+06;2975
3;-3.29403e+06;-5.00859e+06;-3.76905e+06;-3.29403e+06;3966
4;-3.262e+06;-4.99198e+06;-3.68937e+06;-3.262e+06;4954
5;-3.08772e+06;-4.69124e+06;-3.5951e+06;-3.08772e+06;5939
6;-3.03791e+06;-5.09833e+06;-3.5139e+06;-3.03791e+06;6924
7;-2.87787e+06;-5.13118e+06;-3.40633e+06;-2.87787e+06;7909
8;-2.81798e+06;-4.7638e+06;-3.3761e+06;-2.81798e+06;8898
9;-2.73434e+06;-5.09022e+06;-3.28004e+06;-2.73434e+06;9894
10;-2.69651e+06;-4.61737e+06;-3.1833e+06;-2.69651e+06;10881
11;-2.69252e+06;-4.87851e+06;-3.12355e+06;-2.69252e+06;11869
12;-2.63528e+06;-4.8561e+06;-3.0929e+06;-2.63528e+06;12859
13;-2.6052e+06;-5.01486e+06;-3.07486e+06;-2.6052e+06;13847
14;-2.60045e+06;-4.99005e+06;-3.0302e+06;-2.60045e+06;14838
15;-2.55793e+06;-5.4567e+06;-3.00209e+06;-2.55793e+06;15829
16;-2.49307e+06;-5.35174e+06;-2.94925e+06;-2.49307e+06;16822
17;-2.46526e+06;-4.89439e+06;-2.90681e+06;-2.46526e+06;17816
18;-2.41472e+06;-5.14084e+06;-2.8922e+06;-2.41472e+06;18806
19;-2.38772e+06;-4.84987e+06;-2.8542e+06;-2.38772e+06;19798
20;-2.34484e+06;-4.76746e+06;-2.80542e+06;-2.34484e+06;20791
21;-2.3318e+06;-4.70761e+06;-2.77084e+06;-2.3318e+06;21778
22;-2.28886e+06;-4.59937e+06;-2.72423e+06;-2.28886e+06;22772
23;-2.24682e+06;-4.58171e+06;-2.71348e+06;-2.24682e+06;23766
24;-2.23005e+06;-4.45458e+06;-2.68735e+06;-2.23005e+06;24763
25;-2.15958e+06;-4.66179e+06;-2.63679e+06;-2.15958e+06;25759
26;-2.13637e+06;-4.66749e+06;-2.6078e+06;-2.13637e+06;26756
27;-2.13454e+06;-5.06438e+06;-2.56937e+06;-2.13454e+06;27741
28;-2.11096e+06;-4.68368e+06;-2.55046e+06;-2.11096e+06;28733
29;-2.06633e+06;-4.2996e+06;-2.52115e+06;-2.06633e+06;29722
30;-2.06486e+06;-4.45448e+06;-2.50251e+06;-2.06486e+06;30716
31;-2.0433e+06;-4.72792e+06;-2.46966e+06;-2.0433e+06;31709
32;-2.03957e+06;-4.44453e+06;-2.45113e+06;-2.03957e+06;32703
33;-2.01437e+06;-4.32856e+06;-2.40973e+06;-2.01437e+06;33694
34;-1.99971e+06;-4.68658e+06;-2.41768e+06;-1.99971e+06;34688
35;-1.96485e+06;-4.446e+06;-2.37739e+06;-1.96485e+06;35678
36;-1.96485e+06;-4.67583e+06;-2.35836e+06;-1.96932e+06;36669
37;-1.9458e+06;-4.13274e+06;-2.36866e+06;-1.9458e+06;37657
38;-1.9097e+06;-4.18361e+06;-2.33681e+06;-1.9097e+06;38649
39;-1.9067e+06;-4.08511e+06;-2.3306e+06;-1.9067e+06;39637
40;-1.89677e+06;-4.7708e+06;-2.26714e+06;-1.89677e+06;40621
41;-1.87031e+06;-4.01581e+06;-2.25256e+06;-1.87031e+06;41608
42;-1.85643e+06;-4.40797e+06;-2.27333e+06;-1.85643e+06;42599
43;-1.83698e+06;-4.25128e+06;-2.24864e+06;-1.83698e+06;43594
44;-1.83698e+06;-4.29301e+06;-2.21386e+06;-1.83698e+06;44581
45;-1.82642e+06;-4.42094e+06;-2.22121e+06;-1.82642e+06;45572
46;-1.81388e+06;-4.43763e+06;-2.20532e+06;-1.81388e+06;46568
47;-1.81087e+06;-4.2678e+06;-2.19031e+06;-1.81087e+06;47558
48;-1.79338e+06;-3.98309e+06;-2.16183e+06;-1.79338e+06;48545
49;-1.78194e+06;-4.15046e+06;-2.16873e+06;-1.78194e+06;49539
50;-1.77518e+06;-4.33727e+06;-2.16056e+06;-1.77518e+06;50536
51;-1.75956e+06;-4.53196e+06;-2.16423e+06;-1.75956e+06;51522
52;-1.74074e+06;-4.59615e+06;-2.14829e+06;-1.74074e+06;52517
53;-1.71951e+06;-4.04449e+06;-2.09541e+06;-1.71951e+06;53508
54;-1.71386e+06;-4.07495e+06;-2.09732e+06;-1.71386e+06;54488
