Iterations;Overall best;Worst;Average;Best;FFE
0;-3,9207e+06;-5,70045e+06;-4,52078e+06;-3,9207e+06;1000
1;-3,66386e+06;-4,76626e+06;-4,10364e+06;-3,66386e+06;1969
2;-3,41922e+06;-4,5437e+06;-3,87234e+06;-3,41922e+06;2951
3;-3,28892e+06;-4,38821e+06;-3,6787e+06;-3,28892e+06;3934
4;-3,17212e+06;-4,05591e+06;-3,47371e+06;-3,17212e+06;4913
5;-3,08315e+06;-3,82063e+06;-3,35221e+06;-3,08315e+06;5885
6;-2,97571e+06;-3,68764e+06;-3,24505e+06;-2,97571e+06;6867
7;-2,92165e+06;-3,52574e+06;-3,12795e+06;-2,92165e+06;7839
8;-2,84998e+06;-3,39116e+06;-3,02265e+06;-2,84998e+06;8820
9;-2,70844e+06;-3,28466e+06;-2,93257e+06;-2,70844e+06;9803
10;-2,61846e+06;-3,15396e+06;-2,84583e+06;-2,61846e+06;10782
11;-2,58245e+06;-3,02873e+06;-2,74271e+06;-2,58245e+06;11758
12;-2,52923e+06;-2,97134e+06;-2,65395e+06;-2,52923e+06;12737
13;-2,48463e+06;-2,85954e+06;-2,60086e+06;-2,48463e+06;13709
14;-2,40717e+06;-2,74975e+06;-2,55226e+06;-2,40717e+06;14686
15;-2,38406e+06;-2,67701e+06;-2,49582e+06;-2,38406e+06;15663
16;-2,34285e+06;-2,63167e+06;-2,44276e+06;-2,34285e+06;16641
17;-2,30608e+06;-2,63898e+06;-2,40375e+06;-2,30608e+06;17625
18;-2,27308e+06;-2,56836e+06;-2,3708e+06;-2,27308e+06;18598
19;-2,23061e+06;-2,64786e+06;-2,3417e+06;-2,23061e+06;19580
20;-2,1926e+06;-2,54548e+06;-2,30644e+06;-2,1926e+06;20548
21;-2,15021e+06;-2,49691e+06;-2,26754e+06;-2,15021e+06;21536
22;-2,09058e+06;-2,45691e+06;-2,2299e+06;-2,09058e+06;22514
23;-2,08335e+06;-2,40033e+06;-2,19074e+06;-2,08335e+06;23499
24;-2,04925e+06;-2,4057e+06;-2,15372e+06;-2,04925e+06;24484
25;-2,01598e+06;-2,38207e+06;-2,11711e+06;-2,01598e+06;25459
26;-1,9808e+06;-2,35719e+06;-2,08852e+06;-1,9808e+06;26435
27;-1,93412e+06;-2,30996e+06;-2,06013e+06;-1,93412e+06;27418
28;-1,9049e+06;-2,28881e+06;-2,02797e+06;-1,9049e+06;28400
29;-1,86587e+06;-2,16966e+06;-1,97947e+06;-1,86587e+06;29379
30;-1,85088e+06;-2,21957e+06;-1,94906e+06;-1,85088e+06;30352
31;-1,8275e+06;-2,11887e+06;-1,9163e+06;-1,8275e+06;31329
32;-1,81139e+06;-2,1715e+06;-1,89176e+06;-1,81139e+06;32309
33;-1,78079e+06;-2,13534e+06;-1,86821e+06;-1,78079e+06;33291
34;-1,76406e+06;-2,06852e+06;-1,85008e+06;-1,76406e+06;34268
35;-1,74713e+06;-2,08103e+06;-1,83181e+06;-1,74713e+06;35244
36;-1,72636e+06;-2,01344e+06;-1,81513e+06;-1,72636e+06;36221
37;-1,71556e+06;-2,00829e+06;-1,79458e+06;-1,71556e+06;37197
38;-1,70175e+06;-2,00662e+06;-1,78247e+06;-1,70175e+06;38169
39;-1,68998e+06;-1,95144e+06;-1,76762e+06;-1,68998e+06;39138
40;-1,67328e+06;-1,98761e+06;-1,75925e+06;-1,67328e+06;40117
41;-1,66007e+06;-2,02912e+06;-1,74604e+06;-1,66007e+06;41096
42;-1,65564e+06;-1,98899e+06;-1,73091e+06;-1,65564e+06;42065
43;-1,63184e+06;-1,93626e+06;-1,71473e+06;-1,63184e+06;43043
44;-1,62646e+06;-1,95921e+06;-1,70433e+06;-1,62646e+06;44019
45;-1,60301e+06;-1,94372e+06;-1,6934e+06;-1,60301e+06;44998
46;-1,60301e+06;-1,93967e+06;-1,67498e+06;-1,60301e+06;45973
47;-1,59324e+06;-1,91317e+06;-1,66145e+06;-1,59324e+06;46951
48;-1,5803e+06;-1,90393e+06;-1,65077e+06;-1,5803e+06;47931
49;-1,56386e+06;-1,90699e+06;-1,64135e+06;-1,56386e+06;48912
50;-1,54841e+06;-1,95547e+06;-1,62894e+06;-1,54841e+06;49886
51;-1,54841e+06;-1,80187e+06;-1,61597e+06;-1,54841e+06;50866
52;-1,53622e+06;-1,85931e+06;-1,60007e+06;-1,53622e+06;51842
53;-1,53039e+06;-1,95497e+06;-1,59755e+06;-1,53039e+06;52826
54;-1,51474e+06;-1,83799e+06;-1,58718e+06;-1,51474e+06;53807
55;-1,51043e+06;-1,75226e+06;-1,57424e+06;-1,51043e+06;54785
56;-1,50007e+06;-1,81084e+06;-1,56895e+06;-1,50007e+06;55765
57;-1,49597e+06;-1,78128e+06;-1,56416e+06;-1,49597e+06;56758
58;-1,48814e+06;-1,82197e+06;-1,55766e+06;-1,48814e+06;57733
59;-1,47381e+06;-1,76149e+06;-1,54931e+06;-1,47381e+06;58713
60;-1,47175e+06;-1,80046e+06;-1,5446e+06;-1,47175e+06;59692
61;-1,4645e+06;-1,7856e+06;-1,53995e+06;-1,4645e+06;60669
62;-1,44844e+06;-1,74034e+06;-1,52623e+06;-1,44844e+06;61643
63;-1,44833e+06;-1,72505e+06;-1,52221e+06;-1,44833e+06;62616
64;-1,43617e+06;-1,70132e+06;-1,5108e+06;-1,43617e+06;63593
65;-1,43112e+06;-1,72082e+06;-1,49662e+06;-1,43112e+06;64567
66;-1,42392e+06;-1,68756e+06;-1,48427e+06;-1,42392e+06;65541
67;-1,41684e+06;-1,63682e+06;-1,47428e+06;-1,41684e+06;66520
68;-1,40968e+06;-1,66475e+06;-1,47468e+06;-1,40968e+06;67496
69;-1,39926e+06;-1,79538e+06;-1,46515e+06;-1,39926e+06;68475
70;-1,39178e+06;-1,79249e+06;-1,46334e+06;-1,39178e+06;69451
71;-1,38064e+06;-1,66203e+06;-1,45534e+06;-1,38064e+06;70426
72;-1,37428e+06;-1,64665e+06;-1,44813e+06;-1,37428e+06;71413
73;-1,36878e+06;-1,72422e+06;-1,435e+06;-1,36878e+06;72390
74;-1,35439e+06;-1,64344e+06;-1,4233e+06;-1,35439e+06;73373
75;-1,35218e+06;-1,66863e+06;-1,41611e+06;-1,35218e+06;74359
76;-1,34075e+06;-1,59367e+06;-1,40978e+06;-1,34075e+06;75333
77;-1,33558e+06;-1,68222e+06;-1,40078e+06;-1,33558e+06;76311
78;-1,32853e+06;-1,60743e+06;-1,39702e+06;-1,32853e+06;77286
79;-1,31376e+06;-1,68835e+06;-1,3935e+06;-1,31376e+06;78263
80;-1,31376e+06;-1,58856e+06;-1,38343e+06;-1,31376e+06;79226
81;-1,30852e+06;-1,59711e+06;-1,37742e+06;-1,30852e+06;80209
82;-1,30034e+06;-1,59533e+06;-1,37125e+06;-1,30034e+06;81193
83;-1,29363e+06;-1,67583e+06;-1,36288e+06;-1,29363e+06;82170
84;-1,28791e+06;-1,54981e+06;-1,35737e+06;-1,28791e+06;83143
85;-1,28537e+06;-1,57026e+06;-1,34758e+06;-1,28537e+06;84128
86;-1,28072e+06;-1,62977e+06;-1,34067e+06;-1,28072e+06;85096
87;-1,27676e+06;-1,62977e+06;-1,33542e+06;-1,27676e+06;86076
88;-1,2712e+06;-1,54593e+06;-1,33105e+06;-1,2712e+06;87054
89;-1,25985e+06;-1,68024e+06;-1,32725e+06;-1,25985e+06;88024
90;-1,25742e+06;-1,54454e+06;-1,3221e+06;-1,25742e+06;88998
91;-1,25407e+06;-1,5416e+06;-1,31709e+06;-1,25407e+06;89978
92;-1,25208e+06;-1,5234e+06;-1,30927e+06;-1,25208e+06;90954
93;-1,24575e+06;-1,45317e+06;-1,3048e+06;-1,24575e+06;91933
94;-1,2415e+06;-1,58054e+06;-1,30362e+06;-1,2415e+06;92914
95;-1,2367e+06;-1,51692e+06;-1,29578e+06;-1,2367e+06;93890
96;-1,23594e+06;-1,54129e+06;-1,29326e+06;-1,23594e+06;94866
97;-1,23225e+06;-1,50455e+06;-1,28441e+06;-1,23225e+06;95844
98;-1,22298e+06;-1,57395e+06;-1,28697e+06;-1,22298e+06;96826
99;-1,22298e+06;-1,53581e+06;-1,28124e+06;-1,22376e+06;97806
100;-1,21835e+06;-1,56862e+06;-1,28349e+06;-1,21835e+06;98787
101;-1,21176e+06;-1,478e+06;-1,27589e+06;-1,21176e+06;99763
102;-1,21176e+06;-1,4651e+06;-1,27192e+06;-1,21176e+06;100732
103;-1,20729e+06;-1,51379e+06;-1,26762e+06;-1,20729e+06;101707
104;-1,20136e+06;-1,53834e+06;-1,26099e+06;-1,20136e+06;102681
105;-1,20136e+06;-1,54513e+06;-1,26108e+06;-1,20136e+06;103653
106;-1,19688e+06;-1,46611e+06;-1,25887e+06;-1,19688e+06;104628
107;-1,19498e+06;-1,51902e+06;-1,26324e+06;-1,19498e+06;105605
108;-1,19132e+06;-1,44993e+06;-1,25793e+06;-1,19132e+06;106580
109;-1,18175e+06;-1,55128e+06;-1,2517e+06;-1,18175e+06;107558
110;-1,18175e+06;-1,47686e+06;-1,24715e+06;-1,18175e+06;108540
111;-1,17538e+06;-1,47255e+06;-1,242e+06;-1,17538e+06;109511
112;-1,17123e+06;-1,50609e+06;-1,2398e+06;-1,17123e+06;110487
113;-1,15977e+06;-1,44645e+06;-1,23274e+06;-1,15977e+06;111459
114;-1,14889e+06;-1,48556e+06;-1,22863e+06;-1,14889e+06;112434
115;-1,13942e+06;-1,46057e+06;-1,21972e+06;-1,13942e+06;113415
116;-1,13942e+06;-1,53732e+06;-1,20722e+06;-1,13942e+06;114392
117;-1,13622e+06;-1,39887e+06;-1,19727e+06;-1,13622e+06;115366
118;-1,12939e+06;-1,42017e+06;-1,18398e+06;-1,12939e+06;116341
119;-1,12824e+06;-1,38467e+06;-1,18168e+06;-1,12824e+06;117315
120;-1,12117e+06;-1,40218e+06;-1,17907e+06;-1,12117e+06;118289
121;-1,11509e+06;-1,396e+06;-1,17502e+06;-1,11509e+06;119270
122;-1,11249e+06;-1,47038e+06;-1,17399e+06;-1,11249e+06;120251
123;-1,11037e+06;-1,40573e+06;-1,16637e+06;-1,11037e+06;121231
124;-1,10592e+06;-1,4239e+06;-1,16302e+06;-1,10592e+06;122206
125;-1,0993e+06;-1,34939e+06;-1,16252e+06;-1,0993e+06;123186
126;-1,09752e+06;-1,37309e+06;-1,15895e+06;-1,09752e+06;124161
